Field ID,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
KUKON,-73.8088,42.063,210,1/21/25,-4.5,9,22.4
KUKON,-73.8088,42.063,210,1/22/25,-10.8,3.5,17.7
KUKON,-73.8088,42.063,210,1/23/25,-10.6,3.7,18
KUKON,-73.8088,42.063,210,1/24/25,4.2,15.5,26.7
KUKON,-73.8088,42.063,210,1/25/25,4.8,17.9,31
KUKON,-73.8088,42.063,210,1/26/25,11.9,20.3,28.7
KUKON,-73.8088,42.063,210,1/27/25,11.6,25.3,39.1
KUKON,-73.8088,42.063,210,1/28/25,13.4,26.1,38.7
KUKON,-73.8088,42.063,210,1/29/25,20.5,27.7,34.8
KUKON,-73.8088,42.063,210,1/30/25,19,33,47
KUKON,-73.8088,42.063,210,1/31/25,19.5,26.4,33.4
KUKON,-73.8088,42.063,210,2/1/25,26,30.8,35.7
KUKON,-73.8088,42.063,210,2/2/25,5.2,16.6,27.9
KUKON,-73.8088,42.063,210,2/3/25,5,16.4,27.7
KUKON,-73.8088,42.063,210,2/4/25,23.1,32.4,41.8
KUKON,-73.8088,42.063,210,2/5/25,17.8,28.5,39.2
KUKON,-73.8088,42.063,210,2/6/25,13.9,21.7,29.4
KUKON,-73.8088,42.063,210,2/7/25,20.3,29.1,38
KUKON,-73.8088,42.063,210,2/8/25,17.9,27.8,37.7
KUKON,-73.8088,42.063,210,2/9/25,17.7,24.7,31.8
KUKON,-73.8088,42.063,210,2/10/25,17.4,25.2,33
KUKON,-73.8088,42.063,210,2/11/25,10.8,22.1,33.3
KUKON,-73.8088,42.063,210,2/12/25,13.3,22.4,31.5
KUKON,-73.8088,42.063,210,2/13/25,18.3,25.1,31.9
KUKON,-73.8088,42.063,210,2/14/25,24.1,33.1,42.1
KUKON,-73.8088,42.063,210,2/15/25,18.6,25.1,31.7
KUKON,-73.8088,42.063,210,2/16/25,18.6,23.9,29.3
KUKON,-73.8088,42.063,210,2/17/25,24,29.7,35.4
KUKON,-73.8088,42.063,210,2/18/25,13.7,21.4,29.1
KUKON,-73.8088,42.063,210,2/19/25,11.7,17.9,24
KUKON,-73.8088,42.063,210,2/20/25,10.2,19.3,28.4
KUKON,-73.8088,42.063,210,2/21/25,10.3,18.3,26.3
KUKON,-73.8088,42.063,210,2/22/25,13.4,22.3,31.3
KUKON,-73.8088,42.063,210,2/23/25,15,25.8,36.7
KUKON,-73.8088,42.063,210,2/24/25,25.7,32.8,39.9
KUKON,-73.8088,42.063,210,2/25/25,26.8,36.7,46.7
KUKON,-73.8088,42.063,210,2/26/25,30.6,41.3,52
KUKON,-73.8088,42.063,210,2/27/25,30.9,40.7,50.5
KUKON,-73.8088,42.063,210,2/28/25,30.4,37.8,45.2
KUKON,-73.8088,42.063,210,3/1/25,33,38.3,43.6
KUKON,-73.8088,42.063,210,3/2/25,15.1,34.9,54.7
KUKON,-73.8088,42.063,210,3/3/25,11.8,19.8,27.8
KUKON,-73.8088,42.063,210,3/4/25,12.9,24.1,35.3
KUKON,-73.8088,42.063,210,3/5/25,30.1,38.8,47.4
KUKON,-73.8088,42.063,210,3/6/25,40.5,48.6,56.8
KUKON,-73.8088,42.063,210,3/7/25,30.5,39,47.4
KUKON,-73.8088,42.063,210,3/8/25,23,32.3,41.6
KUKON,-73.8088,42.063,210,3/9/25,21.5,30.4,39.2
KUKON,-73.8088,42.063,210,3/10/25,23.7,36.2,48.7
KUKON,-73.8088,42.063,210,3/11/25,29.2,46.2,63.2
KUKON,-73.8088,42.063,210,3/12/25,30.9,50,69.1
KUKON,-73.8088,42.063,210,3/13/25,30.9,38.8,46.8
KUKON,-73.8088,42.063,210,3/14/25,27.3,41.5,55.8
KUKON,-73.8088,42.063,210,3/15/25,29.7,46,62.4
KUKON,-73.8088,42.063,210,3/16/25,40.8,47,53.2
KUKON,-73.8088,42.063,210,3/17/25,49.3,58.2,67.2
KUKON,-73.8088,42.063,210,3/18/25,30.3,40.5,50.8
KUKON,-73.8088,42.063,210,3/19/25,28.4,42.9,57.4
KUKON,-73.8088,42.063,210,3/20/25,33.4,52,70.6
KUKON,-73.8088,42.063,210,3/21/25,35.1,48.8,62.5
KUKON,-73.8088,42.063,210,3/22/25,27.1,37.1,47.2
KUKON,-73.8088,42.063,210,3/23/25,25.6,43.1,60.6
KUKON,-73.8088,42.063,210,3/24/25,26.8,34.9,43
KUKON,-73.8088,42.063,210,3/25/25,32.3,37.7,43
KUKON,-73.8088,42.063,210,3/26/25,26.3,39.4,52.4
KUKON,-73.8088,42.063,210,3/27/25,25.9,36.2,46.6
KUKON,-73.8088,42.063,210,3/28/25,27.6,38.9,50.2
KUKON,-73.8088,42.063,210,3/29/25,36,47.5,59.1
KUKON,-73.8088,42.063,210,3/30/25,36.4,44.7,53
KUKON,-73.8088,42.063,210,3/31/25,38.9,44.2,49.4
KUKON,-73.8088,42.063,210,4/1/25,37.9,56.2,74.5
KUKON,-73.8088,42.063,210,4/2/25,29.7,39.1,48.6
KUKON,-73.8088,42.063,210,4/3/25,31.9,40.2,48.5
KUKON,-73.8088,42.063,210,4/4/25,42.6,54.6,66.6
KUKON,-73.8088,42.063,210,4/5/25,41.5,53.3,65.2
KUKON,-73.8088,42.063,210,4/6/25,41.3,44.2,47
KUKON,-73.8088,42.063,210,4/7/25,33.8,43.2,52.6
KUKON,-73.8088,42.063,210,4/8/25,34,36.8,39.6
KUKON,-73.8088,42.063,210,4/9/25,28.3,33.2,38
KUKON,-73.8088,42.063,210,4/10/25,27,36.8,46.7
KUKON,-73.8088,42.063,210,4/11/25,32.9,42,51.2
KUKON,-73.8088,42.063,210,4/12/25,32.5,39.5,46.5
KUKON,-73.8088,42.063,210,4/13/25,33.3,37.5,41.6
KUKON,-73.8088,42.063,210,4/14/25,31.1,43.5,55.8
KUKON,-73.8088,42.063,210,4/15/25,38.3,52.3,66.3
KUKON,-73.8088,42.063,210,4/16/25,40.7,54.6,68.6
KUKON,-73.8088,42.063,210,4/17/25,37.4,42.8,48.2
KUKON,-73.8088,42.063,210,4/18/25,29,44.7,60.3
KUKON,-73.8088,42.063,210,4/19/25,40.7,55.6,70.5
KUKON,-73.8088,42.063,210,4/20/25,48.4,66.6,84.7
KUKON,-73.8088,42.063,210,4/21/25,35.4,48.3,61.2
KUKON,-73.8088,42.063,210,4/22/25,41.7,51.1,60.6
KUKON,-73.8088,42.063,210,4/23/25,44.8,60.6,76.4
KUKON,-73.8088,42.063,210,4/24/25,43.4,58.5,73.6
KUKON,-73.8088,42.063,210,4/25/25,49.8,65.5,81.2
KUKON,-73.8088,42.063,210,4/26/25,56.9,68.2,79.5
KUKON,-73.8088,42.063,210,4/27/25,43.4,56,68.7
KUKON,-73.8088,42.063,210,4/28/25,36.4,46.2,55.9
KUKON,-73.8088,42.063,210,4/29/25,47.3,61.2,75.2
KUKON,-73.8088,42.063,210,4/30/25,51.8,66.7,81.7
KUKON,-73.8088,42.063,210,5/1/25,43.8,55.1,66.5
KUKON,-73.8088,42.063,210,5/2/25,49.2,62.2,75.1
KUKON,-73.8088,42.063,210,5/3/25,56.3,70,83.8
KUKON,-73.8088,42.063,210,5/4/25,55,65.9,76.9
KUKON,-73.8088,42.063,210,5/5/25,54.6,57.6,60.6
KUKON,-73.8088,42.063,210,5/6/25,56.5,59.3,62
KUKON,-73.8088,42.063,210,5/7/25,53.6,61.6,69.5
KUKON,-73.8088,42.063,210,5/8/25,53.3,61.4,69.6
KUKON,-73.8088,42.063,210,5/9/25,46.1,58.9,71.6
KUKON,-73.8088,42.063,210,5/10/25,46.4,48.9,51.4
KUKON,-73.8088,42.063,210,5/11/25,42.2,56,69.9
KUKON,-73.8088,42.063,210,5/12/25,38.3,54.4,70.4
KUKON,-73.8088,42.063,210,5/13/25,49.6,63.9,78.2
KUKON,-73.8088,42.063,210,5/14/25,58.4,68.1,77.7
KUKON,-73.8088,42.063,210,5/15/25,60.2,64.3,68.4
KUKON,-73.8088,42.063,210,5/16/25,62.1,70.3,78.5
KUKON,-73.8088,42.063,210,5/17/25,63.7,71.6,79.5
KUKON,-73.8088,42.063,210,5/18/25,54.1,68.1,82
KUKON,-73.8088,42.063,210,5/19/25,48.9,57.6,66.3
KUKON,-73.8088,42.063,210,5/20/25,44.7,53.1,61.4
KUKON,-73.8088,42.063,210,5/21/25,47.6,54.1,60.7
KUKON,-73.8088,42.063,210,5/22/25,44.8,49.3,53.8
KUKON,-73.8088,42.063,210,5/23/25,44.4,47.7,51
KUKON,-73.8088,42.063,210,5/24/25,46.2,50.3,54.3
KUKON,-73.8088,42.063,210,5/25/25,49.2,55.4,61.7
KUKON,-73.8088,42.063,210,5/26/25,44.1,53.9,63.7
KUKON,-73.8088,42.063,210,5/27/25,43.4,58.3,73.3
KUKON,-73.8088,42.063,210,5/28/25,49.7,62.3,74.9
KUKON,-73.8088,42.063,210,5/29/25,53.5,63.9,74.3
KUKON,-73.8088,42.063,210,5/30/25,55.5,63.1,70.6
KUKON,-73.8088,42.063,210,5/31/25,55.8,67.3,78.7
KUKON,-73.8088,42.063,210,6/1/25,46.5,53.9,61.3
KUKON,-73.8088,42.063,210,6/2/25,43.6,52.8,62.1
KUKON,-73.8088,42.063,210,6/3/25,42.9,57.8,72.7
KUKON,-73.8088,42.063,210,6/4/25,52.2,65.7,79.2
KUKON,-73.8088,42.063,210,6/5/25,60.9,74.3,87.7
KUKON,-73.8088,42.063,210,6/6/25,64.1,77.3,90.5
KUKON,-73.8088,42.063,210,6/7/25,61.8,72.9,84.1
KUKON,-73.8088,42.063,210,6/8/25,56.8,63.6,70.5
KUKON,-73.8088,42.063,210,6/9/25,59.2,68.9,78.6
KUKON,-73.8088,42.063,210,6/10/25,59.4,62.4,65.4
KUKON,-73.8088,42.063,210,6/11/25,56.5,66.5,76.4
KUKON,-73.8088,42.063,210,6/12/25,60.4,70.9,81.3
KUKON,-73.8088,42.063,210,6/13/25,56.1,70,83.8
KUKON,-73.8088,42.063,210,6/14/25,57.4,66.5,75.6
KUKON,-73.8088,42.063,210,6/15/25,57.6,62.4,67.3
KUKON,-73.8088,42.063,210,6/16/25,54.8,62,69.2
KUKON,-73.8088,42.063,210,6/17/25,58.5,66.4,74.3
KUKON,-73.8088,42.063,210,6/18/25,61.6,64.4,67.2
KUKON,-73.8088,42.063,210,6/19/25,67,73.1,79.1
KUKON,-73.8088,42.063,210,6/20/25,65.8,76.7,87.6
KUKON,-73.8088,42.063,210,6/21/25,59.6,70.7,81.8
KUKON,-73.8088,42.063,210,6/22/25,67.6,76.7,85.8
KUKON,-73.8088,42.063,210,6/23/25,69.9,79.2,88.5
KUKON,-73.8088,42.063,210,6/24/25,69.6,83.1,96.6
KUKON,-73.8088,42.063,210,6/25/25,71.4,84.9,98.4
KUKON,-73.8088,42.063,210,6/26/25,68.4,80.6,92.9
KUKON,-73.8088,42.063,210,6/27/25,61,67.4,73.8
KUKON,-73.8088,42.063,210,6/28/25,61.6,66.9,72.2
KUKON,-73.8088,42.063,210,6/29/25,61.7,73.3,85
KUKON,-73.8088,42.063,210,6/30/25,60.4,71.5,82.6
KUKON,-73.8088,42.063,210,7/1/25,69.1,78.7,88.4
KUKON,-73.8088,42.063,210,7/2/25,67.8,78.8,89.8
KUKON,-73.8088,42.063,210,7/3/25,61.2,73.2,85.2
KUKON,-73.8088,42.063,210,7/4/25,55.9,70,84.1
KUKON,-73.8088,42.063,210,7/5/25,54.4,67.6,80.7
KUKON,-73.8088,42.063,210,7/6/25,62.7,73.9,85
KUKON,-73.8088,42.063,210,7/7/25,69.7,79.8,89.9
KUKON,-73.8088,42.063,210,7/8/25,70.8,79.5,88.3
KUKON,-73.8088,42.063,210,7/9/25,68.2,77.8,87.4
KUKON,-73.8088,42.063,210,7/10/25,69.1,77.3,85.5
KUKON,-73.8088,42.063,210,7/11/25,70.1,77.1,84.1
KUKON,-73.8088,42.063,210,7/12/25,71.3,79,86.8
KUKON,-73.8088,42.063,210,7/13/25,71.6,79.2,86.7
KUKON,-73.8088,42.063,210,7/14/25,72,77.7,83.5
KUKON,-73.8088,42.063,210,7/15/25,67.5,77.1,86.7
KUKON,-73.8088,42.063,210,7/16/25,69.6,78.6,87.5
KUKON,-73.8088,42.063,210,7/17/25,74.3,83.1,91.9
KUKON,-73.8088,42.063,210,7/18/25,68.1,79.2,90.3
KUKON,-73.8088,42.063,210,7/19/25,54.8,66.9,79
KUKON,-73.8088,42.063,210,7/20/25,63.5,74.2,84.9
KUKON,-73.8088,42.063,210,7/21/25,62.1,75.6,89
KUKON,-73.8088,42.063,210,7/22/25,54,67.1,80.3
KUKON,-73.8088,42.063,210,7/23/25,55.1,66.8,78.6
KUKON,-73.8088,42.063,210,7/24/25,62.9,73.7,84.6
KUKON,-73.8088,42.063,210,7/25/25,71.2,80.1,89.1
KUKON,-73.8088,42.063,210,7/26/25,65.6,78.5,91.5
KUKON,-73.8088,42.063,210,7/27/25,64.6,74.6,84.6
KUKON,-73.8088,42.063,210,7/28/25,65.6,73.7,81.9
KUKON,-73.8088,42.063,210,7/29/25,67.5,79.7,91.9
KUKON,-73.8088,42.063,210,7/30/25,66.6,81.7,96.8
KUKON,-73.8088,42.063,210,7/31/25,70.1,81.6,93.1
KUKON,-73.8088,42.063,210,8/1/25,58.7,65.7,72.7
KUKON,-73.8088,42.063,210,8/2/25,53.5,65,76.4
KUKON,-73.8088,42.063,210,8/3/25,52.7,65.6,78.5
KUKON,-73.8088,42.063,210,8/4/25,56.2,69.5,82.8
KUKON,-73.8088,42.063,210,8/5/25,60,72.2,84.5
KUKON,-73.8088,42.063,210,8/6/25,64,74.6,85.2
KUKON,-73.8088,42.063,210,8/7/25,63.2,71.6,79.9
KUKON,-73.8088,42.063,210,8/8/25,57.5,69.4,81.3
KUKON,-73.8088,42.063,210,8/9/25,56.4,69.6,82.7
KUKON,-73.8088,42.063,210,8/10/25,58.5,71.5,84.6
KUKON,-73.8088,42.063,210,8/11/25,61.8,75.4,89
KUKON,-73.8088,42.063,210,8/12/25,61.5,75.3,89.1
KUKON,-73.8088,42.063,210,8/13/25,66.2,78.5,90.8
KUKON,-73.8088,42.063,210,8/14/25,69.9,80.7,91.5
KUKON,-73.8088,42.063,210,8/15/25,64,76.7,89.4
KUKON,-73.8088,42.063,210,8/16/25,66.7,76.6,86.5
KUKON,-73.8088,42.063,210,8/17/25,68.8,77.2,85.7
KUKON,-73.8088,42.063,210,8/18/25,58.7,73.2,87.7
KUKON,-73.8088,42.063,210,8/19/25,52.1,63.8,75.5
KUKON,-73.8088,42.063,210,8/20/25,58.1,67.9,77.6
KUKON,-73.8088,42.063,210,8/21/25,54.3,57.9,61.6
KUKON,-73.8088,42.063,210,8/22/25,50.6,63.1,75.6
KUKON,-73.8088,42.063,210,8/23/25,56.1,69.3,82.4
KUKON,-73.8088,42.063,210,8/24/25,63.5,73.1,82.8
KUKON,-73.8088,42.063,210,8/25/25,66.1,71.6,77
KUKON,-73.8088,42.063,210,8/26/25,53.5,68.3,83
KUKON,-73.8088,42.063,210,8/27/25,54.7,65.4,76.1
KUKON,-73.8088,42.063,210,8/28/25,47,60,72.9
KUKON,-73.8088,42.063,210,8/29/25,53.7,65.6,77.5
KUKON,-73.8088,42.063,210,8/30/25,46.3,59,71.7
KUKON,-73.8088,42.063,210,8/31/25,47.2,60.5,73.8
KUKON,-73.8088,42.063,210,9/1/25,50.4,63.9,77.5
KUKON,-73.8088,42.063,210,9/2/25,51.2,63.9,76.6
KUKON,-73.8088,42.063,210,9/3/25,50.9,65.2,79.5
KUKON,-73.8088,42.063,210,9/4/25,54.3,66.6,79
KUKON,-73.8088,42.063,210,9/5/25,60.6,70.3,80
KUKON,-73.8088,42.063,210,9/6/25,63.6,71.5,79.4
KUKON,-73.8088,42.063,210,9/7/25,58.8,66.5,74.2
KUKON,-73.8088,42.063,210,9/8/25,43.9,58.4,72.8
KUKON,-73.8088,42.063,210,9/9/25,44.4,58,71.6
KUKON,-73.8088,42.063,210,9/10/25,47.1,60.8,74.5
KUKON,-73.8088,42.063,210,9/11/25,46.6,61.1,75.6
KUKON,-73.8088,42.063,210,9/12/25,50.5,64.3,78.1
KUKON,-73.8088,42.063,210,9/13/25,52.5,64.6,76.8
KUKON,-73.8088,42.063,210,9/14/25,56.1,66.5,76.8
KUKON,-73.8088,42.063,210,9/15/25,54.1,67.5,81
KUKON,-73.8088,42.063,210,9/16/25,53.7,67.4,81.2
KUKON,-73.8088,42.063,210,9/17/25,49.8,63.6,77.4
KUKON,-73.8088,42.063,210,9/18/25,52,64.3,76.5
KUKON,-73.8088,42.063,210,9/19/25,53.8,67.7,81.7
KUKON,-73.8088,42.063,210,9/20/25,47.4,64.2,81
KUKON,-73.8088,42.063,210,9/21/25,42,56.8,71.6
KUKON,-73.8088,42.063,210,9/22/25,46.2,59,71.9
KUKON,-73.8088,42.063,210,9/23/25,53.6,62.9,72.1
KUKON,-73.8088,42.063,210,9/24/25,64.1,69.8,75.6
KUKON,-73.8088,42.063,210,9/25/25,65,68.8,72.6
KUKON,-73.8088,42.063,210,9/26/25,59.6,67,74.3
KUKON,-73.8088,42.063,210,9/27/25,53.8,66.5,79.2
KUKON,-73.8088,42.063,210,9/28/25,56.3,67,77.6
KUKON,-73.8088,42.063,210,9/29/25,52.2,67.8,83.3
KUKON,-73.8088,42.063,210,9/30/25,50.6,63.6,76.7
KUKON,-73.8088,42.063,210,10/1/25,45.2,60.9,76.7
KUKON,-73.8088,42.063,210,10/2/25,39.2,52.5,65.8
KUKON,-73.8088,42.063,210,10/3/25,41.7,52.9,64.1
KUKON,-73.8088,42.063,210,10/4/25,44.5,58.6,72.7
KUKON,-73.8088,42.063,210,10/5/25,48.9,63.7,78.6
KUKON,-73.8088,42.063,210,10/6/25,52.6,67.8,83
KUKON,-73.8088,42.063,210,10/7/25,56.9,69.4,81.9
KUKON,-73.8088,42.063,210,10/8/25,58.9,69.4,80
KUKON,-73.8088,42.063,210,10/9/25,44.7,55.5,66.4
KUKON,-73.8088,42.063,210,10/10/25,30.2,43.1,55.9
KUKON,-73.8088,42.063,210,10/11/25,33.9,47.8,61.7
KUKON,-73.8088,42.063,210,10/12/25,44.4,54.6,64.8
KUKON,-73.8088,42.063,210,10/13/25,49.7,54.8,60
KUKON,-73.8088,42.063,210,10/14/25,49.5,50.7,52
KUKON,-73.8088,42.063,210,10/15/25,49.1,54.2,59.2
KUKON,-73.8088,42.063,210,10/16/25,37,47.5,57.9
KUKON,-73.8088,42.063,210,10/17/25,36.5,47,57.6
KUKON,-73.8088,42.063,210,10/18/25,35.1,47.3,59.5
KUKON,-73.8088,42.063,210,10/19/25,42.3,52.4,62.4
KUKON,-73.8088,42.063,210,10/20/25,51.3,61.3,71.4
KUKON,-73.8088,42.063,210,10/21/25,42.6,53.3,64
KUKON,-73.8088,42.063,210,10/22/25,43.5,55.1,66.7
KUKON,-73.8088,42.063,210,10/23/25,47.6,55.3,63
KUKON,-73.8088,42.063,210,10/24/25,37.3,47.3,57.4
KUKON,-73.8088,42.063,210,10/25/25,34.5,46,57.5
KUKON,-73.8088,42.063,210,10/26/25,35.3,45.5,55.8
KUKON,-73.8088,42.063,210,10/27/25,29.7,42.9,56.1
KUKON,-73.8088,42.063,210,10/28/25,30.5,41.6,52.6
KUKON,-73.8088,42.063,210,10/29/25,33.7,44.9,56.1
KUKON,-73.8088,42.063,210,10/30/25,41.4,46.6,51.7
KUKON,-73.8088,42.063,210,10/31/25,45.9,50.5,55.1
KUKON,-73.8088,42.063,210,11/1/25,44.8,49.5,54.2
KUKON,-73.8088,42.063,210,11/2/25,29.9,41.2,52.4
KUKON,-73.8088,42.063,210,11/3/25,31.1,42.8,54.5
KUKON,-73.8088,42.063,210,11/4/25,36.2,48.2,60.1
KUKON,-73.8088,42.063,210,11/5/25,32.9,45.3,57.6
KUKON,-73.8088,42.063,210,11/6/25,39,49.6,60.2
KUKON,-73.8088,42.063,210,11/7/25,27.4,38,48.6
KUKON,-73.8088,42.063,210,11/8/25,30.9,43.5,56
KUKON,-73.8088,42.063,210,11/9/25,40.6,51.2,61.8
KUKON,-73.8088,42.063,210,11/10/25,40.8,44.3,47.8
KUKON,-73.8088,42.063,210,11/11/25,31.4,38.7,46
KUKON,-73.8088,42.063,210,11/12/25,31.5,35.4,39.3
KUKON,-73.8088,42.063,210,11/13/25,34.5,38.9,43.4
KUKON,-73.8088,42.063,210,11/14/25,29.4,38.4,47.4
KUKON,-73.8088,42.063,210,11/15/25,26.7,35.5,44.3
KUKON,-73.8088,42.063,210,11/16/25,27.2,36,44.7
KUKON,-73.8088,42.063,210,11/17/25,34.3,42.5,50.7
KUKON,-73.8088,42.063,210,11/18/25,34.6,38.1,41.6
KUKON,-73.8088,42.063,210,11/19/25,23.3,33.7,44
KUKON,-73.8088,42.063,210,11/20/25,23.2,34.2,45.3
KUKON,-73.8088,42.063,210,11/21/25,24.4,33.8,43.3
KUKON,-73.8088,42.063,210,11/22/25,35.2,42.6,50
KUKON,-73.8088,42.063,210,11/23/25,24.1,35.9,47.8
KUKON,-73.8088,42.063,210,11/24/25,27.4,35.1,42.9
KUKON,-73.8088,42.063,210,11/25/25,31,40.6,50.2
KUKON,-73.8088,42.063,210,11/26/25,40.9,45.6,50.4
KUKON,-73.8088,42.063,210,11/27/25,34.1,45.2,56.4
KUKON,-73.8088,42.063,210,11/28/25,33.9,38.6,43.2
KUKON,-73.8088,42.063,210,11/29/25,29.8,35.1,40.3
KUKON,-73.8088,42.063,210,11/30/25,28.1,33.7,39.4
KUKON,-73.8088,42.063,210,12/1/25,32.5,36,39.5
KUKON,-73.8088,42.063,210,12/2/25,21.3,30,38.7
KUKON,-73.8088,42.063,210,12/3/25,26,29.2,32.5
KUKON,-73.8088,42.063,210,12/4/25,22.2,27.9,33.6
KUKON,-73.8088,42.063,210,12/5/25,3.5,20.6,37.7
KUKON,-73.8088,42.063,210,12/6/25,2.9,14.3,25.7
KUKON,-73.8088,42.063,210,12/7/25,23.7,31.4,39.1
KUKON,-73.8088,42.063,210,12/8/25,20.5,29.4,38.3
KUKON,-73.8088,42.063,210,12/9/25,3.4,13.8,24.3
KUKON,-73.8088,42.063,210,12/10/25,3.4,16.4,29.4
KUKON,-73.8088,42.063,210,12/11/25,28.2,32,35.8
KUKON,-73.8088,42.063,210,12/12/25,15.2,22.8,30.4
KUKON,-73.8088,42.063,210,12/13/25,14.8,24.5,34.1
KUKON,-73.8088,42.063,210,12/14/25,22.9,27,31.1
KUKON,-73.8088,42.063,210,12/15/25,11.2,19.5,27.9
KUKON,-73.8088,42.063,210,12/16/25,11.5,19,26.5
KUKON,-73.8088,42.063,210,12/17/25,20.5,26.2,31.9
KUKON,-73.8088,42.063,210,12/18/25,22.7,33.1,43.4
KUKON,-73.8088,42.063,210,12/19/25,22.5,36.8,51.1
KUKON,-73.8088,42.063,210,12/20/25,27.6,41.7,55.7
KUKON,-73.8088,42.063,210,12/21/25,27.5,31.6,35.8
KUKON,-73.8088,42.063,210,12/22/25,25.9,33.3,40.7
KUKON,-73.8088,42.063,210,12/23/25,25.2,30.4,35.6
KUKON,-73.8088,42.063,210,12/24/25,30.6,35.9,41.2
KUKON,-73.8088,42.063,210,12/25/25,26.7,33.7,40.6
KUKON,-73.8088,42.063,210,12/26/25,13.3,27.3,41.2
KUKON,-73.8088,42.063,210,12/27/25,12.5,15.6,18.6
KUKON,-73.8088,42.063,210,12/28/25,5.4,14.3,23.1
KUKON,-73.8088,42.063,210,12/29/25,6,20.3,34.5
KUKON,-73.8088,42.063,210,12/30/25,24,33.5,43
KUKON,-73.8088,42.063,210,12/31/25,21.5,24.3,27.2
,,,,,,,
CY14,-78.1264,43.1011,705,1/1/25,35.3,40.3,45.3
CY14,-78.1264,43.1011,705,1/2/25,31.3,34.2,37
CY14,-78.1264,43.1011,705,1/3/25,25.3,28.8,32.4
CY14,-78.1264,43.1011,705,1/4/25,21.3,26.1,30.9
CY14,-78.1264,43.1011,705,1/5/25,19.1,22.2,25.3
CY14,-78.1264,43.1011,705,1/6/25,19.3,22.9,26.6
CY14,-78.1264,43.1011,705,1/7/25,14.5,17.5,20.6
CY14,-78.1264,43.1011,705,1/8/25,14.6,18.5,22.4
CY14,-78.1264,43.1011,705,1/9/25,12.8,15.4,17.9
CY14,-78.1264,43.1011,705,1/10/25,12.3,17,21.8
CY14,-78.1264,43.1011,705,1/11/25,13.8,20.5,27.2
CY14,-78.1264,43.1011,705,1/12/25,18.5,23.8,29
CY14,-78.1264,43.1011,705,1/13/25,24.1,29.2,34.3
CY14,-78.1264,43.1011,705,1/14/25,16.2,24.9,33.5
CY14,-78.1264,43.1011,705,1/15/25,14.3,18.2,22.1
CY14,-78.1264,43.1011,705,1/16/25,15.1,20,25
CY14,-78.1264,43.1011,705,1/17/25,18,24,30.1
CY14,-78.1264,43.1011,705,1/18/25,29.1,34.7,40.2
CY14,-78.1264,43.1011,705,1/19/25,18.6,29.2,39.8
CY14,-78.1264,43.1011,705,1/20/25,11.5,16.2,20.8
CY14,-78.1264,43.1011,705,1/21/25,1.6,7.6,13.7
CY14,-78.1264,43.1011,705,1/22/25,-4.4,4.2,12.8
CY14,-78.1264,43.1011,705,1/23/25,-4.5,6.2,17
CY14,-78.1264,43.1011,705,1/24/25,15.6,20.4,25.1
CY14,-78.1264,43.1011,705,1/25/25,12,18,24
CY14,-78.1264,43.1011,705,1/26/25,13.8,22.9,32.1
CY14,-78.1264,43.1011,705,1/27/25,23,27.4,31.7
CY14,-78.1264,43.1011,705,1/28/25,17.8,25.4,33.1
CY14,-78.1264,43.1011,705,1/29/25,15.2,26.4,37.6
CY14,-78.1264,43.1011,705,1/30/25,15.7,25.8,35.9
CY14,-78.1264,43.1011,705,1/31/25,15.1,27.9,40.7
CY14,-78.1264,43.1011,705,2/1/25,11,24.7,38.5
CY14,-78.1264,43.1011,705,2/2/25,0.7,7.8,14.9
CY14,-78.1264,43.1011,705,2/3/25,10.5,21.3,32
CY14,-78.1264,43.1011,705,2/4/25,27.3,34.3,41.4
CY14,-78.1264,43.1011,705,2/5/25,17.4,24,30.6
CY14,-78.1264,43.1011,705,2/6/25,12.4,19.5,26.6
CY14,-78.1264,43.1011,705,2/7/25,20.3,28.3,36.3
CY14,-78.1264,43.1011,705,2/8/25,15.5,20,24.4
CY14,-78.1264,43.1011,705,2/9/25,19.6,24.6,29.5
CY14,-78.1264,43.1011,705,2/10/25,19.3,24.7,30.1
CY14,-78.1264,43.1011,705,2/11/25,12.9,19.7,26.5
CY14,-78.1264,43.1011,705,2/12/25,14,22.2,30.4
CY14,-78.1264,43.1011,705,2/13/25,20.8,29,37.2
CY14,-78.1264,43.1011,705,2/14/25,17.8,28,38.3
CY14,-78.1264,43.1011,705,2/15/25,17,20.8,24.6
CY14,-78.1264,43.1011,705,2/16/25,20.9,25.5,30.2
CY14,-78.1264,43.1011,705,2/17/25,16.3,22.8,29.2
CY14,-78.1264,43.1011,705,2/18/25,7.1,13.2,19.3
CY14,-78.1264,43.1011,705,2/19/25,7.6,12.6,17.7
CY14,-78.1264,43.1011,705,2/20/25,13.9,17,20.1
CY14,-78.1264,43.1011,705,2/21/25,13.5,15.9,18.2
CY14,-78.1264,43.1011,705,2/22/25,13.2,17.4,21.6
CY14,-78.1264,43.1011,705,2/23/25,21,27.5,34
CY14,-78.1264,43.1011,705,2/24/25,27.3,30.3,33.2
CY14,-78.1264,43.1011,705,2/25/25,33,41.9,50.9
CY14,-78.1264,43.1011,705,2/26/25,31.8,37.9,43.9
CY14,-78.1264,43.1011,705,2/27/25,31.7,36.8,41.9
CY14,-78.1264,43.1011,705,2/28/25,25.5,32.9,40.3
CY14,-78.1264,43.1011,705,3/1/25,25.8,35.7,45.6
