Data Collector,Field ID,Date,Sampling period,Crop,Treatment,Section number,Plant growth stage,Number of plants,Total weight (g),Notes,Untared weight (g)
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,1,V3/V4,15,157.35,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,2,V3/V4,15,128.13,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,3,V3/V4,15,54.42,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,4,V3/V4,15,120,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,5,V3/V4,15,136.2,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,6,V3/V4,15,77,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,7,V3/V4,15,125.68,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,8,V3/V4,15,109.92,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Neonic,9,V3/V4,15,72.06,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,1,V3/V4,15,66,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,2,V3/V4,15,157.2,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,3,V3/V4,15,95.5,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,4,V3/V4,15,65.8,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,5,V3/V4,15,112.3,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,6,V3/V4,15,80.55,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,7,V3/V4,15,95.61,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,8,V3/V4,15,120.11,,
Erik Smith,SMI_LAT,6/30/25,V3/V4,Field corn,Fung,9,V3/V4,15,86.4,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,1,V3,15,33,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,2,V3,15,45,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,3,V3,15,42.2,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,4,V3,15,32.7,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,5,V3,15,29,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,6,V3,15,51.7,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,7,V3,15,46.5,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,8,V3,15,47,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Neonic,9,V3,15,43,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,1,V3,15,35.2,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,2,V3,15,37.3,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,3,V3,15,32,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,4,V3,15,42,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,5,V3,15,46,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,6,V3,15,37,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,7,V3,15,36.2,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,8,V3,15,36,,
Erik Smith,SMI_MCC,6/23/25,V3/V4,Field corn,Fung,9,V3,15,41.5,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,1,V3/V4,15,85,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,2,V3/V4,15,69,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,3,V3/V4,15,78,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,4,V3/V4,15,84,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,5,V3/V4,15,96,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,6,V3/V4,15,72,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,7,V3/V4,15,69,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,8,V3/V4,15,56,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Neonic,9,V3/V4,15,74,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,1,V3/V4,15,93,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,2,V3/V4,15,74,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,3,V3/V4,15,57,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,4,V3/V4,15,59,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,5,V3/V4,15,85,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,6,V3/V4,15,70,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,7,V3/V4,15,97,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,8,V3/V4,15,107,,
Mike Stanyard,STA_BLO,6/27/25,V3/V4,Field corn,Fung,9,V3/V4,15,59,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,1,V2/V3,15,36,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,2,V2/V3,15,19,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,3,V2/V3,15,24,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,4,V2/V3,15,29,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,5,V2/V3,15,33,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,6,V2/V3,15,47,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,7,V2/V3,15,42,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,8,V2/V3,15,27,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Neonic,9,V2/V3,15,28,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,1,V2/V3,15,36,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,2,V2/V3,15,44,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,3,V2/V3,15,77,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,4,V2/V3,15,69,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,5,V2/V3,15,54,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,6,V2/V3,15,48,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,7,V2/V3,15,26,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,8,V2/V3,15,50,,
Mike Stanyard,STA_FRE,6/30/25,V3/V4,Soybean,Fung,9,V2/V3,15,52,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,1,V4,15,175,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,2,V4,15,182,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,3,V4,15,177,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,4,V4,15,180,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,5,V4,15,205,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,6,V4,15,203,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,7,V4,15,278,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,8,V4,15,217,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Neonic,9,V4,15,224,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,1,V4,15,126,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,2,V4,15,173,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,3,V4,15,282,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,4,V4,15,265,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,5,V4,15,187,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,6,V4,15,98,Wet area,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,7,V4,15,84,Wet area,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,8,V4,15,235,,
Mike Stanyard,STA_KRE,6/25/25,V3/V4,Field corn,Fung,9,V4,15,226,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,1,V3,15,63,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,2,V3,15,79,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,3,V3,15,53,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,4,V3,15,79,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,5,V3,15,71,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,6,V3,15,53,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,7,V3,15,46,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,8,V3,15,54,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Neonic,9,V4,15,109,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,1,V3,15,49,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,2,V3,15,39,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,3,V3,15,34,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,4,V3,15,48,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,5,V3,15,75,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,6,V3,15,64,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,7,V3,15,47,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,8,V3,15,54,,
Mike Stanyard,STA_MAC,7/3/25,V3/V4,Field corn,Fung,9,V3,15,39,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,1,V4,15,324,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,2,V4,15,316,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,3,V4,15,227,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,4,V4,15,333,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,5,V4,15,390,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,6,V4,15,395,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,7,V4,15,243,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,8,V4,15,156,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Neonic,9,V4,15,160,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,1,V4,15,218,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,2,V4,15,170,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,3,V4,15,213,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,4,V4,15,312,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,5,V4,15,342,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,6,V4,15,339,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,7,V4,15,342,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,8,V4,15,368,,
Mike Stanyard,STA_MAR,6/25/25,V3/V4,Field corn,Fung,9,V4,15,294,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,1,V3/V4,15,73,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,2,V3/V4,15,51,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,3,V3/V4,15,67,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,4,V3/V4,15,74,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,5,V3/V4,15,55,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,6,V3/V4,15,55,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,7,V3/V4,15,77,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,8,V3/V4,15,30,"Many V2s, wet area",
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Neonic,9,V3/V4,15,85,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,1,V3/V4,15,55,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,2,V3/V4,15,77,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,3,V3/V4,15,57,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,4,V3/V4,15,70,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,5,V3/V4,15,69,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,6,V3/V4,15,102,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,7,V3/V4,15,60,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,8,V3/V4,15,75,,
Mike Stanyard,STA_REE_1,6/30/25,V3/V4,Soybean,Fung,9,V3/V4,15,88,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,1,V3/V4,15,67,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,2,V3/V4,15,71,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,3,V3/V4,15,74,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,4,V3/V4,15,52,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,5,V3/V4,15,67,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,6,V3/V4,15,65,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,7,V3/V4,15,83,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,8,V3/V4,15,67,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Neonic,9,V3/V4,15,73,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,1,V3/V4,15,65,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,2,V3/V4,15,45,Deer damaged,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,3,V3/V4,15,44,Deer damaged,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,4,V3/V4,15,73,Deer damaged,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,5,V3/V4,15,64,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,6,V3/V4,15,75,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,7,V3/V4,15,73,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,8,V3/V4,15,60,,
Mike Stanyard,STA_REE_2,6/30/25,V3/V4,Soybean,Fung,9,V3/V4,15,83,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,1,V3,15,68,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,2,V3,15,96,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,3,V3,15,102,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,4,V3,15,108,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,5,V3,15,61,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,6,V3,15,97,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,7,V3,15,79,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,8,V3,15,90,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Neonic,9,V3,15,92,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,1,V3,15,306,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,2,V3,15,265,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,3,V3,15,188,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,4,V3,15,161,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,5,V3,15,234,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,6,V3,15,205,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,7,V3,15,258,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,8,V3,15,199,,
Mike Stanyard,STA_STA,6/20/25,V3/V4,Field corn,Fung,9,V3,15,201,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,1,V4,15,139,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,2,V3/V4,15,92,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,3,V3/V4,15,72,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,4,V3/V4,15,68,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,5,V3/V4,15,118,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,6,V3/V4,15,86,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,7,V3/V4,15,65,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,8,V3/V4,15,43,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Neonic,9,V3/V4,15,45,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,1,V3/V4,15,107,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,2,V3/V4,15,96,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,3,V3/V4,15,103,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,4,V3/V4,15,93,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,5,V3/V4,15,103,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,6,V3/V4,15,58,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,7,V3/V4,15,69,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,8,V3/V4,15,128,,
Mike Stanyard,STA_WIL,6/12/25,V3/V4,Field corn,Fung,9,V3/V4,15,107,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,1,V3,15,58,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,2,V3,15,68,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,3,V3,15,46,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,4,V3,15,40,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,5,V3,15,50,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,6,V3,15,45,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,7,V3,15,45,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,8,V3,15,46,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Neonic,9,V3,15,42,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,1,V3,15,59,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,2,V3,15,40,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,3,V3,15,79,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,4,V3,15,38,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,5,V3,15,63,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,6,V3,15,61,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,7,V3,15,72,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,8,V3,15,45,,
Mike Stanyard,STA_WOO,6/13/25,V3/V4,Field corn,Fung,9,V3,15,77,,
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,1,V2/V3,15,72.69,Corrected for 7.59 g bag,80.28
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,2,V2/V3,15,76.27,Corrected for 7.59 g bag,83.86
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,3,V2/V3,15,105.55,Corrected for 7.59 g bag,113.14
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,4,V2,15,63.93,Corrected for 7.59 g bag,71.52
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,5,V2/V3,15,64.79,Corrected for 7.59 g bag,72.38
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,6,V2/V3,15,87.48,Corrected for 7.59 g bag,95.07
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,7,V2/V3,15,31.88,Corrected for 7.59 g bag,39.47
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,8,V2/V3,15,52.62,Corrected for 7.59 g bag,60.21
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Neonic,9,V2/V3,15,72.51,Corrected for 7.59 g bag,80.1
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,1,V2/V3,15,68.21,Corrected for 7.59 g bag,75.8
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,2,V2/V3,15,76.23,Corrected for 7.59 g bag,83.82
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,3,V2/V3,15,90.58,Corrected for 7.59 g bag,98.17
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,4,V2/V3,15,92.21,Corrected for 7.59 g bag,99.8
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,5,V2/V3,15,92.24,Corrected for 7.59 g bag,99.83
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,6,V2/V3,15,131.41,Corrected for 7.59 g bag,139
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,7,V2/V3,15,116.41,Corrected for 7.59 g bag,124
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,8,V2/V3,15,125.6,Corrected for 7.59 g bag,133.19
Marion Zuefle,ZUE_MYT,7/15/25,V3/V4,Snap bean,Fung,9,V2/V3,15,119.32,Corrected for 7.59 g bag,126.91
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,1,V2,15,98.33,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,2,V2,15,137.79,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,3,V2,15,90.9,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,4,V2/V3,15,92.73,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,5,V2/V4,15,121.88,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,6,V2,15,134.2,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,7,V2,15,132.8,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,8,V2,15,115.65,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Neonic,9,V2,15,106.48,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,1,V2,15,64.83,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,2,V2,15,69.66,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,3,V2,15,57.94,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,4,V2,15,85.82,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,5,V2,15,67.79,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,6,V1/V2,15,45.21,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,7,V2,15,62.37,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,8,V2,15,69,,
Marion Zuefle,ZUE_VOT,7/17/25,V3/V4,Snap bean,Fung,9,V2,15,60.17,,
