field_id,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
ONE_TER,3/24/23,0.4,31,37.8,44.6,33.4,0,2.32
ONE_TER,3/25/23,0,24.2,32.4,40.5,21.2,0.58,5.04
ONE_TER,3/26/23,0.4,31.1,35.3,39.4,30.3,0.15,2.83
ONE_TER,3/27/23,0,26.3,34.3,42.3,27,0.33,4.17
ONE_TER,3/28/23,0,24.7,34.6,44.6,26.6,0.25,5.74
ONE_TER,3/29/23,0,24.5,34.8,45.2,22.9,0.31,6.42
ONE_TER,3/30/23,0.01,16.3,33.1,49.9,20.4,0.43,7.92
ONE_TER,3/31/23,0,19.6,27.1,34.6,13.8,0.78,4.37
ONE_TER,4/1/23,0.66,28.7,35.4,42.1,29.6,0.07,5.07
ONE_TER,4/2/23,0.14,18.5,40.3,62.1,29.4,0.13,11.73
ONE_TER,4/3/23,0,18.9,27.8,36.8,11.7,1.17,4.7
ONE_TER,4/4/23,0,30.7,42.6,54.5,27.7,0.46,9.22
ONE_TER,4/5/23,0,31.3,41.6,52,26.3,1.67,7.09
ONE_TER,4/6/23,1.73,30,35.5,41,34,0,2.8
ONE_TER,4/7/23,0,35,46,56.9,33.2,0.55,8.47
ONE_TER,4/8/23,0,20.8,31.5,42.3,15,0.7,5.71
ONE_TER,4/9/23,0,21.9,33.9,45.8,15.7,0.53,7.27
ONE_TER,4/10/23,0,26.8,39.9,53,20,1.22,10.5
ONE_TER,4/11/23,0,37.1,49.9,62.8,30.7,3.41,13.41
ONE_TER,4/12/23,0,48.2,55.6,63,34.5,4.74,13.04
ONE_TER,4/13/23,0,47.4,57.9,68.5,36.3,3.47,17.15
ONE_TER,4/14/23,0,50.2,64.6,78.9,45.6,3.18,22.87
ONE_TER,4/15/23,0,46.6,62.3,78,38.1,3.67,23.01
ONE_TER,4/16/23,0,46.7,63.2,79.7,43.5,1.58,24.1
ONE_TER,4/17/23,0.02,46.8,64.5,82.2,50.4,0.8,23.17
ONE_TER,4/18/23,0.12,37.9,44.9,51.9,39.7,0.23,3.48
ONE_TER,4/19/23,0.01,34.8,40.1,45.5,31.1,0.7,4.49
ONE_TER,4/20/23,0,32.4,36.8,41.2,26,1.07,3.77
ONE_TER,4/21/23,0,35.2,44,52.7,27.6,2.38,8.55
ONE_TER,4/22/23,0.03,42,54.9,67.8,39.3,1.53,15.17
ONE_TER,4/23/23,0.56,44.6,60.5,76.5,45.8,0.01,21.75
ONE_TER,4/24/23,0.28,40.7,47.7,54.7,41,0.22,4.72
ONE_TER,4/25/23,0.12,31.5,39.3,47.1,37.3,0.02,3.41
ONE_TER,4/26/23,0.04,30.1,40.9,51.7,31.8,0.11,7.09
ONE_TER,4/27/23,0.08,29.9,40.2,50.4,35.3,0.02,5.35
ONE_TER,4/28/23,0,34.8,46.7,58.7,32.5,0.42,11.44
ONE_TER,4/29/23,0.01,46.4,57.8,69.1,37,3.07,17.06
ONE_TER,4/30/23,0.54,45.7,49.7,53.7,42.7,0.7,6.17
ONE_TER,5/1/23,1.52,44.6,50.9,57.3,47.7,0.09,5.21
ONE_TER,5/2/23,0.08,40.6,46.7,52.7,39.4,0.36,5.61
ONE_TER,5/3/23,0.19,41.3,47.3,53.4,40.9,0.14,5.95
ONE_TER,5/4/23,0.88,41.8,45,48.2,42.7,0.14,2
ONE_TER,5/5/23,0,40.7,46.1,51.6,40.2,0.21,4.57
ONE_TER,5/6/23,0,39.3,50.7,62,41.7,0.17,10.14
ONE_TER,5/7/23,0,42.8,56.1,69.5,38.7,1.9,17.31
ONE_TER,5/8/23,0.01,42.7,57.5,72.3,42.4,0.23,18.64
ONE_TER,5/9/23,0,34.3,48.5,62.7,30.1,0.93,14.72
ONE_TER,5/10/23,0,37.1,49.7,62.3,30.1,1.44,14.53
ONE_TER,5/11/23,0,45.4,57.6,69.8,38.3,2.99,17.26
ONE_TER,5/12/23,0.04,51.3,63.2,75.1,47.2,1.1,19.65
ONE_TER,5/13/23,0.02,45.3,61.8,78.2,47.9,1.31,20.02
ONE_TER,5/14/23,0,38.6,54.2,69.8,33.5,2.23,18.1
ONE_TER,5/15/23,0,39.4,51,62.6,32.5,1.65,14.87
ONE_TER,5/16/23,0,47.4,57.3,67.2,35.2,3.86,16.75
ONE_TER,5/17/23,0,34.3,50.4,66.5,35,0.8,13.78
ONE_TER,5/18/23,0,29.9,39.4,48.9,22.9,0.62,8.29
ONE_TER,5/19/23,0,36,48.3,60.6,30.7,0.89,12.82
ONE_TER,5/20/23,0,55,64.9,74.7,50.1,3.17,16.99
ONE_TER,5/21/23,0.23,49.6,59.7,69.9,52.5,0.1,9.64
ONE_TER,5/22/23,0.17,42.9,57.4,72,44.3,1.09,16
ONE_TER,5/23/23,0,35.4,49.6,63.8,33.9,0.28,14.37
ONE_TER,5/24/23,0,47.8,61.3,74.7,40.4,2.56,22.15
ONE_TER,5/25/23,0.31,34.6,47.3,60.1,39.4,0.2,7.22
ONE_TER,5/26/23,0,36.5,49.6,62.6,35.9,0.19,13.8
ONE_TER,5/27/23,0,44.3,57.4,70.6,38,2.41,17.78
ONE_TER,5/28/23,0,50.1,64.5,78.9,43.2,4.42,23.49
ONE_TER,5/29/23,0,51.1,66.6,82,43,4.07,27.95
ONE_TER,5/30/23,0,48,62.2,76.4,40.9,2.23,22.97
ONE_TER,5/31/23,0,51.1,66.4,81.8,50.2,0.87,24.7
ONE_TER,6/1/23,0,53,70.4,87.8,54.5,0.45,29.18
ONE_TER,6/2/23,0,57.4,74.3,91.3,58,0.57,34.14
ONE_TER,6/3/23,0,53.7,71.2,88.8,56.8,2.18,27.52
ONE_TER,6/4/23,0,36.9,52,67.1,38.7,0.71,15.13
ONE_TER,6/5/23,0,40.1,53.7,67.3,41.8,0,13.55
ONE_TER,6/6/23,0,46.7,58.7,70.6,48.3,0,15.69
ONE_TER,6/7/23,0.07,46.6,57.8,69,47.4,0.45,13.02
ONE_TER,6/8/23,0.01,47.6,53.5,59.3,47.1,0.25,7.76
ONE_TER,6/9/23,0,46.6,54.7,62.8,49.6,0,7.71
ONE_TER,6/10/23,0.03,46.1,56.3,66.5,50.5,0.01,9.64
ONE_TER,6/11/23,0,49.5,61.3,73.1,51.2,0.15,16.29
ONE_TER,6/12/23,0.17,54.9,66.1,77.3,55.7,0.39,19.32
ONE_TER,6/13/23,0.51,56.8,68.9,81.1,59.7,0.12,18.86
ONE_TER,6/14/23,0,47,58.4,69.8,51.2,0.13,12.23
ONE_TER,6/15/23,0.49,53.6,59.2,64.7,56.6,0,6.36
ONE_TER,6/16/23,0.01,54.5,66.3,78,56.7,0.51,17.44
ONE_TER,6/17/23,1.12,54.5,64,73.5,56.9,0.17,11.58
ONE_TER,6/18/23,0.12,54.6,59.3,63.9,56.2,0.25,5.08
ONE_TER,6/19/23,0.01,52.1,61,69.9,54.9,0.04,9.14
ONE_TER,6/20/23,0,50.2,62.2,74.1,54.5,0.21,12.81
ONE_TER,6/21/23,0,55.3,67.3,79.3,55.5,0.46,20.31
ONE_TER,6/22/23,0,56.6,68.8,81,56.1,1.41,20.7
ONE_TER,6/23/23,0,57.4,70.4,83.4,56.8,0.71,22.11
ONE_TER,6/24/23,0.34,66.3,74.7,83.1,64.4,0.59,20.83
ONE_TER,6/25/23,0.19,64.9,71.5,78.1,67.3,0.08,10
ONE_TER,6/26/23,0.09,64.4,72.6,80.7,64.1,0.96,14.68
ONE_TER,6/27/23,0.02,64.5,74.1,83.6,65.7,1.27,16.8
ONE_TER,6/28/23,0.55,59.3,70,80.6,65.4,0.21,13.31
ONE_TER,6/29/23,0.05,57.4,61.3,65.2,59.3,0,3.85
ONE_TER,6/30/23,0,55.9,67.9,80,60,0.21,17.1
ONE_TER,7/1/23,0,64.6,73,81.3,62.7,1.24,17.54
ONE_TER,7/2/23,0.27,65.9,75.5,85.2,67.7,0.21,17.05
ONE_TER,7/3/23,0.25,63.4,72,80.6,67.6,0.06,9.67
ONE_TER,7/4/23,0,62,71.8,81.7,67.2,0.17,12.96
ONE_TER,7/5/23,0,63.9,75.6,87.3,67.2,0.71,22.53
ONE_TER,7/6/23,0,62.9,76.4,89.8,67.2,0.31,23.35
ONE_TER,7/7/23,0.13,65.5,78.8,92.2,67,0,30.3
ONE_TER,7/8/23,0.04,62.7,72.2,81.8,66.8,0.26,12.76
ONE_TER,7/9/23,0.02,61.7,71.7,81.7,59,2.01,20.25
ONE_TER,7/10/23,0.25,64.3,71.7,79.1,65.1,0.23,12.87
ONE_TER,7/11/23,0.59,63.3,68.2,73.1,65.9,0.25,5.54
ONE_TER,7/12/23,0,63.5,74,84.5,63.7,0.37,21.75
ONE_TER,7/13/23,0.04,58.1,68.1,78.1,56.2,0.9,18.55
ONE_TER,7/14/23,0.63,55.8,70.1,84.4,62.5,0.19,19
ONE_TER,7/15/23,0,55.6,67.6,79.7,60.3,0.21,15.67
ONE_TER,7/16/23,0.54,65.3,75.7,86.1,65.3,0.48,23.02
ONE_TER,7/17/23,0.1,63.4,70.9,78.3,66.9,0.26,9.39
ONE_TER,7/18/23,0.8,62.2,71.6,81.1,62.2,0.29,19.77
ONE_TER,7/19/23,0.03,57.2,68.4,79.6,63,0.21,13.89
ONE_TER,7/20/23,0,56.3,68.1,79.8,57.3,0.28,19.92
ONE_TER,7/21/23,0.02,61.7,72.2,82.8,60.4,0.34,23.33
ONE_TER,7/22/23,0.24,57.8,66.5,75.3,61.8,0,9.35
ONE_TER,7/23/23,0,55.5,67.6,79.8,56.5,0.23,20.27
ONE_TER,7/24/23,0,58.3,70.5,82.6,60.2,0.42,20.56
ONE_TER,7/25/23,0.17,60.7,72.7,84.7,62.8,0.57,20.31
ONE_TER,7/26/23,0,63.8,72.7,81.7,64,0.81,16.55
ONE_TER,7/27/23,1.18,66.3,75,83.7,66.7,0.32,16.53
ONE_TER,7/28/23,0.81,66.9,72.8,78.6,68.4,0.26,10.12
ONE_TER,7/29/23,0,63.1,73.1,83.1,66.8,0.55,14.08
ONE_TER,7/30/23,0.27,50.2,58.5,66.8,55.4,0.15,5.29
ONE_TER,7/31/23,0.01,53.3,64.2,75.1,55.3,0,14.88
ONE_TER,8/1/23,0,46.3,59,71.7,50.7,0.05,13.97
ONE_TER,8/2/23,0,47.7,59.9,72,49.7,0.04,14.75
ONE_TER,8/3/23,0.2,55.6,66.3,77,54.6,0.5,17.73
ONE_TER,8/4/23,0.42,60,69.2,78.3,63.2,0,11.59
ONE_TER,8/5/23,0.03,54.9,66.1,77.4,60.9,0.09,12.88
ONE_TER,8/6/23,0,54.2,65.3,76.4,56.1,0.1,16.03
ONE_TER,8/7/23,0,60,69.9,79.7,57.5,1.34,20.72
ONE_TER,8/8/23,0.4,65.3,71.5,77.6,65.7,0.22,8.91
ONE_TER,8/9/23,0.26,59.6,67.6,75.6,64.3,0.27,7.78
ONE_TER,8/10/23,0,60.3,70.6,81,62.2,0.14,17.63
ONE_TER,8/11/23,0.51,56.8,67.4,78.1,61,0.1,12.26
ONE_TER,8/12/23,0,55.8,65,74.3,57.2,0.2,13.08
ONE_TER,8/13/23,0.87,59.4,69.5,79.6,62.9,0.14,14.12
ONE_TER,8/14/23,0.07,58,66.3,74.7,61,0,11.75
ONE_TER,8/15/23,0,57.4,66.3,75.2,59.5,0.01,12.27
ONE_TER,8/16/23,0.55,61.8,70,78.3,63,0,13.77
ONE_TER,8/17/23,0,61.3,70.5,79.6,63.8,0.25,13.67
ONE_TER,8/18/23,0.52,62.8,71.7,80.5,65.1,0.73,13.88
ONE_TER,8/19/23,0.43,55.9,63.8,71.7,57.3,0.55,11.44
ONE_TER,8/20/23,0.06,56.3,63.6,70.9,56.2,0.29,10.14
ONE_TER,8/21/23,0,62.4,70,77.6,62,1.69,13.19
ONE_TER,8/22/23,0.03,48.6,60.3,72,52.3,0.18,12.74
ONE_TER,8/23/23,0,51.6,63.7,75.8,54.8,0,16.23
ONE_TER,8/24/23,0,54.4,66.1,77.7,55.4,0,19.85
ONE_TER,8/25/23,0.11,60.6,66.8,72.9,59.8,0.12,11.72
ONE_TER,8/26/23,0.05,61.5,66.4,71.4,64.5,0.11,5.32
ONE_TER,8/27/23,0.11,54.4,63.4,72.4,57.8,0.4,8.23
ONE_TER,8/28/23,0,49.8,61.1,72.4,54.9,0.05,11.3
ONE_TER,8/29/23,0.08,55.2,66.4,77.6,58,0.13,16.7
ONE_TER,8/30/23,0.41,61.7,69.4,77.1,64.1,0.21,10.36
ONE_TER,8/31/23,0.08,45.9,58.5,71.2,54.9,0.31,8.63
ONE_TER,9/1/23,0,46.6,57.8,68.9,48.8,0,12.94
ONE_TER,9/2/23,0,52.4,63.1,73.8,54.9,0.08,14.11
ONE_TER,9/3/23,0,61.5,67.9,74.3,60.6,1.05,11.53
ONE_TER,9/4/23,0,65.5,73.6,81.7,65.8,0.58,14.99
ONE_TER,9/5/23,0,63.4,74.5,85.6,68.6,0.08,17.16
ONE_TER,9/6/23,0,65.5,76.7,87.9,69.9,0,18.42
ONE_TER,9/7/23,0,67.6,77.8,87.9,70.1,0.78,18.77
ONE_TER,9/8/23,0,67,74.5,82,68,0.71,14.21
ONE_TER,9/9/23,0.24,54.4,64.4,74.5,60.1,0.87,7.61
ONE_TER,9/10/23,0.6,57.8,64.6,71.4,57.8,0.17,10.43
ONE_TER,9/11/23,0.02,56,60.2,64.5,59.2,0.08,2.7
ONE_TER,9/12/23,0,51.6,61.8,72,56.4,0.05,10.37
ONE_TER,9/13/23,0.36,57.6,65.8,74,62.3,0.21,8.54
ONE_TER,9/14/23,0,48.9,59.7,70.6,53.9,0.27,10.15
ONE_TER,9/15/23,0,41.8,51,60.1,47.2,0.08,6.79
ONE_TER,9/16/23,0,44.1,56.6,69,46.9,0,14.43
ONE_TER,9/17/23,0,47,59.2,71.4,50.2,0,15.09
ONE_TER,9/18/23,0,52.6,62.7,72.8,56.4,0.05,12.68
ONE_TER,9/19/23,0.43,54.5,62.6,70.8,56.6,0.2,9.79
ONE_TER,9/20/23,0.32,43.2,53.5,63.9,50.7,0.21,6.14
ONE_TER,9/21/23,0,40.9,53.1,65.3,44.8,0.11,10.94
ONE_TER,9/22/23,0,41.4,55.2,69,47.1,0.07,13.57
ONE_TER,9/23/23,0,45.4,58.9,72.4,50.9,0.13,14.64
ONE_TER,9/24/23,0,48.2,59.6,70.9,52.4,0.14,11.81
ONE_TER,9/25/23,0,47.4,60.1,72.8,52.1,0,14.55
ONE_TER,9/26/23,0,45.7,57.2,68.7,49.6,0.24,10.74
ONE_TER,9/27/23,0,39.5,52.6,65.7,45.4,0.14,10.48
ONE_TER,9/28/23,0,39.9,53.4,67,45.1,0.09,12.06
ONE_TER,9/29/23,0,46.8,58.7,70.5,51,0.23,12.92
ONE_TER,9/30/23,0,47.6,59.1,70.5,53.3,0.06,10.27
ONE_TER,10/1/23,0,49.7,61.8,73.8,52.8,0.14,13.99
ONE_TER,10/2/23,0,50.2,64.3,78.4,57.1,0.17,15.21
ONE_TER,10/3/23,0,54.5,65.6,76.6,55.1,0.46,17.02
ONE_TER,10/4/23,0,55.8,69,82.3,60.6,0.16,16.14
ONE_TER,10/5/23,0,59.1,72.5,85.9,60.8,0.59,22.98
ONE_TER,10/6/23,0,64,73.7,83.4,57,4.28,22.99
ONE_TER,10/7/23,1.14,56.5,65.3,74.2,60.1,0.15,11.33
ONE_TER,10/8/23,0.36,45,52.8,60.7,50.1,0.19,2.13
ONE_TER,10/9/23,0.3,41.6,48.6,55.6,42.6,0.12,5.78
ONE_TER,10/10/23,0.1,44.7,48.5,52.2,41.6,0.98,4.66
ONE_TER,10/11/23,0.1,45.1,48.4,51.6,44,0.34,3.69
ONE_TER,10/12/23,0.01,43.8,50.6,57.4,45.3,0.15,5.31
ONE_TER,10/13/23,0.01,36.3,46.5,56.8,39.3,0.15,7.77
ONE_TER,10/14/23,0,38.6,48.2,57.9,42.6,0,7.23
ONE_TER,10/15/23,0,42.3,49.7,57,42.9,0.32,6.46
ONE_TER,10/16/23,0.1,45.3,48.9,52.4,46.4,0.05,3.97
ONE_TER,10/17/23,0.02,40.3,49.2,58.2,44.7,0.04,6.19
ONE_TER,10/18/23,0,42.9,48.9,54.9,44.5,0.15,4.59
ONE_TER,10/19/23,0,45.1,51.2,57.2,45.5,0.69,5.5
ONE_TER,10/20/23,0,48,55.5,63,44.3,2.08,11.39
ONE_TER,10/21/23,0.2,52.7,60.2,67.8,51.2,0.1,11.79
ONE_TER,10/22/23,0.32,39.7,48,56.3,46.5,0.13,2.37
ONE_TER,10/23/23,0.35,37.2,39.6,42.1,38.5,0.06,1.82
ONE_TER,10/24/23,0.02,34.6,43.1,51.6,36.6,0.13,5.5
ONE_TER,10/25/23,0.02,42.1,51.5,60.8,42.7,0.51,9.27
ONE_TER,10/26/23,0.03,57.2,62.7,68.1,52.1,2.47,9.68
ONE_TER,10/27/23,0.07,56.8,60.7,64.5,56.6,0.26,5.86
ONE_TER,10/28/23,0.02,60.8,66.2,71.7,58.9,1.62,9.19
ONE_TER,10/29/23,0.02,37.6,51,64.4,39.4,0.98,9.48
ONE_TER,10/30/23,0.42,33.9,38.3,42.6,32.4,0.12,3.18
ONE_TER,10/31/23,0.07,26.6,32.7,38.8,31.6,0.1,1.58
ONE_TER,11/1/23,0.03,27.5,33.2,39,22.5,0.66,5.01
ONE_TER,11/2/23,0,26.1,29.8,33.5,24.7,0.35,2.25
ONE_TER,11/3/23,0,30.8,38.2,45.6,28.7,1.22,5.18
ONE_TER,11/4/23,0.04,41.5,48.9,56.4,31.8,2.25,10.3
ONE_TER,11/5/23,0,37.2,43.5,49.9,38.9,0.2,4.43
ONE_TER,11/6/23,0,26.6,36.7,46.8,27.1,0.47,6.14
ONE_TER,11/7/23,0.09,30.4,42.8,55.3,36.1,0.36,6.34
ONE_TER,11/8/23,0.16,27.4,40.6,53.8,29.8,0.65,3.79
ONE_TER,11/9/23,0.24,27.8,32.5,37.1,23.5,0.23,3.69
ONE_TER,11/10/23,0.22,32.4,38.1,43.8,34.7,0.08,2.34
ONE_TER,11/11/23,0,27.3,36.4,45.4,30,0.67,4.64
ONE_TER,11/12/23,0,28,31.5,35,22.3,1.16,2.76
ONE_TER,11/13/23,0,19.2,28.4,37.6,19.5,0.13,3.75
ONE_TER,11/14/23,0.05,22.9,29.9,36.9,29.5,0.13,2.15
ONE_TER,11/15/23,0,29.7,34.7,39.8,31.9,0.12,2.04
ONE_TER,11/16/23,0,31.4,41.8,52.2,32.9,0.23,7.13
ONE_TER,11/17/23,0,33.6,45.4,57.1,34.5,0.32,9.74
ONE_TER,11/18/23,0.4,29.8,46,62.3,37,0.23,11.09
ONE_TER,11/19/23,0,29.6,34.9,40.3,26.6,0.68,3.96
ONE_TER,11/20/23,0,19.5,29.7,40,21.9,0.51,3.9
ONE_TER,11/21/23,0,15.9,24.8,33.7,15,0.2,3.38
ONE_TER,11/22/23,0.59,20.4,29.3,38.2,26.3,0.13,3.72
ONE_TER,11/23/23,0.04,32,37.8,43.6,35.9,0.08,1.17
ONE_TER,11/24/23,0.01,22.1,32.9,43.7,29.8,0.35,3.03
ONE_TER,11/25/23,0,14.8,21.4,28,9.8,0.51,2.92
ONE_TER,11/26/23,0,20.2,28.9,37.6,24.1,0.47,3.16
ONE_TER,11/27/23,0.22,31,37.4,43.8,29.3,0.39,5.64
ONE_TER,11/28/23,0,23.8,32.9,41.9,25,0.62,3.96
ONE_TER,11/29/23,0,18.4,24.7,30.9,14.3,0.86,2.64
ONE_TER,11/30/23,0.01,22.4,28.6,34.7,20.8,0.61,3
ONE_TER,12/1/23,0,32.6,40.6,48.7,30.2,1.42,5.87
ONE_TER,12/2/23,0.33,35.4,40.9,46.5,36.8,0.05,4.23
ONE_TER,12/3/23,0.08,31.3,33.9,36.6,33.2,0.07,0.54
ONE_TER,12/4/23,0.84,30.9,34.4,37.9,32.1,0.05,0.79
ONE_TER,12/5/23,0.13,26.5,29.4,32.3,27.6,0.11,0.53
ONE_TER,12/6/23,0.03,20.3,25.4,30.6,23.2,0.11,0.91
ONE_TER,12/7/23,0.02,8.4,16.3,24.1,11.3,0.19,1.01
ONE_TER,12/8/23,0.05,14.5,20,25.6,18.8,0.15,0.78
ONE_TER,12/9/23,0,22.7,28.2,33.7,26.2,0.13,1.18
ONE_TER,12/10/23,0.14,31.8,41.4,51.1,35.9,0.03,5.71
ONE_TER,12/11/23,0.35,33.3,42.3,51.4,38.3,0,2.6
ONE_TER,12/12/23,0.1,22.8,29.2,35.6,25.2,0.05,1.82
ONE_TER,12/13/23,0.04,29.5,34.5,39.5,26.3,0.88,3.59
ONE_TER,12/14/23,0,15.9,25.2,34.5,14,0.46,3.72
ONE_TER,12/15/23,0,17.6,29,40.3,25.2,0.54,3.16
ONE_TER,12/16/23,0,30.1,39,48,34.4,0.17,4.56
ONE_TER,12/17/23,0,29.2,36.6,44.1,27.9,0.53,4.35
ONE_TER,12/18/23,0.87,40.5,45.6,50.8,41.7,0,4.24
ONE_TER,12/19/23,0.8,27.5,37.5,47.5,39.2,0.05,1.29
ONE_TER,12/20/23,0.03,18.9,23.4,27.8,19.3,0.18,1.34
ONE_TER,12/21/23,0,16.4,25.1,33.9,23,0.35,1.78
ONE_TER,12/22/23,0,10,16.4,22.9,10.1,0.17,1.82
ONE_TER,12/23/23,0,10.2,19,27.8,13.9,0.25,2.38
ONE_TER,12/24/23,0.09,24.6,28.9,33.2,26,0.2,1.91
ONE_TER,12/25/23,0.02,31.1,32.9,34.7,31.9,0.07,0.65
ONE_TER,12/26/23,0,30.7,36.9,43.2,34,0.1,1.61
ONE_TER,12/27/23,0.07,31.6,40.7,49.7,39.5,0.02,3.4
ONE_TER,12/28/23,0.21,36.5,39.5,42.5,38.4,0.01,0.64
ONE_TER,12/29/23,0.19,35.7,37.4,39.2,36.7,0,0.49
ONE_TER,12/30/23,0.17,31.1,35.4,39.7,35.2,0.02,0.75
ONE_TER,12/31/23,0.03,23.5,27.4,31.3,22.8,0.29,1.24
,,,,,,,,
ONE_ADO,1/1/23,0.41,37.7,43.6,49.5,43.2,0,3.28
ONE_ADO,1/2/23,0.02,33.4,36.2,38.9,33.6,0,1.4
ONE_ADO,1/3/23,0,28,34.6,41.2,31.7,0.05,2.43
ONE_ADO,1/4/23,0.04,30.2,35.4,40.6,32,0.07,2.57
ONE_ADO,1/5/23,0.91,31.4,35.1,38.8,32.4,0.02,1.46
ONE_ADO,1/6/23,0.02,30.9,35.9,40.9,33.3,0.03,1.74
ONE_ADO,1/7/23,0.02,24.5,32.1,39.7,31.5,0.02,1.77
ONE_ADO,1/8/23,0,15.1,20.1,25.2,13.9,0.56,1.24
ONE_ADO,1/9/23,0,15.5,21.8,28,18.7,0.43,1.46
ONE_ADO,1/10/23,0.05,17.8,25.1,32.4,23.2,0.43,1.7
ONE_ADO,1/11/23,0,7.1,14.1,21.1,8.6,0.15,1.44
ONE_ADO,1/12/23,0.02,8.7,18.5,28.3,15,0.24,2.02
ONE_ADO,1/13/23,0.81,25.9,30.9,35.9,29.5,0.02,1.66
ONE_ADO,1/14/23,0.31,14,22,29.9,20.5,0.02,0.82
ONE_ADO,1/15/23,0,1.4,8.4,15.5,8.2,0.12,0.58
ONE_ADO,1/16/23,0,2.1,10.6,19.2,10,0.11,0.82
ONE_ADO,1/17/23,0,1.3,12.5,23.8,10.8,0.02,1.55
ONE_ADO,1/18/23,0.2,10.2,22.1,34.1,25,0.03,2.46
ONE_ADO,1/19/23,0.09,20.9,27.5,34,27.9,0.01,0.76
ONE_ADO,1/20/23,0.27,21.6,26.1,30.5,26.2,0.01,0.94
ONE_ADO,1/21/23,0.16,24.7,27.3,30,26.1,0.06,0.43
ONE_ADO,1/22/23,0,24.9,27.4,29.9,25,0.07,1.06
ONE_ADO,1/23/23,0.06,28,30,31.9,27.9,0,1.31
ONE_ADO,1/24/23,0.06,26.4,29.1,31.7,25.7,0.06,1.51
ONE_ADO,1/25/23,0.07,18.1,25.8,33.5,24.2,0.39,1.83
ONE_ADO,1/26/23,0.55,16.5,22.4,28.2,18.4,0.08,1.18
ONE_ADO,1/27/23,0.19,8.4,17.3,26.3,16.8,0.02,0.87
ONE_ADO,1/28/23,0.09,9.8,21.5,33.2,22.8,0.17,1.94
ONE_ADO,1/29/23,0.04,22.3,28.5,34.7,22.1,0.2,3.12
ONE_ADO,1/30/23,0.38,14.3,20.2,26.1,16.5,0.18,0.77
ONE_ADO,1/31/23,0.09,11.2,18.1,24.9,15.1,0.03,1.19
ONE_ADO,2/1/23,0,-1.6,7.4,16.3,-5.5,0.24,1.94
ONE_ADO,2/2/23,0,0.8,12.1,23.3,9.7,0.02,1.82
ONE_ADO,2/3/23,0.06,-10.5,9.8,30.1,8.4,0.05,2.93
ONE_ADO,2/4/23,0.03,-27.6,-18.8,-10,-29,0.08,0.25
ONE_ADO,2/5/23,0,-27.5,-0.5,26.5,-11.3,0.19,2.68
ONE_ADO,2/6/23,0.02,22.7,33,43.3,21.1,0.47,6.22
ONE_ADO,2/7/23,0,4.1,15.3,26.6,8.7,0.15,2.12
ONE_ADO,2/8/23,0.04,5.7,26.4,47.1,22.3,0.25,7.06
ONE_ADO,2/9/23,0,24.4,32.2,39.9,26,0.21,4.09
ONE_ADO,2/10/23,0.8,25.9,37.1,48.3,33.8,0.09,3.53
ONE_ADO,2/11/23,0.1,21.3,29.2,37.2,28.1,0.33,2.19
ONE_ADO,2/12/23,0,21.1,27.2,33.2,19.5,0.67,3.15
ONE_ADO,2/13/23,0,21,32.3,43.5,23.4,0.23,4.91
ONE_ADO,2/14/23,0.05,22,34.7,47.5,26.7,0.25,6.64
ONE_ADO,2/15/23,0,29.2,36.7,44.2,25.4,0.85,5.71
ONE_ADO,2/16/23,0.02,38.3,47.9,57.5,34.2,1.73,9.21
ONE_ADO,2/17/23,0.09,24.1,32.2,40.4,28.1,0,3.24
ONE_ADO,2/18/23,0.17,6.1,16,25.9,11.2,0.18,1.12
ONE_ADO,2/19/23,0,10.2,21.1,32,22.4,0.35,1.93
ONE_ADO,2/20/23,0,31.2,40.6,49.9,25.8,1.16,7.39
ONE_ADO,2/21/23,0,16.7,30.5,44.2,19.3,0.62,4.14
ONE_ADO,2/22/23,0.1,11.9,27.2,42.4,15.7,0.26,5.7
ONE_ADO,2/23/23,0.35,11.1,15.7,20.3,7.3,0.34,1.91
ONE_ADO,2/24/23,0.1,8.3,14.3,20.4,10.1,0.24,0.81
ONE_ADO,2/25/23,0.02,-5.9,3.7,13.3,-6.3,0.22,1.29
ONE_ADO,2/26/23,0.05,-10.1,3.3,16.7,-0.7,0,1.19
ONE_ADO,2/27/23,0.12,3.3,19.2,35,15.1,0,3.48
ONE_ADO,2/28/23,0.02,10.9,20.5,30.2,13.1,0.28,3.21
ONE_ADO,3/1/23,0.08,24.1,29.1,34.1,24.3,0.21,1.94
ONE_ADO,3/2/23,0,26,32.6,39.2,25.5,0.35,3.58
ONE_ADO,3/3/23,0.03,8.5,20.4,32.3,21.9,0,1.22
ONE_ADO,3/4/23,0.49,10.2,23,35.8,15.1,0.17,4.38
ONE_ADO,3/5/23,0.07,26.5,29.5,32.6,26.9,0.14,0.6
ONE_ADO,3/6/23,0,20.7,30.4,40.1,26,0.28,3.46
ONE_ADO,3/7/23,0,17,26.8,36.6,12.8,0.95,5.44
ONE_ADO,3/8/23,0,20.1,22.3,24.5,14.2,0.83,1.92
ONE_ADO,3/9/23,0,20.2,25.2,30.2,16.8,0.81,2.39
ONE_ADO,3/10/23,0,14.2,22.6,30.9,17.1,0.26,2.11
ONE_ADO,3/11/23,0,18.9,26.3,33.7,17.9,0.49,2.4
ONE_ADO,3/12/23,0,11.7,22.6,33.5,16,0.29,3.42
