,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa,prop_corn_current_year_500m,prop_soy_current_year_500m,prop_ag_current_year_500m,prop_nat_current_year_500m,prop_semi_nat_current_year_500m,prop_corn_current_year_1000m,prop_soy_current_year_1000m,prop_ag_current_year_1000m,prop_nat_current_year_1000m,prop_semi_nat_current_year_1000m,prop_corn_previous_year_500m,prop_soy_previous_year_500m,prop_ag_previous_year_500m,prop_nat_previous_year_500m,prop_semi_nat_previous_year_500m,prop_corn_previous_year_1000m,prop_soy_previous_year_1000m,prop_ag_previous_year_1000m,prop_nat_previous_year_1000m,prop_semi_nat_previous_year_1000m,previous_crop,cover_crop,manure,tillage,soil_texture,ph,organic_matter
686,,DEG_FOU_WOOD,9/4/24,13,2,11,0,1408,694,714,0.009232955,0.015406162,0.002881844,,13,36,2024,0.08,46.55714286,58.91428571,71.24285714,50.34285714,0.388571429,13.86714286,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
687,,SMI_JOH,9/4/24,0,0,0,0,346,225,121,0,0,0,,0,36,2024,0.085714286,51.54285714,62.6,73.65714286,52.51428571,0.99,14.77428571,0.284890427,0.001153403,0.327566321,0.332179931,0.277970012,0.23881028,0.000577534,0.254692463,0.409182789,0.276349986,0.236679058,0.080545229,0.436183395,0.262701363,0.182156134,0.152495379,0.125385089,0.345964264,0.359519409,0.178989526,Silage Corn,No,Yes,Yes,5,6.416008472,24.34096146
688,,KAT_HAB_4,9/4/24,66,41,25,34,1679,840,839,0.039309113,0.029797378,0.048809524,,100,36,2024,0.247142857,48.42857143,60.75714286,73.05714286,50.64285714,0.792857143,15.37428571,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
689,,DEG_DIE_HILL,9/4/24,0,0,0,0,863,395,468,0,0,0,,0,36,2024,0.088571429,46.48571429,58.82857143,71.17142857,50.38571429,0.365714286,13.78285714,0.188439306,0.301734104,0.576878613,0.050867052,0.306358382,0.166233766,0.07965368,0.285714286,0.207503608,0.267243867,0.367119901,0.007416564,0.597033375,0.044499382,0.171817058,0.149689441,0.003416149,0.311490683,0.196583851,0.186024845,Grain Corn,Yes,No,No,5,6.039941311,24.28417015
690,,SMI_JOH,9/9/24,1,0,1,0,346,225,121,0.002890173,0.008264463,0,,1,37,2024,0.078571429,52.67142857,63.58571429,74.48571429,53.94285714,0.642857143,15.48428571,0.284890427,0.001153403,0.327566321,0.332179931,0.277970012,0.23881028,0.000577534,0.254692463,0.409182789,0.276349986,0.236679058,0.080545229,0.436183395,0.262701363,0.182156134,0.152495379,0.125385089,0.345964264,0.359519409,0.178989526,Silage Corn,No,Yes,Yes,5,6.416008472,24.34096146
691,,DEG_VIL,9/9/24,0,0,0,0,1155,657,498,0,0,0,,0,37,2024,0.128571429,49.27142857,61.6,73.9,52.55714286,0.218571429,15.71571429,0.548498845,0.026558891,0.595842956,0.162817552,0.118937644,0.275981524,0.040415704,0.380773672,0.259526559,0.213337182,0.558312655,0.023573201,0.601736973,0.096774194,0.129032258,0.309361438,0.013949163,0.432114073,0.210477371,0.140111593,Grain Corn,No,No,Yes,5,6.654009819,18.75856018
692,,KAT_JEF,9/9/24,0,0,0,0,319,174,145,0,0,0,,0,37,2024,0.005714286,49.51428571,62.37142857,75.22857143,53.94285714,0.067142857,16.47428571,0.067816092,0,0.08045977,0.456321839,0.390804598,0.049539171,0,0.053859447,0.43375576,0.387384793,0.08135169,0,0.082603254,0.4718398,0.202753442,0.056697819,0.001557632,0.070093458,0.415576324,0.204049844,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
693,,DEG_PER_STRIP,9/9/24,6,2,4,0,2048,1016,1032,0.002929688,0.003875969,0.001968504,,6,37,2024,0.152857143,48.3,60.84285714,73.35714286,52.78571429,0.062857143,15.06857143,0.170310702,0.193325662,0.449942463,0.126582278,0.372842348,0.233919815,0.073262186,0.366310932,0.344101529,0.235938852,0.238509317,0.070807453,0.57515528,0.114285714,0.182608696,0.219398822,0.038735668,0.408738767,0.320111559,0.138518748,Grain Corn,Yes,No,No,5,5.993263245,23.35876274
694,,DEG_FOU_WOOD,9/9/24,1,0,1,0,1408,694,714,0.000710227,0.00140056,0,,1,37,2024,0.064285714,48.55714286,60.82857143,73.12857143,52.44285714,0.115714286,15.00857143,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
695,,KAT_JEF_2,9/9/24,0,0,0,0,601,276,325,0,0,0,,0,37,2024,0.005714286,49.9,62.41428571,74.95714286,54.17142857,0.105714286,16.10571429,0.116225547,0,0.150747986,0.415420023,0.355581128,0.093291103,0.000575871,0.113446588,0.561186294,0.274978405,0.103362391,0.01120797,0.138231631,0.388542964,0.216687422,0.0917603,0.007490637,0.117977528,0.527777778,0.176029963,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
696,,KAT_HAB_4,9/9/24,17,5,12,1,1679,840,839,0.010125074,0.014302741,0.005952381,,18,37,2024,0,52.72857143,63.64285714,74.51428571,54.38571429,0.704285714,15.69142857,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
697,,KAT_HAB_3,9/9/24,4,4,0,0,873,374,499,0.004581901,0,0.010695187,,4,37,2024,0,53.28571429,64.48571429,75.64285714,55,0.874285714,16.49714286,0.274712644,0.066666667,0.51954023,0.137931034,0.256321839,0.158561151,0.099856115,0.331510791,0.357985612,0.210647482,0.31552795,0.217391304,0.572670807,0.070807453,0.144099379,0.225465839,0.07484472,0.333229814,0.310248447,0.113975155,Soybean,No,No,Yes,5,6.10185194,27.97481728
698,,DIP_CUR,9/10/24,0,0,0,0,2105,1222,883,0,0,0,,0,37,2024,0.06,47.75714286,60.57142857,73.34285714,51.5,0.49,15.52142857,0.110982659,0.038150289,0.322543353,0.174566474,0.419653179,0.240762125,0.114896074,0.484411085,0.204099307,0.247113164,0.38875,0.0075,0.555,0.13875,0.155,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,Silage Corn,No,Yes,Yes,4,5.927192211,18.15420723
699,,WIS_COO,9/10/24,23,12,11,5,698,418,280,0.032951289,0.039285714,0.028708134,,28,37,2024,0,49.77142857,61.85714286,73.92857143,51.72857143,0.58,15.58857143,0.147295742,0.01150748,0.261219793,0.155350978,0.554660529,0.12056533,0.062013268,0.246899337,0.26910874,0.434092876,0.259119497,0.030188679,0.472955975,0.113207547,0.364779874,0.21799308,0.02327776,0.359547027,0.235923246,0.304183706,Silage Corn,No,Yes,No,5,5.968518734,24.17316246
700,,WIS_KEN,9/10/24,3,3,0,1,482,265,217,0.006224066,0,0.011320755,,4,37,2024,0,50.82857143,64.6,78.37142857,53.37142857,0.445714286,19.57,0.002309469,0.003464203,0.263279446,0.307159353,0.033487298,0.001443418,0.001443418,0.116628176,0.288972286,0.026270208,0,0.002525253,0.093434343,0.321969697,0.178030303,0.000314564,0.000629129,0.037118591,0.278074866,0.104435357,"Field Corn, Tomato, Squash",Yes,No,Yes,4,5.452927113,13.98438168
701,,WIS_COO_2,9/10/24,0,0,0,0,629,362,267,0,0,0,,0,37,2024,0,49.21428571,61.74285714,74.3,51.32857143,0.552857143,16.12428571,0.062355658,0.001154734,0.124711316,0.121247113,0.66743649,0.076479076,0.031168831,0.223376623,0.265512266,0.44992785,0.025188917,0.001259446,0.256926952,0.080604534,0.428211587,0.084091622,0.003765297,0.279573266,0.239723878,0.309381864,Silage Corn,No,Yes,No,5,5.539158821,23.32694054
702,,POV_DUN,9/10/24,1,0,1,0,52,26,26,0.019230769,0.038461538,0,,1,37,2024,0.132857143,48.38571429,62.18571429,76.01428571,52.68571429,0.19,17.94,0.002304147,0,0.002304147,0.495391705,0.411290323,0.000577367,0,0.000866051,0.529734411,0.329099307,0.00248139,0.001240695,0.009925558,0.482630273,0.333746898,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,Silage Corn,No,No,No,4,5.781182766,20.7029171
703,,ZUE_REE,9/10/24,218,184,34,36,3170,1801,1369,0.068769716,0.024835646,0.102165464,,254,37,2024,0.105714286,55.38571429,65.68571429,75.95714286,55.54285714,1.09,16.16,0.023094688,0.123556582,0.407621247,0.199769053,0.32448037,0.025921659,0.176843318,0.41359447,0.169354839,0.20218894,0.09729064,0.210591133,0.536945813,0.179802956,0.185960591,0.128292532,0.142547258,0.496436319,0.148435079,0.120855284,Wheat,Yes,No,Yes,4,6.537268639,24.44252777
704,,SEA_HOO,9/10/24,1,0,1,2,723,356,367,0.001383126,0.002724796,0,,3,37,2024,0.107142857,54.62857143,64.51428571,74.41428571,54.75714286,0.764285714,14.85285714,0.105324074,0.268518519,0.631944444,0.091435185,0.189814815,0.135969977,0.272517321,0.67147806,0.089203233,0.174942263,0.194029851,0.133084577,0.741293532,0.093283582,0.039800995,0.233983287,0.179510987,0.787681832,0.082017951,0.042092232,Sweet Corn,Yes,Yes,Yes,4,6.488575935,26.25037003
705,,STA_AYR,9/10/24,40,35,5,3,976,585,391,0.040983607,0.012787724,0.05982906,,43,37,2024,0.018571429,53.8,64.97142857,76.14285714,55.95714286,0.582857143,16.13142857,0.277522936,0.058486239,0.415137615,0.365825688,0.152522936,0.148617512,0.030817972,0.270737327,0.495679724,0.171947005,0.079110012,0.242274413,0.470951792,0.327564895,0.132262052,0.071560765,0.175817397,0.313386798,0.482109809,0.11967921,Soybean,No,No,Yes,3,6.536432266,34.06747055
706,,DIP_PAT,9/10/24,23,21,2,1,2204,1209,995,0.010435572,0.00201005,0.017369727,,24,37,2024,0.081428571,53.95714286,65,76.05714286,56.02857143,0.54,15.88428571,0.384704519,0.004634994,0.475086906,0.361529548,0.162224797,0.356132756,0.004617605,0.638961039,0.172005772,0.148051948,0.388337469,0.023573201,0.549627792,0.339950372,0.054590571,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,Silage Corn,Yes,Yes,No,5,6.454941273,26.51252174
707,,STA_THO,9/10/24,14,9,5,3,1163,622,541,0.012037833,0.009242144,0.014469453,,17,37,2024,0.218571429,52.97142857,64.75714286,76.48571429,55.81428571,0.5,16.60428571,0.384792627,0.074884793,0.517281106,0.054147465,0.299539171,0.291402193,0.045008656,0.362088863,0.239469129,0.27034045,0.180024661,0.257706535,0.605425401,0.051787916,0.141800247,0.159692308,0.199076923,0.472923077,0.220307692,0.138769231,Grain Corn,No,No,No,3,6.241055012,20.55567551
708,,DIP_FLE,9/10/24,7,5,2,0,1196,650,546,0.005852843,0.003663004,0.007692308,,7,37,2024,0.065714286,53.31428571,64.32857143,75.41428571,54.62857143,0.538571429,16.02,0.412918108,0.002306805,0.519031142,0.228373702,0.193771626,0.268686869,0.002020202,0.550649351,0.171139971,0.220779221,0.4622057,0.002478315,0.566294919,0.194547708,0.168525403,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,Silage Corn,No,No,No,5,6.317162514,28.22133827
709,,SMI_JOH,9/16/24,1,1,0,0,346,225,121,0.002890173,0,0.004444444,,1,38,2024,0,56.82857143,68.87142857,80.92857143,58.34285714,0.954285714,19.47,0.284890427,0.001153403,0.327566321,0.332179931,0.277970012,0.23881028,0.000577534,0.254692463,0.409182789,0.276349986,0.236679058,0.080545229,0.436183395,0.262701363,0.182156134,0.152495379,0.125385089,0.345964264,0.359519409,0.178989526,Silage Corn,No,Yes,Yes,5,6.416008472,24.34096146
710,,KAT_HAB_3,9/16/24,2,0,2,0,873,374,499,0.002290951,0.004008016,0,,2,38,2024,0.048571429,57.1,69.47142857,81.84285714,58.6,1.03,21.08142857,0.274712644,0.066666667,0.51954023,0.137931034,0.256321839,0.158561151,0.099856115,0.331510791,0.357985612,0.210647482,0.31552795,0.217391304,0.572670807,0.070807453,0.144099379,0.225465839,0.07484472,0.333229814,0.310248447,0.113975155,Soybean,No,No,Yes,5,6.10185194,27.97481728
711,,KAT_HAB_4,9/16/24,9,7,2,1,1679,840,839,0.005360334,0.00238379,0.008333333,,10,38,2024,0.011428571,56.32857143,68.4,80.47142857,57.82857143,0.864285714,19.67428571,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
712,,KAT_JEF_2,9/16/24,0,0,0,0,601,276,325,0,0,0,,0,38,2024,0,54.52857143,67.17142857,79.81428571,58.07142857,0.314285714,18.93714286,0.116225547,0,0.150747986,0.415420023,0.355581128,0.093291103,0.000575871,0.113446588,0.561186294,0.274978405,0.103362391,0.01120797,0.138231631,0.388542964,0.216687422,0.0917603,0.007490637,0.117977528,0.527777778,0.176029963,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
713,,KAT_JEF,9/16/24,1,1,0,0,319,174,145,0.003134796,0,0.005747126,,1,38,2024,0,54.3,67.15714286,80,57.88571429,0.291428571,19.35857143,0.067816092,0,0.08045977,0.456321839,0.390804598,0.049539171,0,0.053859447,0.43375576,0.387384793,0.08135169,0,0.082603254,0.4718398,0.202753442,0.056697819,0.001557632,0.070093458,0.415576324,0.204049844,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
714,,DIP_PAT,9/17/24,9,9,0,1,2204,1209,995,0.004083485,0,0.007444169,,10,38,2024,0,58.1,69.57142857,81.01428571,60,0.75,19.25142857,0.384704519,0.004634994,0.475086906,0.361529548,0.162224797,0.356132756,0.004617605,0.638961039,0.172005772,0.148051948,0.388337469,0.023573201,0.549627792,0.339950372,0.054590571,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,Silage Corn,Yes,Yes,No,5,6.454941273,26.51252174
715,,DEG_FOU_WOOD,9/17/24,0,0,0,0,1408,694,714,0,0,0,,0,38,2024,0,51.22857143,64.5,77.77142857,55.8,0.13,18.13142857,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
716,,STA_THO,9/17/24,5,3,2,1,1163,622,541,0.004299226,0.003696858,0.004823151,,6,38,2024,0,55.62857143,68.02857143,80.38571429,59.94285714,0.235714286,18.04,0.384792627,0.074884793,0.517281106,0.054147465,0.299539171,0.291402193,0.045008656,0.362088863,0.239469129,0.27034045,0.180024661,0.257706535,0.605425401,0.051787916,0.141800247,0.159692308,0.199076923,0.472923077,0.220307692,0.138769231,Grain Corn,No,No,No,3,6.241055012,20.55567551
717,,STA_AYR,9/17/24,15,14,1,0,976,585,391,0.015368852,0.002557545,0.023931624,,15,38,2024,0.011428571,56.35714286,68.14285714,79.92857143,60.02857143,0.334285714,17.29714286,0.277522936,0.058486239,0.415137615,0.365825688,0.152522936,0.148617512,0.030817972,0.270737327,0.495679724,0.171947005,0.079110012,0.242274413,0.470951792,0.327564895,0.132262052,0.071560765,0.175817397,0.313386798,0.482109809,0.11967921,Soybean,No,No,Yes,3,6.536432266,34.06747055
718,,DIP_FLE,9/17/24,11,4,7,5,1196,650,546,0.009197324,0.012820513,0.006153846,,16,38,2024,0,56.62857143,68.2,79.77142857,58.32857143,0.687142857,19.06714286,0.412918108,0.002306805,0.519031142,0.228373702,0.193771626,0.268686869,0.002020202,0.550649351,0.171139971,0.220779221,0.4622057,0.002478315,0.566294919,0.194547708,0.168525403,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,Silage Corn,No,No,No,5,6.317162514,28.22133827
719,,SEA_HOO,9/17/24,4,2,2,1,723,356,367,0.005532503,0.005449591,0.005617978,,5,38,2024,0,57.4,67.97142857,78.52857143,58.9,0.574285714,16.87,0.105324074,0.268518519,0.631944444,0.091435185,0.189814815,0.135969977,0.272517321,0.67147806,0.089203233,0.174942263,0.194029851,0.133084577,0.741293532,0.093283582,0.039800995,0.233983287,0.179510987,0.787681832,0.082017951,0.042092232,Sweet Corn,Yes,Yes,Yes,4,6.488575935,26.25037003
720,,DEG_DIE_HILL,9/17/24,0,0,0,0,863,395,468,0,0,0,,0,38,2024,0,51.12857143,64.6,78.02857143,55.84285714,0.122857143,18.49857143,0.188439306,0.301734104,0.576878613,0.050867052,0.306358382,0.166233766,0.07965368,0.285714286,0.207503608,0.267243867,0.367119901,0.007416564,0.597033375,0.044499382,0.171817058,0.149689441,0.003416149,0.311490683,0.196583851,0.186024845,Grain Corn,Yes,No,No,5,6.039941311,24.28417015
721,,ZUE_REE,9/17/24,18,14,4,8,3170,1801,1369,0.005678233,0.002921841,0.007773459,,26,38,2024,0.002857143,58.6,69.27142857,79.95714286,59.71428571,1.102857143,18.03,0.023094688,0.123556582,0.407621247,0.199769053,0.32448037,0.025921659,0.176843318,0.41359447,0.169354839,0.20218894,0.09729064,0.210591133,0.536945813,0.179802956,0.185960591,0.128292532,0.142547258,0.496436319,0.148435079,0.120855284,Wheat,Yes,No,Yes,4,6.537268639,24.44252777
722,,WIS_COO_2,9/17/24,0,0,0,0,629,362,267,0,0,0,,0,38,2024,0,51.35714286,63.9,76.44285714,54.22857143,0.668571429,16.72428571,0.062355658,0.001154734,0.124711316,0.121247113,0.66743649,0.076479076,0.031168831,0.223376623,0.265512266,0.44992785,0.025188917,0.001259446,0.256926952,0.080604534,0.428211587,0.084091622,0.003765297,0.279573266,0.239723878,0.309381864,Silage Corn,No,Yes,No,5,5.539158821,23.32694054
723,,POV_DUN,9/17/24,0,0,0,0,52,26,26,0,0,0,,0,38,2024,0,51.38571429,65.81428571,80.25714286,56.48571429,0.162857143,20.90285714,0.002304147,0,0.002304147,0.495391705,0.411290323,0.000577367,0,0.000866051,0.529734411,0.329099307,0.00248139,0.001240695,0.009925558,0.482630273,0.333746898,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,Silage Corn,No,No,No,4,5.781182766,20.7029171
724,,WIS_KEN,9/17/24,1,0,1,0,482,265,217,0.002074689,0.004608295,0,,1,38,2024,0,52.38571429,66.17142857,79.92857143,56.5,0.295714286,19.36571429,0.002309469,0.003464203,0.263279446,0.307159353,0.033487298,0.001443418,0.001443418,0.116628176,0.288972286,0.026270208,0,0.002525253,0.093434343,0.321969697,0.178030303,0.000314564,0.000629129,0.037118591,0.278074866,0.104435357,"Field Corn, Tomato, Squash",Yes,No,Yes,4,5.452927113,13.98438168
725,,WIS_COO,9/17/24,21,17,4,0,698,418,280,0.03008596,0.014285714,0.040669856,,21,38,2024,0,51.88571429,63.95714286,76.04285714,54.67142857,0.65,16.07285714,0.147295742,0.01150748,0.261219793,0.155350978,0.554660529,0.12056533,0.062013268,0.246899337,0.26910874,0.434092876,0.259119497,0.030188679,0.472955975,0.113207547,0.364779874,0.21799308,0.02327776,0.359547027,0.235923246,0.304183706,Silage Corn,No,Yes,No,5,5.968518734,24.17316246
726,,DEG_PER_STRIP,9/17/24,0,0,0,0,2048,1016,1032,0,0,0,,0,38,2024,0,51.31428571,64.8,78.27142857,56.4,0.055714286,18.38714286,0.170310702,0.193325662,0.449942463,0.126582278,0.372842348,0.233919815,0.073262186,0.366310932,0.344101529,0.235938852,0.238509317,0.070807453,0.57515528,0.114285714,0.182608696,0.219398822,0.038735668,0.408738767,0.320111559,0.138518748,Grain Corn,Yes,No,No,5,5.993263245,23.35876274
727,,DIP_CUR,9/17/24,15,12,3,8,2105,1222,883,0.007125891,0.003397508,0.009819967,,23,38,2024,0.001428571,49.68571429,63.87142857,78.04285714,54.98571429,0.395714286,18.27857143,0.110982659,0.038150289,0.322543353,0.174566474,0.419653179,0.240762125,0.114896074,0.484411085,0.204099307,0.247113164,0.38875,0.0075,0.555,0.13875,0.155,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,Silage Corn,No,Yes,Yes,4,5.927192211,18.15420723
728,,KAT_JEF,9/23/24,0,0,0,0,319,174,145,0,0,0,,0,39,2024,0.157142857,59.42857143,65.51428571,71.65714286,61.4,0.351428571,7.862857143,0.067816092,0,0.08045977,0.456321839,0.390804598,0.049539171,0,0.053859447,0.43375576,0.387384793,0.08135169,0,0.082603254,0.4718398,0.202753442,0.056697819,0.001557632,0.070093458,0.415576324,0.204049844,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
729,,KAT_HAB_3,9/23/24,4,3,1,1,873,374,499,0.004581901,0.002004008,0.00802139,,5,39,2024,0.1,59.21428571,66.52857143,73.8,60.9,0.488571429,10.38,0.274712644,0.066666667,0.51954023,0.137931034,0.256321839,0.158561151,0.099856115,0.331510791,0.357985612,0.210647482,0.31552795,0.217391304,0.572670807,0.070807453,0.144099379,0.225465839,0.07484472,0.333229814,0.310248447,0.113975155,Soybean,No,No,Yes,5,6.10185194,27.97481728
730,,DEG_PER_STRIP,9/23/24,2,2,0,0,2048,1016,1032,0.000976563,0,0.001968504,,2,39,2024,0.114285714,54.22857143,60.57142857,66.94285714,56.32857143,0.477142857,7.331428571,0.170310702,0.193325662,0.449942463,0.126582278,0.372842348,0.233919815,0.073262186,0.366310932,0.344101529,0.235938852,0.238509317,0.070807453,0.57515528,0.114285714,0.182608696,0.219398822,0.038735668,0.408738767,0.320111559,0.138518748,Grain Corn,Yes,No,No,5,5.993263245,23.35876274
731,,DEG_FOU_WOOD,9/23/24,0,0,0,0,1408,694,714,0,0,0,,0,39,2024,0.172857143,54.8,60.65714286,66.45714286,56,0.501428571,7.145714286,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
732,,KAT_HAB_4,9/23/24,44,29,15,15,1679,840,839,0.026206075,0.017878427,0.03452381,,59,39,2024,0.101428571,58.4,65.4,72.38571429,60.21428571,0.442857143,9.42,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
733,,DEG_VIL,9/23/24,7,6,1,4,1155,657,498,0.006060606,0.002008032,0.00913242,,11,39,2024,0.11,54.6,61.11428571,67.61428571,56.08571429,0.585714286,7.935714286,0.548498845,0.026558891,0.595842956,0.162817552,0.118937644,0.275981524,0.040415704,0.380773672,0.259526559,0.213337182,0.558312655,0.023573201,0.601736973,0.096774194,0.129032258,0.309361438,0.013949163,0.432114073,0.210477371,0.140111593,Grain Corn,No,No,Yes,5,6.654009819,18.75856018
734,,KAT_JEF_2,9/23/24,0,0,0,0,601,276,325,0,0,0,,0,39,2024,0.127142857,59.28571429,65.47142857,71.68571429,61.34285714,0.342857143,7.894285714,0.116225547,0,0.150747986,0.415420023,0.355581128,0.093291103,0.000575871,0.113446588,0.561186294,0.274978405,0.103362391,0.01120797,0.138231631,0.388542964,0.216687422,0.0917603,0.007490637,0.117977528,0.527777778,0.176029963,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
735,,DIP_PAT,9/24/24,1,1,0,0,2204,1209,995,0.000453721,0,0.00082713,,1,39,2024,0.144285714,58.42857143,64.58571429,70.74285714,59.11428571,0.714285714,8.561428571,0.384704519,0.004634994,0.475086906,0.361529548,0.162224797,0.356132756,0.004617605,0.638961039,0.172005772,0.148051948,0.388337469,0.023573201,0.549627792,0.339950372,0.054590571,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,Silage Corn,Yes,Yes,No,5,6.454941273,26.51252174
736,,STA_AYR,9/24/24,0,0,0,0,976,585,391,0,0,0,,0,39,2024,0.128571429,57.85714286,64.45714286,71.05714286,59.11428571,0.58,8.965714286,0.277522936,0.058486239,0.415137615,0.365825688,0.152522936,0.148617512,0.030817972,0.270737327,0.495679724,0.171947005,0.079110012,0.242274413,0.470951792,0.327564895,0.132262052,0.071560765,0.175817397,0.313386798,0.482109809,0.11967921,Soybean,No,No,Yes,3,6.536432266,34.06747055
737,,POV_DUN,9/24/24,0,0,0,0,52,26,26,0,0,0,,0,39,2024,0.094285714,56.15714286,62.14285714,68.12857143,56.58571429,0.787142857,8.135714286,0.002304147,0,0.002304147,0.495391705,0.411290323,0.000577367,0,0.000866051,0.529734411,0.329099307,0.00248139,0.001240695,0.009925558,0.482630273,0.333746898,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,Silage Corn,No,No,No,4,5.781182766,20.7029171
738,,STA_THO,9/24/24,11,7,4,5,1163,622,541,0.009458298,0.007393715,0.011254019,,16,39,2024,0.13,57.22857143,64.65714286,72.08571429,59.07142857,0.531428571,10.13428571,0.384792627,0.074884793,0.517281106,0.054147465,0.299539171,0.291402193,0.045008656,0.362088863,0.239469129,0.27034045,0.180024661,0.257706535,0.605425401,0.051787916,0.141800247,0.159692308,0.199076923,0.472923077,0.220307692,0.138769231,Grain Corn,No,No,No,3,6.241055012,20.55567551
739,,SEA_HOO,9/24/24,26,15,11,0,723,356,367,0.035961272,0.029972752,0.042134831,,26,39,2024,0.141428571,58.32857143,63.25714286,68.22857143,58.7,0.607142857,6.814285714,0.105324074,0.268518519,0.631944444,0.091435185,0.189814815,0.135969977,0.272517321,0.67147806,0.089203233,0.174942263,0.194029851,0.133084577,0.741293532,0.093283582,0.039800995,0.233983287,0.179510987,0.787681832,0.082017951,0.042092232,Sweet Corn,Yes,Yes,Yes,4,6.488575935,26.25037003
740,,ZUE_REE,9/24/24,24,16,8,5,3170,1801,1369,0.007570978,0.005843682,0.008883953,,29,39,2024,0.158571429,58.9,64.47142857,70.01428571,59.01428571,0.967142857,7.951428571,0.023094688,0.123556582,0.407621247,0.199769053,0.32448037,0.025921659,0.176843318,0.41359447,0.169354839,0.20218894,0.09729064,0.210591133,0.536945813,0.179802956,0.185960591,0.128292532,0.142547258,0.496436319,0.148435079,0.120855284,Wheat,Yes,No,Yes,4,6.537268639,24.44252777
741,,DIP_FLE,9/24/24,3,1,2,2,1196,650,546,0.002508361,0.003663004,0.001538462,,5,39,2024,0.214285714,57.71428571,63.04285714,68.38571429,58.18571429,0.672857143,7.37,0.412918108,0.002306805,0.519031142,0.228373702,0.193771626,0.268686869,0.002020202,0.550649351,0.171139971,0.220779221,0.4622057,0.002478315,0.566294919,0.194547708,0.168525403,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,Silage Corn,No,No,No,5,6.317162514,28.22133827
