Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
STA_KRE,-77.5666,43.0494,630,6/11/25,0,65.9
STA_KRE,-77.5666,43.0494,630,6/12/25,0,71.6
STA_KRE,-77.5666,43.0494,630,6/13/25,0,65.2
STA_KRE,-77.5666,43.0494,630,6/14/25,0.05,63.3
STA_KRE,-77.5666,43.0494,630,6/15/25,0,64.3
STA_KRE,-77.5666,43.0494,630,6/16/25,0,65.2
STA_KRE,-77.5666,43.0494,630,6/17/25,0,66.9
STA_KRE,-77.5666,43.0494,630,6/18/25,0,75.1
STA_KRE,-77.5666,43.0494,630,6/19/25,3.29,76.6
STA_KRE,-77.5666,43.0494,630,6/20/25,0.09,71.2
STA_KRE,-77.5666,43.0494,630,6/21/25,0.12,69.7
STA_KRE,-77.5666,43.0494,630,6/22/25,0.02,77.7
STA_KRE,-77.5666,43.0494,630,6/23/25,0,82.4
STA_KRE,-77.5666,43.0494,630,6/24/25,0,83.4
STA_KRE,-77.5666,43.0494,630,6/25/25,0,82.4
STA_KRE,-77.5666,43.0494,630,6/26/25,0.22,73.7
STA_KRE,-77.5666,43.0494,630,6/27/25,0.1,65
STA_KRE,-77.5666,43.0494,630,6/28/25,0.15,73.9
STA_KRE,-77.5666,43.0494,630,6/29/25,0,72.2
STA_KRE,-77.5666,43.0494,630,6/30/25,0,70.2
,,,,,,
STA_MAC,-77.7358,42.7642,1037,1/1/25,0.08,40.3
STA_MAC,-77.7358,42.7642,1037,1/2/25,0.15,34.8
STA_MAC,-77.7358,42.7642,1037,1/3/25,0,27.6
STA_MAC,-77.7358,42.7642,1037,1/4/25,0.02,25.1
STA_MAC,-77.7358,42.7642,1037,1/5/25,0,21.8
STA_MAC,-77.7358,42.7642,1037,1/6/25,0,21.9
STA_MAC,-77.7358,42.7642,1037,1/7/25,0,16.5
STA_MAC,-77.7358,42.7642,1037,1/8/25,0.07,18.1
STA_MAC,-77.7358,42.7642,1037,1/9/25,0,14.4
STA_MAC,-77.7358,42.7642,1037,1/10/25,0,15.4
STA_MAC,-77.7358,42.7642,1037,1/11/25,0.07,19.2
STA_MAC,-77.7358,42.7642,1037,1/12/25,0,23.4
STA_MAC,-77.7358,42.7642,1037,1/13/25,0,28.8
STA_MAC,-77.7358,42.7642,1037,1/14/25,0.03,24.3
STA_MAC,-77.7358,42.7642,1037,1/15/25,0,17.3
STA_MAC,-77.7358,42.7642,1037,1/16/25,0.01,19.8
STA_MAC,-77.7358,42.7642,1037,1/17/25,0.06,23.7
STA_MAC,-77.7358,42.7642,1037,1/18/25,0,32.7
STA_MAC,-77.7358,42.7642,1037,1/19/25,0.06,28.3
STA_MAC,-77.7358,42.7642,1037,1/20/25,0,16.1
STA_MAC,-77.7358,42.7642,1037,1/21/25,0.04,7.9
STA_MAC,-77.7358,42.7642,1037,1/22/25,0,4.8
STA_MAC,-77.7358,42.7642,1037,1/23/25,0,6.6
STA_MAC,-77.7358,42.7642,1037,1/24/25,0,21.3
STA_MAC,-77.7358,42.7642,1037,1/25/25,0,17.3
STA_MAC,-77.7358,42.7642,1037,1/26/25,0,21.5
STA_MAC,-77.7358,42.7642,1037,1/27/25,0,25.8
STA_MAC,-77.7358,42.7642,1037,1/28/25,0.05,26.9
STA_MAC,-77.7358,42.7642,1037,1/29/25,0.09,26
STA_MAC,-77.7358,42.7642,1037,1/30/25,0.13,25.3
STA_MAC,-77.7358,42.7642,1037,1/31/25,0,27.3
STA_MAC,-77.7358,42.7642,1037,2/1/25,0.44,26.1
STA_MAC,-77.7358,42.7642,1037,2/2/25,0,8.1
STA_MAC,-77.7358,42.7642,1037,2/3/25,0.04,22.2
STA_MAC,-77.7358,42.7642,1037,2/4/25,0.05,36
STA_MAC,-77.7358,42.7642,1037,2/5/25,0.02,23.2
STA_MAC,-77.7358,42.7642,1037,2/6/25,0.1,21.6
STA_MAC,-77.7358,42.7642,1037,2/7/25,0.05,29.1
STA_MAC,-77.7358,42.7642,1037,2/8/25,0,20.2
STA_MAC,-77.7358,42.7642,1037,2/9/25,0.22,24
STA_MAC,-77.7358,42.7642,1037,2/10/25,0,23.6
STA_MAC,-77.7358,42.7642,1037,2/11/25,0,20.7
STA_MAC,-77.7358,42.7642,1037,2/12/25,0,22.7
STA_MAC,-77.7358,42.7642,1037,2/13/25,0.11,29
STA_MAC,-77.7358,42.7642,1037,2/14/25,0.03,29.5
STA_MAC,-77.7358,42.7642,1037,2/15/25,0,20.8
STA_MAC,-77.7358,42.7642,1037,2/16/25,0.56,27.4
STA_MAC,-77.7358,42.7642,1037,2/17/25,0.4,24.5
STA_MAC,-77.7358,42.7642,1037,2/18/25,0,12.8
STA_MAC,-77.7358,42.7642,1037,2/19/25,0,11.8
STA_MAC,-77.7358,42.7642,1037,2/20/25,0,16
STA_MAC,-77.7358,42.7642,1037,2/21/25,0.04,15.1
STA_MAC,-77.7358,42.7642,1037,2/22/25,0,17.2
STA_MAC,-77.7358,42.7642,1037,2/23/25,0,27.7
STA_MAC,-77.7358,42.7642,1037,2/24/25,0,30.3
STA_MAC,-77.7358,42.7642,1037,2/25/25,0.02,41
STA_MAC,-77.7358,42.7642,1037,2/26/25,0.05,39
STA_MAC,-77.7358,42.7642,1037,2/27/25,0.05,37.7
STA_MAC,-77.7358,42.7642,1037,2/28/25,0.1,35.2
STA_MAC,-77.7358,42.7642,1037,3/1/25,0.09,35.4
STA_MAC,-77.7358,42.7642,1037,3/2/25,0,19
STA_MAC,-77.7358,42.7642,1037,3/3/25,0,14.1
STA_MAC,-77.7358,42.7642,1037,3/4/25,0,26.9
STA_MAC,-77.7358,42.7642,1037,3/5/25,0.02,45.8
STA_MAC,-77.7358,42.7642,1037,3/6/25,0.26,45.1
STA_MAC,-77.7358,42.7642,1037,3/7/25,0,30.2
STA_MAC,-77.7358,42.7642,1037,3/8/25,0.02,29.7
STA_MAC,-77.7358,42.7642,1037,3/9/25,0,28
STA_MAC,-77.7358,42.7642,1037,3/10/25,0,37.6
STA_MAC,-77.7358,42.7642,1037,3/11/25,0,48
STA_MAC,-77.7358,42.7642,1037,3/12/25,0,43.3
STA_MAC,-77.7358,42.7642,1037,3/13/25,0,30.6
STA_MAC,-77.7358,42.7642,1037,3/14/25,0,43.7
STA_MAC,-77.7358,42.7642,1037,3/15/25,0,51.1
STA_MAC,-77.7358,42.7642,1037,3/16/25,0,54.5
STA_MAC,-77.7358,42.7642,1037,3/17/25,0.36,50.2
STA_MAC,-77.7358,42.7642,1037,3/18/25,0,29.7
STA_MAC,-77.7358,42.7642,1037,3/19/25,0,46.5
STA_MAC,-77.7358,42.7642,1037,3/20/25,0,60.4
STA_MAC,-77.7358,42.7642,1037,3/21/25,0.44,42
STA_MAC,-77.7358,42.7642,1037,3/22/25,0,36.1
STA_MAC,-77.7358,42.7642,1037,3/23/25,0.04,36.2
STA_MAC,-77.7358,42.7642,1037,3/24/25,0.03,33.1
STA_MAC,-77.7358,42.7642,1037,3/25/25,0,44.2
STA_MAC,-77.7358,42.7642,1037,3/26/25,0,32.3
STA_MAC,-77.7358,42.7642,1037,3/27/25,0.02,28.9
STA_MAC,-77.7358,42.7642,1037,3/28/25,0,36.3
STA_MAC,-77.7358,42.7642,1037,3/29/25,0.14,46
STA_MAC,-77.7358,42.7642,1037,3/30/25,0.11,36.9
STA_MAC,-77.7358,42.7642,1037,3/31/25,0.16,53.8
STA_MAC,-77.7358,42.7642,1037,4/1/25,0,46.6
STA_MAC,-77.7358,42.7642,1037,4/2/25,0,33.2
STA_MAC,-77.7358,42.7642,1037,4/3/25,0.64,42.5
STA_MAC,-77.7358,42.7642,1037,4/4/25,0,53.5
STA_MAC,-77.7358,42.7642,1037,4/5/25,0.07,46.7
STA_MAC,-77.7358,42.7642,1037,4/6/25,0.4,48
STA_MAC,-77.7358,42.7642,1037,4/7/25,0,35.6
STA_MAC,-77.7358,42.7642,1037,4/8/25,0.05,36.4
STA_MAC,-77.7358,42.7642,1037,4/9/25,0.01,25.9
STA_MAC,-77.7358,42.7642,1037,4/10/25,0,32.8
STA_MAC,-77.7358,42.7642,1037,4/11/25,0.4,37.1
STA_MAC,-77.7358,42.7642,1037,4/12/25,0.01,40.1
STA_MAC,-77.7358,42.7642,1037,4/13/25,0.02,39
STA_MAC,-77.7358,42.7642,1037,4/14/25,0.01,46.9
STA_MAC,-77.7358,42.7642,1037,4/15/25,0,55.5
STA_MAC,-77.7358,42.7642,1037,4/16/25,0.06,42.7
STA_MAC,-77.7358,42.7642,1037,4/17/25,0.03,33.4
STA_MAC,-77.7358,42.7642,1037,4/18/25,0,43.7
STA_MAC,-77.7358,42.7642,1037,4/19/25,0.16,60.9
STA_MAC,-77.7358,42.7642,1037,4/20/25,0.37,55
STA_MAC,-77.7358,42.7642,1037,4/21/25,0,45.1
STA_MAC,-77.7358,42.7642,1037,4/22/25,0.19,58.4
STA_MAC,-77.7358,42.7642,1037,4/23/25,0,48.2
STA_MAC,-77.7358,42.7642,1037,4/24/25,0.01,56.3
STA_MAC,-77.7358,42.7642,1037,4/25/25,0.01,66.3
STA_MAC,-77.7358,42.7642,1037,4/26/25,0.33,62.9
STA_MAC,-77.7358,42.7642,1037,4/27/25,0.03,50.3
STA_MAC,-77.7358,42.7642,1037,4/28/25,0,49.4
STA_MAC,-77.7358,42.7642,1037,4/29/25,0,60.8
STA_MAC,-77.7358,42.7642,1037,4/30/25,0.17,61.3
STA_MAC,-77.7358,42.7642,1037,5/1/25,0,48.1
STA_MAC,-77.7358,42.7642,1037,5/2/25,0.53,63.9
STA_MAC,-77.7358,42.7642,1037,5/3/25,0.26,58
STA_MAC,-77.7358,42.7642,1037,5/4/25,0.22,46.6
STA_MAC,-77.7358,42.7642,1037,5/5/25,0.08,51
STA_MAC,-77.7358,42.7642,1037,5/6/25,0.57,62.2
STA_MAC,-77.7358,42.7642,1037,5/7/25,0.55,60.6
STA_MAC,-77.7358,42.7642,1037,5/8/25,0,55.5
STA_MAC,-77.7358,42.7642,1037,5/9/25,0,43.2
STA_MAC,-77.7358,42.7642,1037,5/10/25,0,46.2
STA_MAC,-77.7358,42.7642,1037,5/11/25,0,55.1
STA_MAC,-77.7358,42.7642,1037,5/12/25,0,52.3
STA_MAC,-77.7358,42.7642,1037,5/13/25,0,70
STA_MAC,-77.7358,42.7642,1037,5/14/25,0.1,65.8
STA_MAC,-77.7358,42.7642,1037,5/15/25,0,62.7
STA_MAC,-77.7358,42.7642,1037,5/16/25,0.19,68
STA_MAC,-77.7358,42.7642,1037,5/17/25,0,70.4
STA_MAC,-77.7358,42.7642,1037,5/18/25,0.22,64.2
STA_MAC,-77.7358,42.7642,1037,5/19/25,0,50.7
STA_MAC,-77.7358,42.7642,1037,5/20/25,0,46.7
STA_MAC,-77.7358,42.7642,1037,5/21/25,0,49.7
STA_MAC,-77.7358,42.7642,1037,5/22/25,0.57,49.9
STA_MAC,-77.7358,42.7642,1037,5/23/25,0.31,50.8
STA_MAC,-77.7358,42.7642,1037,5/24/25,0.05,48.5
STA_MAC,-77.7358,42.7642,1037,5/25/25,0.2,49.6
STA_MAC,-77.7358,42.7642,1037,5/26/25,0.13,51.1
STA_MAC,-77.7358,42.7642,1037,5/27/25,0,57.7
STA_MAC,-77.7358,42.7642,1037,5/28/25,0,59.7
STA_MAC,-77.7358,42.7642,1037,5/29/25,1.13,57.2
STA_MAC,-77.7358,42.7642,1037,5/30/25,0,61.6
STA_MAC,-77.7358,42.7642,1037,5/31/25,0.06,61.8
STA_MAC,-77.7358,42.7642,1037,6/1/25,0.09,48.5
STA_MAC,-77.7358,42.7642,1037,6/2/25,0.03,51.1
STA_MAC,-77.7358,42.7642,1037,6/3/25,0,60.1
STA_MAC,-77.7358,42.7642,1037,6/4/25,0,70.4
STA_MAC,-77.7358,42.7642,1037,6/5/25,0,75
STA_MAC,-77.7358,42.7642,1037,6/6/25,0.32,71.1
STA_MAC,-77.7358,42.7642,1037,6/7/25,0.4,64.1
STA_MAC,-77.7358,42.7642,1037,6/8/25,0,64.1
STA_MAC,-77.7358,42.7642,1037,6/9/25,0.14,67
STA_MAC,-77.7358,42.7642,1037,6/10/25,0.92,69.1
STA_MAC,-77.7358,42.7642,1037,6/11/25,0,64.9
STA_MAC,-77.7358,42.7642,1037,6/12/25,0,70.8
STA_MAC,-77.7358,42.7642,1037,6/13/25,0,64.1
STA_MAC,-77.7358,42.7642,1037,6/14/25,0.53,62.7
STA_MAC,-77.7358,42.7642,1037,6/15/25,0,62.6
STA_MAC,-77.7358,42.7642,1037,6/16/25,0,65.4
STA_MAC,-77.7358,42.7642,1037,6/17/25,0,67.6
STA_MAC,-77.7358,42.7642,1037,6/18/25,0,72.9
STA_MAC,-77.7358,42.7642,1037,6/19/25,1.22,75.3
STA_MAC,-77.7358,42.7642,1037,6/20/25,0.16,69.6
STA_MAC,-77.7358,42.7642,1037,6/21/25,0,69.2
STA_MAC,-77.7358,42.7642,1037,6/22/25,0,77
STA_MAC,-77.7358,42.7642,1037,6/23/25,0,81.3
STA_MAC,-77.7358,42.7642,1037,6/24/25,0,83.1
STA_MAC,-77.7358,42.7642,1037,6/25/25,0,80.9
STA_MAC,-77.7358,42.7642,1037,6/26/25,0.03,74.2
STA_MAC,-77.7358,42.7642,1037,6/27/25,0,67
STA_MAC,-77.7358,42.7642,1037,6/28/25,1.47,74.2
STA_MAC,-77.7358,42.7642,1037,6/29/25,0,71
STA_MAC,-77.7358,42.7642,1037,6/30/25,0,71.2
,,,,,,
STA_MAR,-77.0414,42.7282,846,1/1/25,0,40.8
STA_MAR,-77.0414,42.7282,846,1/2/25,0,37.5
STA_MAR,-77.0414,42.7282,846,1/3/25,0,30.4
STA_MAR,-77.0414,42.7282,846,1/4/25,0.02,27.2
STA_MAR,-77.0414,42.7282,846,1/5/25,0,23.9
STA_MAR,-77.0414,42.7282,846,1/6/25,0,22.3
STA_MAR,-77.0414,42.7282,846,1/7/25,0.03,16.6
STA_MAR,-77.0414,42.7282,846,1/8/25,0.02,19.5
STA_MAR,-77.0414,42.7282,846,1/9/25,0,16.4
STA_MAR,-77.0414,42.7282,846,1/10/25,0,19
STA_MAR,-77.0414,42.7282,846,1/11/25,0.06,22
STA_MAR,-77.0414,42.7282,846,1/12/25,0,25.9
STA_MAR,-77.0414,42.7282,846,1/13/25,0,31.4
STA_MAR,-77.0414,42.7282,846,1/14/25,0.01,26.6
STA_MAR,-77.0414,42.7282,846,1/15/25,0,20.5
STA_MAR,-77.0414,42.7282,846,1/16/25,0,21.2
STA_MAR,-77.0414,42.7282,846,1/17/25,0.03,24.4
STA_MAR,-77.0414,42.7282,846,1/18/25,0,33.2
STA_MAR,-77.0414,42.7282,846,1/19/25,0.02,28.2
STA_MAR,-77.0414,42.7282,846,1/20/25,0,15.8
STA_MAR,-77.0414,42.7282,846,1/21/25,0,10
STA_MAR,-77.0414,42.7282,846,1/22/25,0,7.2
STA_MAR,-77.0414,42.7282,846,1/23/25,0,8.9
STA_MAR,-77.0414,42.7282,846,1/24/25,0,22.9
STA_MAR,-77.0414,42.7282,846,1/25/25,0,18.6
STA_MAR,-77.0414,42.7282,846,1/26/25,0,23.2
STA_MAR,-77.0414,42.7282,846,1/27/25,0,26.5
STA_MAR,-77.0414,42.7282,846,1/28/25,0.1,29.7
STA_MAR,-77.0414,42.7282,846,1/29/25,0.01,28
STA_MAR,-77.0414,42.7282,846,1/30/25,0.12,27.3
STA_MAR,-77.0414,42.7282,846,1/31/25,0,27.3
STA_MAR,-77.0414,42.7282,846,2/1/25,0.32,26.2
STA_MAR,-77.0414,42.7282,846,2/2/25,0,9.9
STA_MAR,-77.0414,42.7282,846,2/3/25,0.03,21.6
STA_MAR,-77.0414,42.7282,846,2/4/25,0.03,36.1
STA_MAR,-77.0414,42.7282,846,2/5/25,0,23.7
STA_MAR,-77.0414,42.7282,846,2/6/25,0.12,21.4
STA_MAR,-77.0414,42.7282,846,2/7/25,0.05,32
STA_MAR,-77.0414,42.7282,846,2/8/25,0,22.4
STA_MAR,-77.0414,42.7282,846,2/9/25,0.22,24.5
STA_MAR,-77.0414,42.7282,846,2/10/25,0,25.8
STA_MAR,-77.0414,42.7282,846,2/11/25,0,21.7
STA_MAR,-77.0414,42.7282,846,2/12/25,0,22.5
STA_MAR,-77.0414,42.7282,846,2/13/25,0.08,27.4
STA_MAR,-77.0414,42.7282,846,2/14/25,0.03,31.5
STA_MAR,-77.0414,42.7282,846,2/15/25,0,22.5
STA_MAR,-77.0414,42.7282,846,2/16/25,0.46,27.6
STA_MAR,-77.0414,42.7282,846,2/17/25,0.45,25.4
STA_MAR,-77.0414,42.7282,846,2/18/25,0,15.2
STA_MAR,-77.0414,42.7282,846,2/19/25,0,14
STA_MAR,-77.0414,42.7282,846,2/20/25,0.04,17.4
STA_MAR,-77.0414,42.7282,846,2/21/25,0.05,17
STA_MAR,-77.0414,42.7282,846,2/22/25,0,18.2
STA_MAR,-77.0414,42.7282,846,2/23/25,0,28.7
STA_MAR,-77.0414,42.7282,846,2/24/25,0,31.8
STA_MAR,-77.0414,42.7282,846,2/25/25,0,40.5
STA_MAR,-77.0414,42.7282,846,2/26/25,0.03,39.4
STA_MAR,-77.0414,42.7282,846,2/27/25,0.07,37.5
STA_MAR,-77.0414,42.7282,846,2/28/25,0.14,37.6
STA_MAR,-77.0414,42.7282,846,3/1/25,0,36.1
STA_MAR,-77.0414,42.7282,846,3/2/25,0.02,22.8
STA_MAR,-77.0414,42.7282,846,3/3/25,0,15
STA_MAR,-77.0414,42.7282,846,3/4/25,0,27.7
STA_MAR,-77.0414,42.7282,846,3/5/25,0,42.8
STA_MAR,-77.0414,42.7282,846,3/6/25,0.39,46.8
STA_MAR,-77.0414,42.7282,846,3/7/25,0,33.1
STA_MAR,-77.0414,42.7282,846,3/8/25,0.01,31
STA_MAR,-77.0414,42.7282,846,3/9/25,0,29
STA_MAR,-77.0414,42.7282,846,3/10/25,0,38.2
STA_MAR,-77.0414,42.7282,846,3/11/25,0,48.1
STA_MAR,-77.0414,42.7282,846,3/12/25,0,46.6
STA_MAR,-77.0414,42.7282,846,3/13/25,0,31.6
STA_MAR,-77.0414,42.7282,846,3/14/25,0,43.8
STA_MAR,-77.0414,42.7282,846,3/15/25,0,49.7
STA_MAR,-77.0414,42.7282,846,3/16/25,0.06,52.3
STA_MAR,-77.0414,42.7282,846,3/17/25,0.17,50.7
STA_MAR,-77.0414,42.7282,846,3/18/25,0,29.2
STA_MAR,-77.0414,42.7282,846,3/19/25,0,46
STA_MAR,-77.0414,42.7282,846,3/20/25,0,59.4
STA_MAR,-77.0414,42.7282,846,3/21/25,0.12,44.3
STA_MAR,-77.0414,42.7282,846,3/22/25,0,37.1
STA_MAR,-77.0414,42.7282,846,3/23/25,0,37.7
STA_MAR,-77.0414,42.7282,846,3/24/25,0.02,33.4
STA_MAR,-77.0414,42.7282,846,3/25/25,0,46.2
STA_MAR,-77.0414,42.7282,846,3/26/25,0,33.4
STA_MAR,-77.0414,42.7282,846,3/27/25,0,30.5
STA_MAR,-77.0414,42.7282,846,3/28/25,0,38.3
STA_MAR,-77.0414,42.7282,846,3/29/25,0.05,46.2
STA_MAR,-77.0414,42.7282,846,3/30/25,0.15,38.2
STA_MAR,-77.0414,42.7282,846,3/31/25,0.08,53.5
STA_MAR,-77.0414,42.7282,846,4/1/25,0,49.4
STA_MAR,-77.0414,42.7282,846,4/2/25,0,33.6
STA_MAR,-77.0414,42.7282,846,4/3/25,0.46,41.1
STA_MAR,-77.0414,42.7282,846,4/4/25,0,55.9
STA_MAR,-77.0414,42.7282,846,4/5/25,0,45.3
STA_MAR,-77.0414,42.7282,846,4/6/25,0.31,46.7
STA_MAR,-77.0414,42.7282,846,4/7/25,0,37
STA_MAR,-77.0414,42.7282,846,4/8/25,0.07,36.6
STA_MAR,-77.0414,42.7282,846,4/9/25,0,27.1
STA_MAR,-77.0414,42.7282,846,4/10/25,0,33.7
STA_MAR,-77.0414,42.7282,846,4/11/25,0.47,36.8
STA_MAR,-77.0414,42.7282,846,4/12/25,0.12,40.5
STA_MAR,-77.0414,42.7282,846,4/13/25,0.04,40.4
STA_MAR,-77.0414,42.7282,846,4/14/25,0,46.5
STA_MAR,-77.0414,42.7282,846,4/15/25,0.03,53.3
STA_MAR,-77.0414,42.7282,846,4/16/25,0,44.1
STA_MAR,-77.0414,42.7282,846,4/17/25,0.02,35.4
STA_MAR,-77.0414,42.7282,846,4/18/25,0,44.3
STA_MAR,-77.0414,42.7282,846,4/19/25,0.04,57.7
STA_MAR,-77.0414,42.7282,846,4/20/25,0.26,56.9
STA_MAR,-77.0414,42.7282,846,4/21/25,0,43.7
STA_MAR,-77.0414,42.7282,846,4/22/25,0.11,55.3
STA_MAR,-77.0414,42.7282,846,4/23/25,0,49.8
STA_MAR,-77.0414,42.7282,846,4/24/25,0.06,55.4
STA_MAR,-77.0414,42.7282,846,4/25/25,0,64.9
STA_MAR,-77.0414,42.7282,846,4/26/25,0.75,64
STA_MAR,-77.0414,42.7282,846,4/27/25,0.03,52.2
STA_MAR,-77.0414,42.7282,846,4/28/25,0,49.8
STA_MAR,-77.0414,42.7282,846,4/29/25,0,59.1
STA_MAR,-77.0414,42.7282,846,4/30/25,0.86,62.5
STA_MAR,-77.0414,42.7282,846,5/1/25,0,48
STA_MAR,-77.0414,42.7282,846,5/2/25,0.06,61.8
STA_MAR,-77.0414,42.7282,846,5/3/25,0.31,60.1
STA_MAR,-77.0414,42.7282,846,5/4/25,0.39,47.8
STA_MAR,-77.0414,42.7282,846,5/5/25,0.14,51.6
STA_MAR,-77.0414,42.7282,846,5/6/25,0.25,62.3
STA_MAR,-77.0414,42.7282,846,5/7/25,1.19,62.5
STA_MAR,-77.0414,42.7282,846,5/8/25,0,56.1
STA_MAR,-77.0414,42.7282,846,5/9/25,0,43.6
STA_MAR,-77.0414,42.7282,846,5/10/25,0,45.7
STA_MAR,-77.0414,42.7282,846,5/11/25,0,56.3
STA_MAR,-77.0414,42.7282,846,5/12/25,0,50.3
STA_MAR,-77.0414,42.7282,846,5/13/25,0,68.2
STA_MAR,-77.0414,42.7282,846,5/14/25,0.07,65.2
STA_MAR,-77.0414,42.7282,846,5/15/25,0,61.7
STA_MAR,-77.0414,42.7282,846,5/16/25,0.32,68.1
STA_MAR,-77.0414,42.7282,846,5/17/25,0.02,71.3
STA_MAR,-77.0414,42.7282,846,5/18/25,0.16,66
STA_MAR,-77.0414,42.7282,846,5/19/25,0,52.8
STA_MAR,-77.0414,42.7282,846,5/20/25,0,46.3
STA_MAR,-77.0414,42.7282,846,5/21/25,0,48.1
STA_MAR,-77.0414,42.7282,846,5/22/25,0.65,49.3
STA_MAR,-77.0414,42.7282,846,5/23/25,0.23,50.3
STA_MAR,-77.0414,42.7282,846,5/24/25,0.07,49.6
STA_MAR,-77.0414,42.7282,846,5/25/25,0.11,50.9
STA_MAR,-77.0414,42.7282,846,5/26/25,0.11,51.8
STA_MAR,-77.0414,42.7282,846,5/27/25,0,56.8
STA_MAR,-77.0414,42.7282,846,5/28/25,0,59.9
STA_MAR,-77.0414,42.7282,846,5/29/25,0.85,58
STA_MAR,-77.0414,42.7282,846,5/30/25,0,62.3
STA_MAR,-77.0414,42.7282,846,5/31/25,0.07,63.9
STA_MAR,-77.0414,42.7282,846,6/1/25,0,49.9
STA_MAR,-77.0414,42.7282,846,6/2/25,0.07,52.2
STA_MAR,-77.0414,42.7282,846,6/3/25,0,59.7
STA_MAR,-77.0414,42.7282,846,6/4/25,0,68.1
STA_MAR,-77.0414,42.7282,846,6/5/25,0,75.8
STA_MAR,-77.0414,42.7282,846,6/6/25,1.27,71.9
STA_MAR,-77.0414,42.7282,846,6/7/25,1.12,65.2
STA_MAR,-77.0414,42.7282,846,6/8/25,0,64.2
STA_MAR,-77.0414,42.7282,846,6/9/25,0.2,66.9
STA_MAR,-77.0414,42.7282,846,6/10/25,0.42,70.5
STA_MAR,-77.0414,42.7282,846,6/11/25,0,66.5
STA_MAR,-77.0414,42.7282,846,6/12/25,0,72.5
STA_MAR,-77.0414,42.7282,846,6/13/25,0,64.8
STA_MAR,-77.0414,42.7282,846,6/14/25,0.22,63
STA_MAR,-77.0414,42.7282,846,6/15/25,0,61.8
STA_MAR,-77.0414,42.7282,846,6/16/25,0,66
STA_MAR,-77.0414,42.7282,846,6/17/25,0,66.8
STA_MAR,-77.0414,42.7282,846,6/18/25,0,72.4
STA_MAR,-77.0414,42.7282,846,6/19/25,0.36,75.2
STA_MAR,-77.0414,42.7282,846,6/20/25,0.09,71.7
STA_MAR,-77.0414,42.7282,846,6/21/25,0,70.2
STA_MAR,-77.0414,42.7282,846,6/22/25,0,77.2
STA_MAR,-77.0414,42.7282,846,6/23/25,0,82.3
STA_MAR,-77.0414,42.7282,846,6/24/25,0,84.1
STA_MAR,-77.0414,42.7282,846,6/25/25,0,83.3
STA_MAR,-77.0414,42.7282,846,6/26/25,0,76.4
STA_MAR,-77.0414,42.7282,846,6/27/25,0.03,66.6
STA_MAR,-77.0414,42.7282,846,6/28/25,0.02,69.4
STA_MAR,-77.0414,42.7282,846,6/29/25,0,72.4
STA_MAR,-77.0414,42.7282,846,6/30/25,0,70.6
,,,,,,
STA_REE_1,-76.7792,43.1297,456,1/1/25,0.11,40.8
STA_REE_1,-76.7792,43.1297,456,1/2/25,0.11,36.2
STA_REE_1,-76.7792,43.1297,456,1/3/25,0,30.9
STA_REE_1,-76.7792,43.1297,456,1/4/25,0.09,26.8
STA_REE_1,-76.7792,43.1297,456,1/5/25,0,23.9
STA_REE_1,-76.7792,43.1297,456,1/6/25,0,21.2
STA_REE_1,-76.7792,43.1297,456,1/7/25,0.05,16.3
STA_REE_1,-76.7792,43.1297,456,1/8/25,0,19.8
STA_REE_1,-76.7792,43.1297,456,1/9/25,0.03,17.3
STA_REE_1,-76.7792,43.1297,456,1/10/25,0.02,19.1
STA_REE_1,-76.7792,43.1297,456,1/11/25,0.01,20.6
STA_REE_1,-76.7792,43.1297,456,1/12/25,0,25.1
STA_REE_1,-76.7792,43.1297,456,1/13/25,0,30
STA_REE_1,-76.7792,43.1297,456,1/14/25,0,27.1
STA_REE_1,-76.7792,43.1297,456,1/15/25,0.14,20.5
STA_REE_1,-76.7792,43.1297,456,1/16/25,0,21.4
STA_REE_1,-76.7792,43.1297,456,1/17/25,0,23.6
STA_REE_1,-76.7792,43.1297,456,1/18/25,0,32.9
STA_REE_1,-76.7792,43.1297,456,1/19/25,0.15,28.7
STA_REE_1,-76.7792,43.1297,456,1/20/25,0.02,15.9
STA_REE_1,-76.7792,43.1297,456,1/21/25,0.05,10.7
STA_REE_1,-76.7792,43.1297,456,1/22/25,0,7.6
STA_REE_1,-76.7792,43.1297,456,1/23/25,0,8.5
STA_REE_1,-76.7792,43.1297,456,1/24/25,0,21.5
STA_REE_1,-76.7792,43.1297,456,1/25/25,0.02,16.1
STA_REE_1,-76.7792,43.1297,456,1/26/25,0,21
STA_REE_1,-76.7792,43.1297,456,1/27/25,0,27.8
STA_REE_1,-76.7792,43.1297,456,1/28/25,0.08,29.4
STA_REE_1,-76.7792,43.1297,456,1/29/25,0.15,27.3
STA_REE_1,-76.7792,43.1297,456,1/30/25,0.08,26.7
STA_REE_1,-76.7792,43.1297,456,1/31/25,0,26.9
STA_REE_1,-76.7792,43.1297,456,2/1/25,0.49,26.2
STA_REE_1,-76.7792,43.1297,456,2/2/25,0,6.1
STA_REE_1,-76.7792,43.1297,456,2/3/25,0.05,18.8
STA_REE_1,-76.7792,43.1297,456,2/4/25,0.21,34.4
STA_REE_1,-76.7792,43.1297,456,2/5/25,0,22.3
STA_REE_1,-76.7792,43.1297,456,2/6/25,0,16.9
