Year,What is the Trap Name?,Which pest are you recording for?,Crop,Other Crop,State or Province,Date trap was checked?,How many moths were in the trap this week?,Latitude,Longitude,,,,,,,
2022,St-Gédéon (LSJ) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,1,48.432,-71.844,,,,,,,
2022,St-Gédéon (LSJ) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,1,48.432,-71.844,,,,,,,
2022,St-Gédéon (LSJ) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,0,48.432,-71.844,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,6,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,124,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,126,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,143,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,105,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,35,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,0,46.701,-71.035,,,,,,,
2022,St-Henri-de-Lévis WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/9/22,0,46.701,-71.035,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,0,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,2,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,72,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,380,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,159,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,226,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,12,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,10,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,3,45.954,-73.576,,,,,,,
2022,St-Jacques WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,1,45.954,-73.576,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,0,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,11,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/1/22,10,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,12,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,12,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,10,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,12,45.746,-73.948,,,,,,,
2022,St-Janvier (Mirabel) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,2,45.746,-73.948,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,5,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,40,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,75,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,230,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,440,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,1140,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,340,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,35,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/9/22,0,46.938,-70.909,,,,,,,
2022,St-Laurent (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/12/22,0,46.938,-70.909,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,6,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,30,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,72,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,189,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,174,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,372,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,486,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,333,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,507,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,183,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,18,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,9,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,9,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/9/22,0,45.434,-72.879,,,,,,,
2022,St-Paul-D'Abbotsford WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/12/22,0,45.434,-72.879,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,2,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,0,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,0,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,125,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,393,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,221,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,374,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,231,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,2,45.257,-73.634,,,,,,,
2022,St-Rémi WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,3,45.257,-73.634,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,1,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,9,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,34,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,33,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,9,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,13,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,9,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,2,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/9/22,0,48.108,-65.555,,,,,,,
2022,St-Siméon WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/12/22,0,48.108,-65.555,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,2,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,2,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,2,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,6,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,82,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,110,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,110,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/15/22,130,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/22/22,85,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,6,46.875,-70.807,,,,,,,
2022,St-Vallier WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,1,46.875,-70.807,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,1,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,13,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,30,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,156,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,292,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,109,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,173,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,41,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/22/22,2,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,2,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,4,46.411,-72.700,,,,,,,
2022,Trois-Rivières WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/12/22,0,46.411,-72.700,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,1,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,3,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,15,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,81,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,282,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,0,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,30,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,19,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,0,45.256,-74.098,,,,,,,
2022,Valleyfield WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/5/22,0,45.256,-74.098,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/1/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/8/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/15/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/18/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/22/22,8,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/25/22,40,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,7/29/22,84,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/5/22,484,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/8/22,472,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/12/22,1012,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/19/22,372,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/26/22,64,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,8/29/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/2/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/9/22,0,46.938,-70.909,,,,,,,
2022,Ste-Pétronille (Île d'Orléans) WBC,Western Bean Cutworm (WBC),Sweet Corn,,QC,9/12/22,0,46.938,-70.909,,,,,,,
2022,WBC-Colon,Western Bean Cutworm (WBC),Field Corn,,MI,7/5/22,2,41.879,-85.331,,,,,,,
2022,WBC-Colon,Western Bean Cutworm (WBC),Field Corn,,MI,7/12/22,33,41.879,-85.331,,,,,,,
2022,WBC-Colon,Western Bean Cutworm (WBC),Field Corn,,MI,7/19/22,32,41.879,-85.331,,,,,,,
2022,WBC-Colon,Western Bean Cutworm (WBC),Field Corn,,MI,7/26/22,5,41.879,-85.331,,,,,,,
2022,WBC-Colon,Western Bean Cutworm (WBC),Field Corn,,MI,8/2/22,4,41.879,-85.331,,,,,,,
2022,WBC-Remington,Western Bean Cutworm (WBC),Seed Corn,,MI,7/5/22,0,41.897,-85.406,,,,,,,
2022,WBC-Remington,Western Bean Cutworm (WBC),Seed Corn,,MI,7/12/22,6,41.897,-85.406,,,,,,,
2022,WBC-Remington,Western Bean Cutworm (WBC),Seed Corn,,MI,7/19/22,4,41.897,-85.406,,,,,,,
2022,WBC-Remington,Western Bean Cutworm (WBC),Seed Corn,,MI,7/26/22,7,41.897,-85.406,,,,,,,
2022,WBC-Remington,Western Bean Cutworm (WBC),Seed Corn,,MI,8/2/22,0,41.897,-85.406,,,,,,,
2022,WBC-Miller,Western Bean Cutworm (WBC),Seed Corn,,MI,7/5/22,1,41.896,-85.612,,,,,,,
2022,WBC-Miller,Western Bean Cutworm (WBC),Seed Corn,,MI,7/12/22,25,41.896,-85.612,,,,,,,
2022,WBC-Miller,Western Bean Cutworm (WBC),Seed Corn,,MI,7/19/22,16,41.896,-85.612,,,,,,,
2022,WBC-Miller,Western Bean Cutworm (WBC),Seed Corn,,MI,7/26/22,8,41.896,-85.612,,,,,,,
2022,WBC-Miller,Western Bean Cutworm (WBC),Seed Corn,,MI,8/2/22,7,41.896,-85.612,,,,,,,
2022,WBC-Michigan,Western Bean Cutworm (WBC),Field Corn,,MI,7/5/22,1,42.043,-85.488,,,,,,,
2022,WBC-Michigan,Western Bean Cutworm (WBC),Field Corn,,MI,7/12/22,12,42.043,-85.488,,,,,,,
2022,WBC-Michigan,Western Bean Cutworm (WBC),Field Corn,,MI,7/19/22,7,42.043,-85.488,,,,,,,
2022,WBC-Michigan,Western Bean Cutworm (WBC),Field Corn,,MI,7/26/22,4,42.043,-85.488,,,,,,,
2022,WBC-Michigan,Western Bean Cutworm (WBC),Field Corn,,MI,8/2/22,3,42.043,-85.488,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,7/6/22,0,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,7/11/22,0,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,7/21/22,3,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,7/27/22,15,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,8/2/22,107,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,8/8/22,111,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,8/15/22,29,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,8/22/22,11,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,9/12/22,0,45.073,-64.676,,,,,,,
2022,Ratchford Rd WBC,Western Bean Cutworm (WBC),Field Corn,,NS,9/15/22,0,45.073,-64.676,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,6/29/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,7/6/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,7/20/22,2,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,7/28/22,1,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/4/22,3,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/10/22,3,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/17/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/24/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/31/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,8/31/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,9/7/22,0,46.196,-60.484,,,,,,,
2022,MacIntyre,Western Bean Cutworm (WBC),Field Corn,,NS,9/15/22,0,46.196,-60.484,,,,,,,
2022,Elliotts,Western Bean Cutworm (WBC),Field Corn,,ON,7/11/22,0,43.114,-81.142,,,,,,,
2022,Elliotts,Western Bean Cutworm (WBC),Field Corn,,ON,7/18/22,0,43.114,-81.142,,,,,,,
2022,Brooks,Western Bean Cutworm (WBC),Field Corn,,ON,7/11/22,0,43.130,-81.080,,,,,,,
2022,Brooks,Western Bean Cutworm (WBC),Field Corn,,ON,7/18/22,1,43.130,-81.080,,,,,,,
2022,Willsie,Western Bean Cutworm (WBC),Field Corn,,ON,7/11/22,3,42.870,-81.118,,,,,,,
2022,Willsie,Western Bean Cutworm (WBC),Field Corn,,ON,7/18/22,14,42.870,-81.118,,,,,,,
2022,Willsie,Western Bean Cutworm (WBC),Field Corn,,ON,7/25/22,37,42.870,-81.118,,,,,,,
