Site,USDA hardiness Zone,Lat,Lat-Decimal,Long,Long-Decimal,Year,Week,Date,ECB-E,ECB-Z,CEW,FAW,WBC
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,21,5/25/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,22,6/1/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,23,6/8/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,24,6/15/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,25,6/22/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,26,6/29/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,27,7/6/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,28,7/13/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,29,7/20/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,30,7/27/21,,,,,
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,31,8/3/21,0,0,0,2,7
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,32,8/10/21,0,0,0,0,1
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,33,8/17/21,0,0,4,38,1
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,34,8/24/21,2,5,55,78,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,35,8/31/21,0,2,94,71,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,36,9/7/21,0,0,30,37,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,37,9/14/21,0,0,53,39,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2021,38,9/21/21,0,0,156,21,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,22,5/31/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,23,6/7/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,24,6/14/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,25,6/21/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,26,6/28/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,27,7/5/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,28,7/12/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,29,7/19/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,30,7/26/22,0,0,2,5,3
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,31,8/2/22,0,0,3,10,9
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,32,8/9/22,0,0,3,20,5
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,33,8/16/22,0,0,0,97,3
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,34,8/23/22,0,0,10,228,1
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,35,8/30/22,0,0,65,58,1
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,36,9/6/22,0,0,89,77,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,37,9/13/22,0,0,24,62,0
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,38,9/20/22, , , , , 
Sherwood,5b," 42°45'32.54""N",42.759039," 76°37'17.17""W",-76.621436,2022,39,9/27/22, , , , , 
Sinclairville,5b,,,,,1997,25,6/17/97,3,7,0,0,
Sinclairville,5b,,,,,1997,26,6/24/97,3,7,0,0,
Sinclairville,5b,,,,,1997,27,7/1/97,33,12,0,0,
Sinclairville,5b,,,,,1997,28,7/8/97,60,35,0,0,
Sinclairville,5b,,,,,1997,29,7/15/97,35,21,0,0,
Sinclairville,5b,,,,,1997,30,7/22/97,9,6,0,0,
Sinclairville,5b,,,,,1997,31,7/29/97,0,0,1,0,
Sinclairville,5b,,,,,1997,32,8/5/97,1,0,0,10,
Sinclairville,5b,,,,,1997,33,8/12/97,3,1,0,0,
Sinclairville,5b,,,,,1997,34,8/19/97,0,0,0,7,
Sinclairville,5b,,,,,1997,35,8/26/97,0,0,0,8,
Sinclairville,5b,,,,,1997,36,9/2/97,0,0,0,2,
Sinclairville,5b,,,,,1997,37,9/9/97,0,0,0,7,
Sinclairville,5b,,,,,1997,38,9/16/97,0,0,2,5,
Sinclairville,5b,,,,,1999,22,5/25/99,0,0,0,0,
Sinclairville,5b,,,,,1999,23,6/1/99,0,0,0,0,
Sinclairville,5b,,,,,1999,24,6/8/99,0,0,0,0,
Sinclairville,5b,,,,,1999,25,6/15/99,0,0,0,0,
Sinclairville,5b,,,,,1999,26,6/22/99,0,28,0,0,
Sinclairville,5b,,,,,1999,27,6/29/99,0,4,0,0,
Sinclairville,5b,,,,,1999,28,7/6/99,2,4,0,0,
Sinclairville,5b,,,,,1999,29,7/13/99,0,4,0,0,
Sinclairville,5b,,,,,1999,30,7/20/99,2,5,0,0,
Sinclairville,5b,,,,,1999,31,7/27/99,3,1,1,1,
Sinclairville,5b,,,,,1999,32,8/3/99,0,0,0,0,
Sinclairville,5b,,,,,1999,33,8/10/99,0,0,0,0,
Sinclairville,5b,,,,,1999,34,8/17/99,0,0,0,0,
Sinclairville,5b,,,,,1999,35,8/24/99,0,0,0,0,
Sinclairville,5b,,,,,1999,36,8/31/99,0,0,0,0,
Sinclairville,5b,,,,,1999,37,9/7/99,0,0,0,0,
Sinclairville,5b,,,,,1999,38,9/14/99,0,0,0,0,
Sinclairville,5b,,,,,1999,39,9/21/99,0,0,0,0,
Sinclairville,5b,,,,,1999,40,9/28/99,0,0,0,0,
Sinclairville,5b,,,,,2003,23,6/3/03,0,0,0,0,
Sinclairville,5b,,,,,2003,24,6/10/03,2,0,0,0,
Sinclairville,5b,,,,,2003,25,6/17/03,10,0,0,0,
Sinclairville,5b,,,,,2003,26,6/24/03,30,3,0,0,
Sinclairville,5b,,,,,2003,27,7/1/03,8,20,1,0,
Sinclairville,5b,,,,,2003,28,7/8/03,0,7,0,0,
Sinclairville,5b,,,,,2003,29,7/15/03,0,3,0,0,
Sinclairville,5b,,,,,2003,30,7/22/03,0,0,0,2,
Sinclairville,5b,,,,,2003,31,7/29/03,0,21,1,1,
Sinclairville,5b,,,,,2003,32,8/5/03,0,15,1,2,
Sinclairville,5b,,,,,2003,33,8/12/03,0,10,1,5,
Sinclairville,5b,,,,,2003,34,8/19/03,0,5,3,1,
Sinclairville,5b,,,,,2003,35,8/26/03,1,7,0,4,
Sinclairville,5b,,,,,2003,36,9/2/03,0,10,10,31,
Sinclairville,5b,,,,,2003,37,9/9/03,0,18,1,32,
Sinclairville,5b,,,,,2003,38,9/16/03,1,8,0,46,
Sinclairville,5b,,,,,2003,39,9/23/03,1,1,3,26,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,22,5/29/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,23,6/5/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,24,6/12/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,25,6/19/18,0,0,0,0,0
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,26,6/26/18,1,0,0,0,0
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,27,7/3/18,0,0,0,0,0
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,28,7/10/18,0,0,0,0,0
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,29,7/17/18,0,0,0,0,8
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,30,7/24/18,16,1,0,0,63
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,31,7/31/18,3,0,2,0,70
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,32,8/7/18,6,7,1,0,51
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,33,8/14/18,0,0,0,0,13
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,34,8/21/18,0,0,0,0,6
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,35,8/28/18,0,1,1,0,1
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,36,9/4/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,37,9/11/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,38,9/18/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2018,39,9/25/18,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,22,5/28/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,23,6/4/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,24,6/11/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,25,6/18/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,26,6/25/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,27,7/2/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,28,7/9/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,29,7/16/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,30,7/23/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,31,7/30/19,0,0,0,0,11
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,32,8/6/19,0,0,1,0,37
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,33,8/13/19,2,1,0,0,35
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,34,8/20/19,1,1,0,4,15
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,35,8/27/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,36,9/3/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,37,9/10/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,38,9/17/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2019,39,9/24/19,,,,,
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,22,5/31/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,23,6/7/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,24,6/14/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,25,6/21/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,26,6/28/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,27,7/5/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,28,7/12/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,29,7/19/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,30,7/26/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,31,8/2/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,32,8/9/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,33,8/16/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,34,8/23/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,35,8/30/22,1,0, ,0,4
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,36,9/6/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,37,9/13/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,38,9/20/22, , , , , 
South Colton,4a," 44°30'33.04""N",44.509178," 74°53'30.70""W",-74.891861,2022,39,9/27/22, , , , , 
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,22,5/28/96,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,23,6/4/96,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,24,6/11/96,6,18,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,25,6/18/96,12,36,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,26,6/25/96,2,13,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,27,7/2/96,0,7,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,28,7/9/96,0,22,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,29,7/16/96,0,6,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,30,7/23/96,0,4,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,31,7/30/96,0,12,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,32,8/6/96,2,8,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,33,8/13/96,1,3,0,1,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,34,8/20/96,11,12,4,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,35,8/27/96,5,20,0,2,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,36,9/3/96,6,30,0,4,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,37,9/10/96,0,13,2,6,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1996,38,9/17/96,3,0,0,6,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,21,5/19/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,22,5/26/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,23,6/2/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,24,6/9/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,25,6/16/98,0,3,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,26,6/23/98,2,4,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,27,6/30/98,0,4,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,28,7/7/98,0,7,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,29,7/14/98,0,10,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,30,7/21/98,0,15,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,31,7/28/98,0,10,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,32,8/4/98,0,1,0,1,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,33,8/11/98,2,1,0,4,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,34,8/18/98,0,9,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,35,8/25/98,0,0,0,1,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,36,9/1/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,37,9/8/98,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1998,38,9/15/98,0,0,0,1,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,22,5/25/99,0,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,23,6/1/99,4,0,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,24,6/8/99,8,5,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,25,6/15/99,6,25,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,26,6/22/99,0,6,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,27,6/29/99,0,18,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,28,7/6/99,0,85,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,29,7/13/99,6,30,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,30,7/20/99,0,52,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,31,7/27/99,0,27,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,32,8/3/99,0,3,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,33,8/10/99,0,1,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,34,8/17/99,1,5,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,35,8/24/99,0,1,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,36,8/31/99,3,12,8,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,37,9/7/99,2,10,4,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,38,9/14/99,2,7,0,0,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,39,9/21/99,,,,,
Spencer,5a,42.2686° N,42.2686,76.5094° W,-76.5094,1999,40,9/28/99,,,,,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,27,7/1/97,17,28,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,28,7/8/97,3,9,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,29,7/15/97,2,6,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,30,7/22/97,1,8,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,31,7/29/97,5,2,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,32,8/5/97,90,2,0,2,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,33,8/12/97,72,0,0,6,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,34,8/19/97,27,20,8,18,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,35,8/26/97,78,59,2,30,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,36,9/2/97,34,108,6,11,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,37,9/9/97,0,37,6,5,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,38,9/16/97,7,43,8,2,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1997,39,9/23/97,0,8,10,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,21,5/19/98,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,22,5/26/98,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,23,6/2/98,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,24,6/9/98,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,25,6/16/98,2,23,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,26,6/23/98,1,61,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,27,6/30/98,2,26,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,28,7/7/98,3,26,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,29,7/14/98,5,16,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,30,7/21/98,6,6,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,31,7/28/98,24,2,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,32,8/4/98,4,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,33,8/11/98,4,16,6,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,34,8/18/98,1,19,6,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,35,8/25/98,2,13,5,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,36,9/1/98,7,0,7,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,37,9/8/98,0,1,12,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,38,9/15/98,3,1,2,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1998,39,9/22/98,3,1,2,1,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,22,5/25/99,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,23,6/1/99,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,24,6/8/99,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,25,6/15/99,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,26,6/22/99,1,9,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,27,6/29/99,2,13,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,28,7/6/99,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,29,7/13/99,9,1,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,30,7/20/99,12,2,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,31,7/27/99,14,3,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,32,8/3/99,5,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,33,8/10/99,18,6,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,34,8/17/99,7,18,1,4,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,35,8/24/99,1,40,6,3,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,36,8/31/99,1,62,7,2,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,37,9/7/99,1,16,6,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,38,9/14/99,0,6,42,8,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,39,9/21/99,4,1,5,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,1999,40,9/28/99,2,0,2,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,22,5/23/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,23,5/30/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,24,6/6/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,25,6/13/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,26,6/20/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,27,6/27/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,28,7/4/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,29,7/11/00,0,0,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,30,7/18/00,0,8,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,31,7/25/00,10,11,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,32,8/1/00,20,13,0,0,
Spencerport,6a,43° 10' 0.12'' N,43.1667,77° 45' 0'' W,-77.75,2000,33,8/8/00,20,13,1,0,
