,record_id,week,count,date,max_temp_f,min_temp_f,ave_temp_f,rain_inches,max_temp_c,min_temp_c,ave_temp_c,organic_matter,base_saturation_ca,base_saturation_mg,base_saturation_k,base_saturation_na,base_saturation_h,base_saturation_total,exch_acidity,buffer_p_h,cec,p_h,ca_ppm,p_ppm,mg_ppm,k_ppm,na_ppm,zn_ppm,al_ppm,morgan_p_lb_a,morgan_k_lb_a,morgan_ca_lb_a,morgan_mg_lb_a,x_coordinate,y_coordinate,corn_area_m_2,muid,state,awc,clay,kffact,om,perm,thick,hygrp,drain,slope,ll,ifhydric,afldfreq,latitude,longitude,cover_crop,manure,planting_date,planting_week,planting_relative_week,corn,open_water,sweet_corn,developed_open_space,developed_low_intensity,developed_med_intensity,developed_high_intensity,barren,deciduous_forest,evergreen_forest,mixed_forest,shrubland,grass_pasture,woody_wetlands,herbaceous_wetlands,triticale,carrots,barley,broccoli,greens,plums,squash,dbl_crop_win_wht_corn,dbl_crop_triticale_corn,pumpkins,spring_wheat,winter_wheat,blueberries,cabbage,dbl_crop_win_wht_soybeans,rye,oats,millet,speltz,alfalfa,othe_r_hay_non_alfalfa,buckwheat,sorghum,sugarbeets,dry_beans,potatoes,other_crops,misc_vegs_&_fruits,onions,soybeans,peas,tomatoes,hops,herbs,clover_wildflowers,sod_grass_seed,sunflower,fallow_idle_cropland,cherries,peaches,apples,grapes,christmas_trees,pears,total,ag,ag_prop,nat,nat_prop,semi_nat,semi_nat_prop,dev,dev_prop,other,other_prop
70,SMI_KEL,19,1.0,2022-05-04,64.14285714285714,42.0,53.07142857142857,0.09714285714285716,17.842857142857145,5.542857142857143,11.714285714285714,5.0,83.5,12.4,1.0,3.0,0.0,100.0,0.0,0.0,19.4,7.42,3256.0,21.0,293.0,78.0,136.0,3.8,857.0,1.0,139.4,6104.8,532.0,42.959892,-74.659539,High,NY007,NY,0.14,21.6,0.34,1.0,0.93,60.0,2.7,4.5,6.1,27.2,0.1,4.0,42.959892,-74.659539,Yes,Yes,2022-06-27,27.0,-8.0,54.0,0.0,0.0,46.0,12.0,2.0,0.0,0.0,277.0,17.0,48.0,0.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,224.0,0.16374269,347.0,0.253654971,68.0,0.049707602,60.0,0.043859649,0.0,0.0
71,SMI_MCC,19,11.0,2022-05-04,59.142857142857146,38.285714285714285,48.714285714285715,0.13999999999999999,15.085714285714285,3.4857142857142853,9.299999999999999,4.87,76.7,13.8,3.3,2.0,4.2,95.8,0.6,6.45,14.2,6.95,2176.0,46.0,238.0,184.0,64.0,4.4,1200.0,2.9,325.4,3970.4,431.4,43.118349,-74.84857,Medium,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.118349,-74.84857,No,No,2022-05-16,21.0,-2.0,117.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,223.0,0.0,2.0,0.0,173.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,146.0,0.106725146,230.0,0.168128655,173.0,0.126461988,52.0,0.038011696,0.0,0.0
72,STA_LOT,19,10.0,2022-05-04,62.0,41.142857142857146,51.57142857142857,0.047142857142857146,16.657142857142855,5.085714285714286,10.857142857142858,3.57,70.5,16.2,3.0,1.3,9.0,91.0,1.2,6.3,13.3,6.7,1876.0,60.0,261.0,155.0,40.0,2.5,970.0,5.0,275.5,3377.5,474.1,42.880592,-76.805378,High,NY075,NY,0.14,40.7,0.33,0.7,0.34,63.4,3.1,4.0,5.4,33.7,0.0,3.9,42.880592,-76.805378,Yes,No,2022-05-12,20.0,-1.0,97.0,0.0,0.0,36.0,28.0,23.0,3.0,6.0,14.0,0.0,7.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,673.0,0.493040293,31.0,0.022710623,52.0,0.038095238,96.0,0.07032967,0.0,0.0
73,STA_PAD,19,38.0,2022-05-04,61.0,40.42857142857143,50.714285714285715,0.054285714285714284,16.1,4.7,10.414285714285715,6.61,72.0,19.0,5.0,1.4,2.6,97.4,0.56,6.46,21.9,6.95,3160.0,695.0,506.0,430.0,71.0,22.9,633.0,351.6,760.0,5915.0,920.0,43.030113,-77.340206,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.030113,-77.340206,No,No,2022-05-05,19.0,0.0,297.0,1.0,0.0,63.0,37.0,5.0,0.0,1.0,16.0,0.0,2.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1369.0,591.0,0.431701972,21.0,0.015339664,138.0,0.100803506,106.0,0.07742878,1.0,0.00073046
74,WIS_COO_2,19,146.0,2022-05-04,60.142857142857146,43.142857142857146,51.642857142857146,0.07714285714285715,15.642857142857142,6.2,10.9,5.19,56.9,18.8,11.1,2.7,10.5,89.5,1.08,6.33,10.3,6.42,1175.0,80.0,236.0,446.0,65.0,5.3,770.0,13.1,789.0,1992.1,428.1,41.878961,-73.61421,Medium,NY062,NY,0.09,7.7,0.26,0.8,1.84,35.2,2.9,2.4,23.5,28.5,0.0,3.9,41.878961,-73.61421,Yes,Yes,2022-05-18,21.0,-2.0,44.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,84.0,0.0,1.0,0.0,301.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,127.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1367.0,366.0,0.267739576,99.0,0.072421361,301.0,0.220190198,22.0,0.016093636,1.0,0.000731529
75,DEG_EVA_PGREEN,20,6.0,2022-05-11,72.28571428571429,40.285714285714285,56.285714285714285,0.0,22.37142857142857,4.585714285714286,13.5,6.69,86.9,9.3,2.5,1.3,0.0,100.0,0.0,0.0,16.4,7.39,2859.0,49.0,185.0,160.0,51.0,2.9,949.0,6.3,283.4,5320.2,335.5,42.51512,-76.16202,Medium,NY126,NY,0.08,19.4,0.3,1.0,0.66,52.7,3.1,4.0,15.4,28.2,0.0,4.0,42.51512,-76.16202,No,Yes,2022-05-13,20.0,0.0,94.0,0.0,0.0,24.0,14.0,10.0,1.0,8.0,74.0,11.0,34.0,2.0,321.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,276.0,0.20204978,145.0,0.106149341,321.0,0.234992679,57.0,0.041727672,0.0,0.0
76,DEG_FES_OVO4,20,95.0,2022-05-11,74.85714285714286,44.0,59.42857142857143,0.0,23.8,6.6571428571428575,15.242857142857144,4.7,81.8,13.5,2.9,1.8,0.0,100.0,0.0,0.0,14.5,7.11,2378.0,78.0,238.0,166.0,60.0,5.1,735.0,20.2,293.8,4369.6,431.9,42.83983,-76.29781,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.83983,-76.29781,No,Yes,2022-05-17,21.0,-1.0,341.0,0.0,0.0,46.0,46.0,3.0,0.0,0.0,81.0,2.0,2.0,0.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,211.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,576.0,0.421052632,98.0,0.071637427,72.0,0.052631579,95.0,0.069444444,0.0,0.0
77,DEG_FOU_ELM,20,73.0,2022-05-11,73.42857142857143,41.42857142857143,57.42857142857143,0.0,23.014285714285712,5.228571428571429,14.114285714285714,6.21,64.8,16.2,4.8,2.7,11.6,88.4,1.48,6.23,12.8,6.33,1662.0,106.0,252.0,241.0,78.0,10.5,891.0,16.8,426.6,2954.6,457.4,42.58639,-76.2802,Medium,NY126,NY,0.08,19.4,0.3,1.0,0.66,52.7,3.1,4.0,15.4,28.2,0.0,4.0,42.58639,-76.2802,Yes,Yes,2022-05-09,20.0,0.0,379.0,0.0,0.0,55.0,10.0,1.0,0.0,0.0,280.0,1.0,7.0,1.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,393.0,0.287490856,291.0,0.212874909,97.0,0.070958303,66.0,0.048280907,0.0,0.0
78,DEG_MCM_W7,20,7.0,2022-05-11,71.28571428571429,43.0,57.142857142857146,0.0,21.82857142857143,6.128571428571428,13.971428571428572,7.42,81.4,12.0,4.4,2.2,0.0,100.0,0.0,0.0,19.3,7.16,3141.0,250.0,281.0,329.0,99.0,14.1,805.0,85.8,581.3,5877.5,510.1,42.70051,-76.23137,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.70051,-76.23137,Yes,Yes,2022-05-06,19.0,1.0,351.0,0.0,0.0,39.0,16.0,3.0,0.0,0.0,76.0,2.0,3.0,1.0,121.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,548.0,0.400877835,89.0,0.065106072,121.0,0.088514996,58.0,0.042428676,0.0,0.0
79,EPN_TRIAL,20,58.0,2022-05-11,73.14285714285714,46.857142857142854,60.0,0.0,22.857142857142858,8.27142857142857,15.542857142857143,2.45,30.3,6.3,6.9,4.5,52.0,48.0,2.8,5.9,5.4,5.14,327.0,173.0,41.0,145.0,56.0,3.5,1074.0,6.1,256.4,316.4,73.8,41.762379,-74.0858832,Medium,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,41.762379,-74.0858832,Yes,No ,2022-04-25,18.0,2.0,3.0,0.0,1.0,137.0,54.0,30.0,12.0,0.0,147.0,0.0,18.0,0.0,255.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1361.0,14.0,0.010286554,251.0,0.184423218,255.0,0.187362234,233.0,0.171197649,0.0,0.0
80,GAB_ALL,20,0.0,2022-05-11,76.28571428571429,41.0,58.642857142857146,0.0,24.614285714285717,5.0,14.8,2.13,66.5,17.0,2.0,2.6,12.0,88.0,0.8,6.4,6.7,6.83,891.0,31.0,138.0,52.0,40.0,1.7,640.0,1.0,93.7,1431.6,249.6,42.92364,-73.68089,Medium,NY138,NY,0.16,30.8,0.41,1.0,0.38,66.7,3.2,4.3,8.0,34.4,0.0,4.0,42.92364,-73.68089,No,Yes,2022-05-06,19.0,1.0,5.0,11.0,0.0,63.0,86.0,32.0,7.0,3.0,172.0,5.0,154.0,1.0,130.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,9.0,0.00658376,514.0,0.376005852,130.0,0.095098756,191.0,0.139722019,11.0,0.008046818
81,GAB_ELL,20,2.0,2022-05-11,75.85714285714286,41.42857142857143,58.642857142857146,0.0,24.357142857142858,5.242857142857143,14.828571428571431,3.79,71.6,15.5,4.9,1.6,6.4,93.6,0.8,6.4,12.6,6.95,1804.0,175.0,237.0,242.0,47.0,3.8,785.0,46.0,427.7,3235.2,430.5,42.45262,-73.73445,Medium,NY138,NY,0.16,30.8,0.41,1.0,0.38,66.7,3.2,4.3,8.0,34.4,0.0,4.0,42.45262,-73.73445,No,No,2022-05-21,21.0,-1.0,404.0,0.0,0.0,2.0,19.0,24.0,7.0,1.0,136.0,41.0,49.0,2.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1368.0,500.0,0.365497076,247.0,0.180555556,58.0,0.042397661,53.0,0.03874269,0.0,0.0
82,GAB_HER,20,2.0,2022-05-11,75.0,41.857142857142854,58.42857142857143,0.0,23.87142857142857,5.485714285714286,14.685714285714287,4.84,72.1,13.7,3.4,1.8,9.0,91.0,1.16,6.31,12.9,6.8,1866.0,124.0,216.0,171.0,53.0,3.6,977.0,17.8,303.5,3357.7,391.5,42.68417,-73.58209,Medium,NY156,NY,0.09,9.0,0.29,0.6,0.65,54.1,3.0,3.3,10.9,27.1,0.0,4.0,42.68417,-73.58209,Yes,Yes,2022-05-24,22.0,-2.0,116.0,1.0,0.0,33.0,67.0,20.0,0.0,0.0,214.0,19.0,108.0,2.0,164.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,126.0,0.092172641,428.0,0.313094367,164.0,0.119970739,120.0,0.087783467,1.0,0.000731529
83,GAB_JON,20,2.0,2022-05-11,72.71428571428571,44.57142857142857,58.642857142857146,0.0,22.62857142857143,6.985714285714287,14.799999999999999,4.27,62.7,13.6,5.3,0.9,17.5,82.5,1.8,6.15,10.3,6.39,1292.0,116.0,171.0,212.0,22.0,3.7,856.0,18.7,375.1,2223.3,309.1,42.2253378,-73.973843,Low,NY099,NY,0.08,13.2,0.25,0.6,6.52,60.1,1.8,3.5,3.5,19.9,0.1,3.3,42.2253378,-73.973843,No,No,2022-05-13,20.0,0.0,39.0,0.0,0.0,13.0,17.0,12.0,3.0,1.0,108.0,0.0,13.0,0.0,78.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,534.0,0.391208791,190.0,0.139194139,78.0,0.057142857,46.0,0.033699634,0.0,0.0
84,GAB_KUK,20,3.0,2022-05-11,73.14285714285714,45.857142857142854,59.5,0.0,22.842857142857145,7.685714285714285,15.285714285714286,4.43,64.0,15.1,5.7,1.5,13.8,86.2,1.36,6.26,9.9,6.8,1265.0,218.0,181.0,219.0,34.0,6.6,1153.0,16.7,388.1,2170.0,327.8,42.06082,-73.81201,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.06082,-73.81201,Yes,No,2022-05-10,20.0,0.0,33.0,0.0,0.0,31.0,31.0,8.0,0.0,0.0,286.0,3.0,12.0,0.0,32.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,417.0,0.305494505,342.0,0.250549451,32.0,0.023443223,70.0,0.051282051,0.0,0.0
85,GAB_OOM,20,0.0,2022-05-11,74.85714285714286,42.0,58.42857142857143,0.0,23.785714285714285,5.557142857142858,14.700000000000001,5.75,78.0,17.3,3.2,1.5,0.0,100.0,0.0,0.0,10.8,7.05,1681.0,135.0,226.0,134.0,38.0,3.4,918.0,22.1,237.1,2992.1,410.8,42.45754,-73.67534,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.45754,-73.67534,No,Yes,2022-05-05,19.0,1.0,170.0,3.0,3.0,18.0,52.0,10.0,0.0,0.0,239.0,2.0,24.0,1.0,151.0,159.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,175.0,0.12839325,450.0,0.330154072,151.0,0.110785033,80.0,0.058694057,3.0,0.002201027
86,GAB_PET,20,13.0,2022-05-11,76.0,40.142857142857146,58.07142857142857,0.0,24.442857142857143,4.528571428571429,14.485714285714286,3.14,61.7,17.0,2.5,0.8,18.0,82.0,1.64,6.19,9.1,6.41,1125.0,41.0,188.0,90.0,17.0,1.3,805.0,1.0,159.2,1893.3,341.7,42.72436,-73.99218,Medium,NY125,NY,0.09,11.5,0.27,0.8,3.17,64.4,2.1,3.1,11.6,21.9,0.0,4.0,42.72436,-73.99218,No,No,2022-05-12,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,GAB_STO,20,10.0,2022-05-11,73.85714285714286,45.0,59.42857142857143,0.0,23.25714285714286,7.242857142857143,15.242857142857144,3.13,71.7,14.0,4.5,1.6,8.2,91.8,0.76,6.41,9.2,6.94,1324.0,36.0,156.0,164.0,34.0,3.5,880.0,1.0,289.8,2286.6,283.5,42.11997,-73.79717,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.11997,-73.79717,No,Yes,2022-05-12,20.0,0.0,140.0,18.0,9.0,1.0,24.0,9.0,1.0,19.0,74.0,0.0,6.0,0.0,329.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,126.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1368.0,299.0,0.218567251,112.0,0.081871345,329.0,0.240497076,54.0,0.039473684,18.0,0.013157895
88,MIL_CHA,20,24.0,2022-05-11,75.28571428571429,40.857142857142854,58.07142857142857,0.0,24.04285714285714,4.914285714285714,14.485714285714286,4.74,74.6,23.0,2.0,0.4,0.0,100.0,0.0,0.0,16.8,7.18,2508.0,25.0,469.0,130.0,17.0,7.8,787.0,1.0,231.1,4626.5,851.4,43.044444,-75.458889,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,43.044444,-75.458889,No,Yes,2022-05-30,23.0,-3.0,156.0,0.0,0.0,37.0,12.0,3.0,0.0,0.0,183.0,2.0,18.0,1.0,86.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,470.0,0.343567251,217.0,0.158625731,86.0,0.062865497,52.0,0.038011696,0.0,0.0
89,MIL_YOD,20,8.0,2022-05-11,74.0,43.0,58.5,0.0,23.32857142857143,6.114285714285714,14.714285714285714,3.64,68.4,19.1,5.3,0.8,6.4,93.6,0.76,6.41,11.8,6.86,1624.0,94.0,275.0,247.0,21.0,6.6,803.0,17.9,437.4,2879.5,499.4,42.986944,-75.525278,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.986944,-75.525278,Yes,Yes,2022-05-23,22.0,-2.0,129.0,0.0,0.0,40.0,8.0,3.0,0.0,2.0,181.0,0.0,1.0,0.0,193.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,144.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,398.0,0.290935673,185.0,0.135233918,193.0,0.141081871,53.0,0.03874269,0.0,0.0
90,MUL_LET,20,14.0,2022-05-11,72.85714285714286,40.42857142857143,56.642857142857146,0.0,22.685714285714287,4.685714285714285,13.714285714285714,3.24,74.2,19.2,4.0,2.5,0.0,100.0,0.0,0.0,12.8,7.4,1900.0,63.0,299.0,202.0,74.0,5.7,618.0,17.7,357.8,3424.9,542.2,42.9403986,-77.7031553,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.9403986,-77.7031553,Yes,Yes,2022-06-01,23.0,-3.0,258.0,0.0,0.0,55.0,12.0,7.0,0.0,0.0,39.0,0.0,4.0,0.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,693.0,0.505839416,48.0,0.035036496,52.0,0.037956204,74.0,0.054014599,0.0,0.0
91,PAN_LET,20,25.0,2022-05-11,71.57142857142857,45.0,58.285714285714285,0.0,21.985714285714288,7.214285714285714,14.6,4.33,75.4,13.3,2.1,0.6,8.6,91.4,0.88,6.38,10.2,6.93,1544.0,138.0,166.0,82.0,14.0,4.5,1040.0,14.9,146.2,2721.4,300.6,42.6198187,-78.0437066,High,NY077,NY,0.11,13.0,0.46,0.6,1.23,63.3,2.9,4.0,5.7,22.6,0.0,3.9,42.6198187,-78.0437066,Yes,Yes,2022-05-11,20.0,0.0,461.0,1.0,0.0,37.0,5.0,4.0,3.0,4.0,90.0,0.0,24.0,0.0,42.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1357.0,628.0,0.462785556,124.0,0.09137804,42.0,0.030950626,53.0,0.039056743,1.0,0.00073692
92,POV_DUN,20,1.0,2022-05-11,72.57142857142857,38.57142857142857,55.57142857142857,0.011428571428571429,22.52857142857143,3.6571428571428575,13.1,2.74,49.6,12.1,1.7,0.7,35.9,64.1,2.24,6.04,6.2,5.85,620.0,26.0,92.0,42.0,11.0,0.6,966.0,1.0,75.3,895.1,165.7,42.3873813,-76.3989841,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.3873813,-76.3989841,No,No,2022-06-08,24.0,-4.0,6.0,0.0,0.0,64.0,12.0,0.0,0.0,0.0,220.0,1.0,156.0,3.0,301.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,16.0,0.011730205,391.0,0.286656891,301.0,0.220674487,76.0,0.055718475,0.0,0.0
93,POW_LET,20,11.0,2022-05-11,76.28571428571429,44.285714285714285,60.285714285714285,0.0,24.599999999999998,6.814285714285715,15.728571428571428,4.56,50.2,24.1,3.9,3.8,18.1,81.9,2.0,6.1,11.1,6.23,1113.0,22.0,324.0,170.0,97.0,1.2,943.0,1.0,300.7,1869.6,588.4,42.618402,-77.78118,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,42.618402,-77.78118,No,No,2022-05-11,20.0,0.0,185.0,0.0,0.0,50.0,8.0,0.0,1.0,0.0,120.0,4.0,32.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,437.0,0.320616288,156.0,0.114453412,180.0,0.132061629,59.0,0.043286867,0.0,0.0
