field_id,long,lat,elevation,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
SMI_COB_3,-74.5153,42.6615,945,6/15/24,0,52.5,66.3,80,54.9,0.51,21.57
SMI_COB_3,-74.5153,42.6615,945,6/16/24,0,43.7,58.3,72.8,45,0.37,16.37
SMI_COB_3,-74.5153,42.6615,945,6/17/24,0,54.2,64.7,75.3,50.7,1.5,18.27
SMI_COB_3,-74.5153,42.6615,945,6/18/24,0,68.2,78,87.8,64.5,4.36,22.68
SMI_COB_3,-74.5153,42.6615,945,6/19/24,0.65,69.1,80.5,91.8,69.7,0.64,25.78
SMI_COB_3,-74.5153,42.6615,945,6/20/24,0.55,68.3,79.2,90.2,70.8,0.48,18.81
SMI_COB_3,-74.5153,42.6615,945,6/21/24,0,65.2,77.9,90.7,68.5,0.31,23.25
SMI_COB_3,-74.5153,42.6615,945,6/22/24,0.42,66.9,76.3,85.8,69.3,0.23,16.95
SMI_COB_3,-74.5153,42.6615,945,6/23/24,1.1,66.9,75.3,83.6,69.6,0.24,13.51
SMI_COB_3,-74.5153,42.6615,945,6/24/24,0.08,61.9,74,86.1,65.5,1.99,18.55
SMI_COB_3,-74.5153,42.6615,945,6/25/24,0.09,56.8,62.5,68.2,55.8,0.76,7.49
SMI_COB_3,-74.5153,42.6615,945,6/26/24,0,66.6,74.2,81.7,55.6,6.34,23.82
SMI_COB_3,-74.5153,42.6615,945,6/27/24,0.08,58.1,69.8,81.5,59.8,0.3,20.45
SMI_COB_3,-74.5153,42.6615,945,6/28/24,0,45.7,59,72.2,49.7,0.49,12.05
SMI_COB_3,-74.5153,42.6615,945,6/29/24,0.26,56.2,64.9,73.7,47.2,0.81,18.08
SMI_COB_3,-74.5153,42.6615,945,6/30/24,0.28,57.9,67.1,76.4,66.5,0.27,6.99
SMI_COB_3,-74.5153,42.6615,945,7/1/24,0.07,57.3,70.2,83.1,58.8,1.99,16.7
SMI_COB_3,-74.5153,42.6615,945,7/2/24,0,50.2,62.4,74.7,52.7,0.34,16.16
SMI_COB_3,-74.5153,42.6615,945,7/3/24,0,58.4,68.4,78.5,54.3,2.63,18.51
SMI_COB_3,-74.5153,42.6615,945,7/4/24,0,65.4,73.9,82.4,59.2,4.64,20.14
SMI_COB_3,-74.5153,42.6615,945,7/5/24,0,68.3,76.9,85.5,68.1,1.15,16.74
SMI_COB_3,-74.5153,42.6615,945,7/6/24,0.06,71.4,77.5,83.6,70.7,0.5,14.26
SMI_COB_3,-74.5153,42.6615,945,7/7/24,0.02,62.1,75,87.9,66.4,0.63,22.72
SMI_COB_3,-74.5153,42.6615,945,7/8/24,0,61.2,72.5,83.8,62.8,0.47,20.19
SMI_COB_3,-74.5153,42.6615,945,7/9/24,0,65.7,76.7,87.8,64.1,1.18,26.13
SMI_COB_3,-74.5153,42.6615,945,7/10/24,0,68.1,79,89.9,67.3,1.54,27.05
SMI_COB_3,-74.5153,42.6615,945,7/11/24,0.68,71.2,81.1,91.1,71.5,0.43,22.24
SMI_COB_3,-74.5153,42.6615,945,7/12/24,0,66.8,72,77.2,65.7,1.21,10.01
SMI_COB_3,-74.5153,42.6615,945,7/13/24,0,64.7,73.6,82.4,65.8,0.98,15.25
SMI_COB_3,-74.5153,42.6615,945,7/14/24,0,56.9,70.6,84.3,63.5,0.23,19.04
SMI_COB_3,-74.5153,42.6615,945,7/15/24,0,65.9,75.8,85.6,61.8,3,25.5
SMI_COB_3,-74.5153,42.6615,945,7/16/24,0.24,68.2,78.8,89.4,67.4,0.79,23.63
SMI_COB_3,-74.5153,42.6615,945,7/17/24,0.36,65.1,77.4,89.6,67.3,0.75,21.57
SMI_COB_3,-74.5153,42.6615,945,7/18/24,0.77,62.7,73.4,84,67.8,0.26,15.15
SMI_COB_3,-74.5153,42.6615,945,7/19/24,0,53.7,65,76.3,55.1,0.33,15.66
SMI_COB_3,-74.5153,42.6615,945,7/20/24,0,54.7,65.9,77,54.8,0.3,16.75
SMI_COB_3,-74.5153,42.6615,945,7/21/24,0,56.1,68.6,81,57.4,1.16,18.69
SMI_COB_3,-74.5153,42.6615,945,7/22/24,0,59.5,70.3,81.1,60.4,0.55,18.05
SMI_COB_3,-74.5153,42.6615,945,7/23/24,0.42,64.3,73.4,82.6,64.7,0.23,17.94
SMI_COB_3,-74.5153,42.6615,945,7/24/24,0.02,61.2,69.9,78.6,63.8,0.06,11.92
SMI_COB_3,-74.5153,42.6615,945,7/25/24,0.14,63.6,72.1,80.6,65.9,0.1,12.9
SMI_COB_3,-74.5153,42.6615,945,7/26/24,0,56.6,66.3,76,55.5,1.98,15.91
SMI_COB_3,-74.5153,42.6615,945,7/27/24,0,53.9,65.5,77.1,53.4,0.67,17.71
SMI_COB_3,-74.5153,42.6615,945,7/28/24,0,55.7,68.2,80.7,56.9,0.39,19.74
SMI_COB_3,-74.5153,42.6615,945,7/29/24,0,61.7,72.2,82.7,60.2,0.78,21.46
SMI_COB_3,-74.5153,42.6615,945,7/30/24,0,63.5,73.1,82.6,62.5,1.01,19.47
SMI_COB_3,-74.5153,42.6615,945,7/31/24,0.02,68.1,78.4,88.6,67.3,0.55,25.78
SMI_COB_3,-74.5153,42.6615,945,8/1/24,0.26,66,73.8,81.6,69,0.34,10.93
SMI_COB_3,-74.5153,42.6615,945,8/2/24,0,64.2,75.9,87.5,65.3,0.46,25.44
SMI_COB_3,-74.5153,42.6615,945,8/3/24,0.55,67.8,76.5,85.1,68.8,0.06,16.94
SMI_COB_3,-74.5153,42.6615,945,8/4/24,0.11,67.9,73.7,79.5,68.8,0.25,11.34
SMI_COB_3,-74.5153,42.6615,945,8/5/24,0.17,61.6,73,84.4,65.8,0.56,16.66
SMI_COB_3,-74.5153,42.6615,945,8/6/24,0.27,65.6,74.3,83.1,65.7,0.25,18.14
SMI_COB_3,-74.5153,42.6615,945,8/7/24,0.46,56.4,63.1,69.7,59.7,0.25,5.81
SMI_COB_3,-74.5153,42.6615,945,8/8/24,0.02,57.1,64.7,72.3,58.4,0.22,10.21
SMI_COB_3,-74.5153,42.6615,945,8/9/24,0.68,60.9,64.2,67.5,62.4,0.29,4.49
SMI_COB_3,-74.5153,42.6615,945,8/10/24,0.75,63.4,70.7,78,68.1,0.25,6.81
SMI_COB_3,-74.5153,42.6615,945,8/11/24,0,53.3,65.2,77.1,55.7,0.69,15.83
SMI_COB_3,-74.5153,42.6615,945,8/12/24,0.03,53.6,64.4,75.1,54.7,0.58,15.58
SMI_COB_3,-74.5153,42.6615,945,8/13/24,0,52.6,60.6,68.5,55.4,0.12,8.13
SMI_COB_3,-74.5153,42.6615,945,8/14/24,0,56.2,66,75.7,58.1,0.37,12.58
SMI_COB_3,-74.5153,42.6615,945,8/15/24,0.02,56.7,68.2,79.6,58.4,0.53,15.48
SMI_COB_3,-74.5153,42.6615,945,8/16/24,0,57.7,69,80.2,60.6,0.71,15.64
SMI_COB_3,-74.5153,42.6615,945,8/17/24,0.01,62.2,72.7,83.2,62.8,1.14,19.25
SMI_COB_3,-74.5153,42.6615,945,8/18/24,0.03,64.9,71.5,78.1,62.5,1.21,12.24
SMI_COB_3,-74.5153,42.6615,945,8/19/24,0.03,62.8,70.4,78.1,65.1,0.23,10.64
SMI_COB_3,-74.5153,42.6615,945,8/20/24,0.09,51.6,65,78.4,57,1.06,11.42
SMI_COB_3,-74.5153,42.6615,945,8/21/24,0,47.2,55.7,64.2,47,0.36,9.27
SMI_COB_3,-74.5153,42.6615,945,8/22/24,0.02,50.5,58.6,66.7,49.3,1.22,10.59
SMI_COB_3,-74.5153,42.6615,945,8/23/24,0,49.9,60.7,71.6,51,0.81,13.62
SMI_COB_3,-74.5153,42.6615,945,8/24/24,0,51.9,63.7,75.4,53.9,0.46,16.04
SMI_COB_3,-74.5153,42.6615,945,8/25/24,0.04,56.1,67.5,78.9,55.9,0.28,18.59
SMI_COB_3,-74.5153,42.6615,945,8/26/24,0,55.7,68.1,80.4,59.4,0.15,15.35
SMI_COB_3,-74.5153,42.6615,945,8/27/24,0.1,55.5,68.5,81.4,59.3,0.05,18.04
SMI_COB_3,-74.5153,42.6615,945,8/28/24,0,59.5,71,82.5,62.4,0.8,21.5
SMI_COB_3,-74.5153,42.6615,945,8/29/24,0,58.6,69.6,80.7,62.2,2.63,12.41
SMI_COB_3,-74.5153,42.6615,945,8/30/24,0.28,59.4,63.9,68.3,58.6,0.61,6.3
SMI_COB_3,-74.5153,42.6615,945,8/31/24,0.1,57.4,63.8,70.1,58.5,0.22,7.57
SMI_COB_3,-74.5153,42.6615,945,9/1/24,0.34,60.7,66.6,72.4,64.5,0.2,7.14
SMI_COB_3,-74.5153,42.6615,945,9/2/24,0.1,53.7,67.6,81.4,58.8,0.29,20.71
SMI_COB_3,-74.5153,42.6615,945,9/3/24,0,42,54.8,67.5,46.5,0.26,12.24
SMI_COB_3,-74.5153,42.6615,945,9/4/24,0,45.5,57.2,68.9,46.5,0.26,13.26
SMI_COB_3,-74.5153,42.6615,945,9/5/24,0,46.8,61.1,75.3,50.5,0.2,17.26
SMI_COB_3,-74.5153,42.6615,945,9/6/24,0,43.7,60.6,77.5,50.6,0.17,17.36
SMI_COB_3,-74.5153,42.6615,945,9/7/24,0,49.5,63.1,76.7,54.7,0.23,17.89
SMI_COB_3,-74.5153,42.6615,945,9/8/24,0.58,45.8,58.7,71.5,51.6,0.09,9.73
SMI_COB_3,-74.5153,42.6615,945,9/9/24,0,45.6,53.7,61.7,43.4,0.83,9.96
SMI_COB_3,-74.5153,42.6615,945,9/10/24,0.17,51.4,60,68.6,52.6,0.48,10.65
SMI_COB_3,-74.5153,42.6615,945,9/11/24,0,43.7,56.1,68.5,45,0.26,14.84
SMI_COB_3,-74.5153,42.6615,945,9/12/24,0,47.7,61.4,75,50,0.12,17.31
SMI_COB_3,-74.5153,42.6615,945,9/13/24,0,51.5,65.9,80.3,56.9,0.31,19.55
SMI_COB_3,-74.5153,42.6615,945,9/14/24,0,53.4,66.7,80,58.2,0.16,16.62
SMI_COB_3,-74.5153,42.6615,945,9/15/24,0,53.6,67.1,80.6,58.2,0.16,18.9
SMI_COB_3,-74.5153,42.6615,945,9/16/24,0,54.8,68.1,81.4,59,0.26,19.58
SMI_COB_3,-74.5153,42.6615,945,9/17/24,0,51,65.8,80.6,55,0.39,19.53
SMI_COB_3,-74.5153,42.6615,945,9/18/24,0,48.1,63.5,78.9,51.5,0.32,23.01
SMI_COB_3,-74.5153,42.6615,945,9/19/24,0,50.6,62.8,75,54.2,0.06,15.06
SMI_COB_3,-74.5153,42.6615,945,9/20/24,0,51.5,66.1,80.7,55.5,0.13,20.72
SMI_COB_3,-74.5153,42.6615,945,9/21/24,0,51.8,64.1,76.3,56.3,0.12,13.92
SMI_COB_3,-74.5153,42.6615,945,9/22/24,0,50.8,63,75.2,54.1,0.4,14.09
SMI_COB_3,-74.5153,42.6615,945,9/23/24,0,53.2,63.4,73.7,52,1.33,13.59
SMI_COB_3,-74.5153,42.6615,945,9/24/24,0.01,47.6,56.2,64.9,49.1,0.49,8.7
SMI_COB_3,-74.5153,42.6615,945,9/25/24,0,51.1,59.6,68.1,49.4,0.98,11.3
SMI_COB_3,-74.5153,42.6615,945,9/26/24,0.13,53.9,57.6,61.3,54.2,0.25,4.92
SMI_COB_3,-74.5153,42.6615,945,9/27/24,0.28,53.6,59.3,65,58.8,0.09,2.29
SMI_COB_3,-74.5153,42.6615,945,9/28/24,0,54,63.6,73.3,54.5,0.2,15.12
SMI_COB_3,-74.5153,42.6615,945,9/29/24,0,55.7,66.2,76.8,58.2,0.6,14.06
SMI_COB_3,-74.5153,42.6615,945,9/30/24,0,53.6,60.3,67,55.8,0.18,6.8
SMI_COB_3,-74.5153,42.6615,945,10/1/24,0,51.3,62.1,72.9,55.5,0.02,12.18
SMI_COB_3,-74.5153,42.6615,945,10/2/24,0,51.4,61.3,71.2,51.4,0.13,13.28
SMI_COB_3,-74.5153,42.6615,945,10/3/24,0.01,48.6,56.7,64.9,52.5,0.23,7.69
SMI_COB_3,-74.5153,42.6615,945,10/4/24,0,45.2,58.7,72.3,48.9,0.1,14.44
SMI_COB_3,-74.5153,42.6615,945,10/5/24,0.02,46.6,61,75.4,51.5,0.08,20.68
SMI_COB_3,-74.5153,42.6615,945,10/6/24,0,37.5,52.3,67,42.8,0.02,13.77
SMI_COB_3,-74.5153,42.6615,945,10/7/24,0,41.4,57.1,72.8,47.4,0.36,18.3
SMI_COB_3,-74.5153,42.6615,945,10/8/24,0,39.9,51.5,63.2,43.9,0.55,10.02
SMI_COB_3,-74.5153,42.6615,945,10/9/24,0.02,37.1,49.2,61.3,40,0.08,11.2
SMI_COB_3,-74.5153,42.6615,945,10/10/24,0.14,38.4,47.7,57.1,39.4,0.35,8.55
SMI_COB_3,-74.5153,42.6615,945,10/11/24,0,38.8,45.1,51.3,37.4,0.49,5.3
SMI_COB_3,-74.5153,42.6615,945,10/12/24,0,43.9,53.4,63,42.6,1.21,11.36
SMI_COB_3,-74.5153,42.6615,945,10/13/24,0.28,35.7,48.7,61.6,34.7,0.26,13.32
SMI_COB_3,-74.5153,42.6615,945,10/14/24,0.7,40.3,42,43.8,41.7,0.02,0.67
SMI_COB_3,-74.5153,42.6615,945,10/15/24,0.17,34.7,42.8,50.9,38.1,0.09,2.43
SMI_COB_3,-74.5153,42.6615,945,10/16/24,0.05,36.6,43.1,49.6,34.4,0.74,5.57
SMI_COB_3,-74.5153,42.6615,945,10/17/24,0,28.4,38.5,48.6,32.1,0.2,5.29
SMI_COB_3,-74.5153,42.6615,945,10/18/24,0,30.3,43.3,56.4,34,0.11,8.37
SMI_COB_3,-74.5153,42.6615,945,10/19/24,0,33.4,48.8,64.2,35.3,0.22,14.12
SMI_COB_3,-74.5153,42.6615,945,10/20/24,0,33.6,51.6,69.6,35.8,0.26,19.31
SMI_COB_3,-74.5153,42.6615,945,10/21/24,0,37.8,54.6,71.4,38.2,1.36,19.1
SMI_COB_3,-74.5153,42.6615,945,10/22/24,0,50,63.9,77.8,48,1.67,19.88
SMI_COB_3,-74.5153,42.6615,945,10/23/24,0,50.8,65.6,80.4,49.5,1.84,22.06
SMI_COB_3,-74.5153,42.6615,945,10/24/24,0.1,46.1,61.8,77.5,45.3,0.39,23.07
SMI_COB_3,-74.5153,42.6615,945,10/25/24,0,30.7,42.9,55.1,36.6,0.17,6.65
SMI_COB_3,-74.5153,42.6615,945,10/26/24,0,32,46,59.9,36.8,0.28,12.59
SMI_COB_3,-74.5153,42.6615,945,10/27/24,0.03,27.8,41.3,54.8,29.5,0.52,9.94
SMI_COB_3,-74.5153,42.6615,945,10/28/24,0,28.7,39.9,51.1,28.3,0.56,7.61
SMI_COB_3,-74.5153,42.6615,945,10/29/24,0,27.2,40.2,53.1,30.1,0.19,6.98
SMI_COB_3,-74.5153,42.6615,945,10/30/24,0.13,28.2,43.6,59.1,45.1,0.18,8.06
SMI_COB_3,-74.5153,42.6615,945,10/31/24,0,54.4,65.8,77.2,51.3,3.17,19.37
SMI_COB_3,-74.5153,42.6615,945,11/1/24,0,57.4,67.5,77.6,53.9,4.1,18.93
SMI_COB_3,-74.5153,42.6615,945,11/2/24,0.03,42.4,56.2,69.9,40.8,2,12.58
SMI_COB_3,-74.5153,42.6615,945,11/3/24,0,24.4,34.9,45.5,29.6,0.24,4.11
SMI_COB_3,-74.5153,42.6615,945,11/4/24,0,24.5,37,49.5,22.5,0.32,8.66
SMI_COB_3,-74.5153,42.6615,945,11/5/24,0,30.1,42.1,54.1,35.5,0.71,9.1
SMI_COB_3,-74.5153,42.6615,945,11/6/24,0,48.4,62,75.6,53,1.63,16.23
SMI_COB_3,-74.5153,42.6615,945,11/7/24,0,52.8,62.6,72.5,55,1.63,10.61
SMI_COB_3,-74.5153,42.6615,945,11/8/24,0,37,47.2,57.4,38.5,0.76,7.36
SMI_COB_3,-74.5153,42.6615,945,11/9/24,0.1,32.7,45.3,57.8,32.6,1,9.37
SMI_COB_3,-74.5153,42.6615,945,11/10/24,0,24,35,46,22.3,0.43,6.57
SMI_COB_3,-74.5153,42.6615,945,11/11/24,0.08,24.8,40.1,55.4,36.1,0.21,10.95
SMI_COB_3,-74.5153,42.6615,945,11/12/24,0.05,37.2,47.2,57.1,41.2,0.84,6.17
SMI_COB_3,-74.5153,42.6615,945,11/13/24,0,20.7,31.4,42.1,22.7,0.37,4.62
SMI_COB_3,-74.5153,42.6615,945,11/14/24,0,18.4,30.6,42.8,18.8,0.17,6.11
SMI_COB_3,-74.5153,42.6615,945,11/15/24,0,19.3,31.9,44.5,13.9,0.37,8.58
SMI_COB_3,-74.5153,42.6615,945,11/16/24,0,24.6,39.2,53.8,21.9,1.03,10.99
SMI_COB_3,-74.5153,42.6615,945,11/17/24,0,32.9,43.6,54.3,28.9,0.3,10.02
SMI_COB_3,-74.5153,42.6615,945,11/18/24,0,34.1,44.3,54.5,33.2,0.5,8.73
SMI_COB_3,-74.5153,42.6615,945,11/19/24,0,30,43.7,57.4,35.4,0.27,8.68
SMI_COB_3,-74.5153,42.6615,945,11/20/24,0,30.3,41.9,53.5,33.3,0.34,8.07
SMI_COB_3,-74.5153,42.6615,945,11/21/24,0.56,40.6,48.4,56.2,37,0.22,8.1
SMI_COB_3,-74.5153,42.6615,945,11/22/24,1.36,32.7,36.6,40.5,34.4,0.04,0.86
SMI_COB_3,-74.5153,42.6615,945,11/23/24,0.25,31.8,35,38.3,33,0.03,1.08
SMI_COB_3,-74.5153,42.6615,945,11/24/24,0.11,36.2,39.4,42.7,34.1,0.44,2.71
SMI_COB_3,-74.5153,42.6615,945,11/25/24,0.02,28.7,34.4,40.2,29.1,0.63,3.14
SMI_COB_3,-74.5153,42.6615,945,11/26/24,0.4,28.6,36.9,45.3,28.1,0.15,5.39
SMI_COB_3,-74.5153,42.6615,945,11/27/24,0.06,33.8,40.6,47.5,33.1,0.09,3.67
SMI_COB_3,-74.5153,42.6615,945,11/28/24,0.21,30.7,36.9,43.1,26.3,0.1,5.64
SMI_COB_3,-74.5153,42.6615,945,11/29/24,0.71,30.2,32.6,35,30.5,0.04,1.63
SMI_COB_3,-74.5153,42.6615,945,11/30/24,0.02,23,29.5,36,22.5,0.48,2.64
SMI_COB_3,-74.5153,42.6615,945,12/1/24,0,18,24.1,30.2,15.9,0.89,2.28
SMI_COB_3,-74.5153,42.6615,945,12/2/24,0,17.7,23,28.2,15,0.67,2.23
SMI_COB_3,-74.5153,42.6615,945,12/3/24,0.01,17.3,23.9,30.6,19,0.28,2.26
SMI_COB_3,-74.5153,42.6615,945,12/4/24,0.08,12.5,21.7,30.8,18.9,0.17,1.83
SMI_COB_3,-74.5153,42.6615,945,12/5/24,0.04,13.7,23,32.2,21.9,0.26,2.95
SMI_COB_3,-74.5153,42.6615,945,12/6/24,0.07,18.1,25.8,33.4,20.6,0.4,2.64
SMI_COB_3,-74.5153,42.6615,945,12/7/24,0.01,17.3,21.5,25.7,13.6,0.37,2.37
SMI_COB_3,-74.5153,42.6615,945,12/8/24,0.12,25.1,31,36.9,21.7,0.46,3.65
SMI_COB_3,-74.5153,42.6615,945,12/9/24,0,32.9,37,41.1,30.5,0.47,3.57
SMI_COB_3,-74.5153,42.6615,945,12/10/24,0.38,32.1,34.6,37,33.2,0.01,1.53
SMI_COB_3,-74.5153,42.6615,945,12/11/24,0.23,35.1,42,48.9,40.4,0.04,1.89
SMI_COB_3,-74.5153,42.6615,945,12/12/24,1.42,30.3,38.2,46.1,34.4,0.04,2.09
SMI_COB_3,-74.5153,42.6615,945,12/13/24,0,16.5,23.8,31.1,10.9,0.99,2.83
SMI_COB_3,-74.5153,42.6615,945,12/14/24,0,9.8,17,24.1,9,0.25,2.12
SMI_COB_3,-74.5153,42.6615,945,12/15/24,0,9.3,18.4,27.4,10.4,0.22,2.55
SMI_COB_3,-74.5153,42.6615,945,12/16/24,0.06,10.9,20.8,30.8,21,0.14,2.23
SMI_COB_3,-74.5153,42.6615,945,12/17/24,0.07,30.2,39.3,48.5,37.3,0.09,2.74
SMI_COB_3,-74.5153,42.6615,945,12/18/24,0,37.3,43.9,50.6,34.2,1.53,5.15
SMI_COB_3,-74.5153,42.6615,945,12/19/24,0.31,33,38.6,44.1,31.7,0.09,3.77
SMI_COB_3,-74.5153,42.6615,945,12/20/24,0,23.7,28.1,32.5,20.8,0.78,2.25
SMI_COB_3,-74.5153,42.6615,945,12/21/24,0.22,16.5,21,25.4,20.1,0.21,0.96
SMI_COB_3,-74.5153,42.6615,945,12/22/24,0,-1.5,8,17.4,2.3,0.28,1.2
SMI_COB_3,-74.5153,42.6615,945,12/23/24,0,-10.3,-1.4,7.6,-7.6,0.16,0.94
SMI_COB_3,-74.5153,42.6615,945,12/24/24,0.16,-7.9,9,26,6.3,0.19,2.03
SMI_COB_3,-74.5153,42.6615,945,12/25/24,0,22.7,27.1,31.5,22.4,0.46,1.31
SMI_COB_3,-74.5153,42.6615,945,12/26/24,0,1.9,14.7,27.6,10.9,0.15,1.91
SMI_COB_3,-74.5153,42.6615,945,12/27/24,0,0.2,13.8,27.3,8,0.16,2.06
SMI_COB_3,-74.5153,42.6615,945,12/28/24,0,3.8,17.7,31.5,17.7,0.14,2.62
SMI_COB_3,-74.5153,42.6615,945,12/29/24,0,25.7,36.2,46.7,33.5,0,3.04
SMI_COB_3,-74.5153,42.6615,945,12/30/24,0.2,29.2,43.1,57.1,44.2,0,4.51
SMI_COB_3,-74.5153,42.6615,945,12/31/24,0.02,32.7,42.4,52.2,33.6,0.77,6.11
,,,,,,,,,,,
SMI_DOU_3,-74.8444,43.0545,1073,1/1/24,0,22.2,26.5,30.8,22.1,0.2,1.81
SMI_DOU_3,-74.8444,43.0545,1073,1/2/24,0,20.8,24.5,28.1,17.7,0.65,1.6
SMI_DOU_3,-74.8444,43.0545,1073,1/3/24,0,24.9,29.2,33.5,23.1,0.74,2.13
SMI_DOU_3,-74.8444,43.0545,1073,1/4/24,0.04,28.1,30.3,32.4,27.3,0.29,1.14
SMI_DOU_3,-74.8444,43.0545,1073,1/5/24,0.02,13.5,20.7,27.8,12.8,0.47,1.47
SMI_DOU_3,-74.8444,43.0545,1073,1/6/24,0.02,16.1,21.3,26.5,17.3,0.55,1.4
SMI_DOU_3,-74.8444,43.0545,1073,1/7/24,0.43,23.8,26,28.1,21.2,0.45,1.41
SMI_DOU_3,-74.8444,43.0545,1073,1/8/24,0.27,19.5,23.9,28.3,22,0.17,1.03
SMI_DOU_3,-74.8444,43.0545,1073,1/9/24,0,22,26,29.9,22.1,0.3,1.32
SMI_DOU_3,-74.8444,43.0545,1073,1/10/24,0.79,25.5,33.6,41.6,31,0.23,1.67
SMI_DOU_3,-74.8444,43.0545,1073,1/11/24,0.03,29.1,34.1,39.1,27.6,0.34,2.57
SMI_DOU_3,-74.8444,43.0545,1073,1/12/24,0.11,28.2,31,33.8,27.9,0.21,1.55
SMI_DOU_3,-74.8444,43.0545,1073,1/13/24,0.29,27.3,31.4,35.6,28.4,0.21,2
SMI_DOU_3,-74.8444,43.0545,1073,1/14/24,0.24,24.1,31.5,38.9,24.7,0.14,2.18
SMI_DOU_3,-74.8444,43.0545,1073,1/15/24,0.04,10.2,17.3,24.4,8.1,0.49,1.74
SMI_DOU_3,-74.8444,43.0545,1073,1/16/24,0,8,13.4,18.8,5.9,0.37,1.58
SMI_DOU_3,-74.8444,43.0545,1073,1/17/24,0.11,8.6,13.8,19.1,9.7,0.38,0.85
SMI_DOU_3,-74.8444,43.0545,1073,1/18/24,0,7.4,11.8,16.2,0.3,0.63,1.64
SMI_DOU_3,-74.8444,43.0545,1073,1/19/24,0,12.7,16.9,21.1,11.3,0.35,1.51
SMI_DOU_3,-74.8444,43.0545,1073,1/20/24,0,-1,8.7,18.4,3.9,0.24,1.07
SMI_DOU_3,-74.8444,43.0545,1073,1/21/24,0,-0.8,4.8,10.4,0.1,0.26,0.85
SMI_DOU_3,-74.8444,43.0545,1073,1/22/24,0,1.4,10.5,19.6,4.1,0.28,1.54
SMI_DOU_3,-74.8444,43.0545,1073,1/23/24,0,14.9,22.5,30.2,16,0.56,2.97
SMI_DOU_3,-74.8444,43.0545,1073,1/24/24,0.28,28.5,30.1,31.7,27.4,0.22,1.16
SMI_DOU_3,-74.8444,43.0545,1073,1/25/24,0.79,31.5,32.7,33.8,32.9,0.12,0.58
SMI_DOU_3,-74.8444,43.0545,1073,1/26/24,0.85,32.8,35.1,37.4,36.2,0,0
SMI_DOU_3,-74.8444,43.0545,1073,1/27/24,0.2,31.5,35,38.5,34.3,0.11,0.75
SMI_DOU_3,-74.8444,43.0545,1073,1/28/24,0.01,30.9,32.7,34.6,33,0,0.27
SMI_DOU_3,-74.8444,43.0545,1073,1/29/24,0.57,28.3,31.7,35.1,30.1,0.15,0.78
SMI_DOU_3,-74.8444,43.0545,1073,1/30/24,0,24.9,27.8,30.7,22.8,0.52,1.47
SMI_DOU_3,-74.8444,43.0545,1073,1/31/24,0,24.9,26.6,28.4,23.1,0.53,1.03
SMI_DOU_3,-74.8444,43.0545,1073,2/1/24,0,28,31.1,34.2,27.8,0.42,1.58
SMI_DOU_3,-74.8444,43.0545,1073,2/2/24,0.04,30.6,32.4,34.2,31.1,0.09,1.02
SMI_DOU_3,-74.8444,43.0545,1073,2/3/24,0,24.2,29.6,35.1,24.8,0.25,1.71
SMI_DOU_3,-74.8444,43.0545,1073,2/4/24,0,16.9,25.1,33.2,17.7,0.34,2.84
SMI_DOU_3,-74.8444,43.0545,1073,2/5/24,0,17.6,27.1,36.7,18.9,0.34,3.84
SMI_DOU_3,-74.8444,43.0545,1073,2/6/24,0,13.8,25.1,36.5,12.9,0.46,4.47
SMI_DOU_3,-74.8444,43.0545,1073,2/7/24,0,14.2,25.5,36.9,15.8,0.33,4.1
SMI_DOU_3,-74.8444,43.0545,1073,2/8/24,0,17,27.8,38.6,20.6,0.34,4.22
SMI_DOU_3,-74.8444,43.0545,1073,2/9/24,0,26.3,35.3,44.4,22.8,1.11,5.98
SMI_DOU_3,-74.8444,43.0545,1073,2/10/24,0,32.1,39.6,47.1,31.6,0.76,5.3
SMI_DOU_3,-74.8444,43.0545,1073,2/11/24,0.13,30.8,41.5,52.2,35.2,0.25,4.63
SMI_DOU_3,-74.8444,43.0545,1073,2/12/24,0,29.6,32.5,35.4,25.2,1.04,2.22
SMI_DOU_3,-74.8444,43.0545,1073,2/13/24,0,26.8,30.4,34,24.2,0.58,2.25
SMI_DOU_3,-74.8444,43.0545,1073,2/14/24,0.02,12.7,24.2,35.7,17.8,0.21,3.66
SMI_DOU_3,-74.8444,43.0545,1073,2/15/24,0,7.8,17.1,26.5,6.2,0.35,2.9
SMI_DOU_3,-74.8444,43.0545,1073,2/16/24,0.37,8.2,18.9,29.7,16,0.24,2.7
SMI_DOU_3,-74.8444,43.0545,1073,2/17/24,0.07,18.9,23.9,28.9,15.2,0.28,2.49
SMI_DOU_3,-74.8444,43.0545,1073,2/18/24,0.04,12,18.6,25.1,9.1,0.39,2.22
SMI_DOU_3,-74.8444,43.0545,1073,2/19/24,0.01,10.6,17.2,23.8,12.7,0.47,1.57
SMI_DOU_3,-74.8444,43.0545,1073,2/20/24,0,-0.8,11.8,24.4,1.3,0.19,2.77
SMI_DOU_3,-74.8444,43.0545,1073,2/21/24,0,0.8,17.1,33.4,9,0.28,3.92
SMI_DOU_3,-74.8444,43.0545,1073,2/22/24,0,17.1,27.7,38.3,18.6,0.77,4.25
SMI_DOU_3,-74.8444,43.0545,1073,2/23/24,0.19,26.3,30.2,34.2,29.9,0.02,1.3
SMI_DOU_3,-74.8444,43.0545,1073,2/24/24,0,12.7,26.7,40.8,26.9,0.13,2.48
